country,year,gdpcap,lifexp,pop,continent
Peru,1984,7.61661626939785,66.5,19099575,Americas
Trinidad and Tobago,1984,8.704271229695589,68.3,1155701,Americas
Uruguay,1984,8.400770858384,71.9,2992648,Americas
Venezuela,1984,8.5017459594927,71.9,17057786,Americas
Argentina,1985,8.7235820360575,71.9,30388781,Americas
Bolivia,1985,6.771717789174839,59.8,6211549,Americas
Brazil,1985,8.11192795383263,67.4,136836428,Americas
Chile,1985,7.7885833688992,71.8,12108576,Americas
Colombia,1985,7.61194722395756,70.3,31011686,Americas
Costa Rica,1985,7.92908830976854,76.3,2730231,Americas
Dominican Republic,1985,7.48830524760319,70.5,6488857,Americas
Ecuador,1985,7.15580671961546,70.0,9045977,Americas
El Salvador,1985,7.32204957220264,67.8,4920932,Americas
Guatemala,1985,7.2466088479794095,62.8,8117499,Americas
Honduras,1985,6.94992042898507,67.6,4237436,Americas
Mexico,1985,8.51588600662234,69.7,77322643,Americas
Nicaragua,1985,7.065989230610981,64.9,3709091,Americas
Panama,1985,8.12101445279757,75.1,2219276,Americas
Paraguay,1985,7.1886197369742,73.1,3671826,Americas
Peru,1985,7.621388099120491,67.2,19544950,Americas
Trinidad and Tobago,1985,8.648574214051571,68.5,1170935,Americas
Uruguay,1985,8.40890277021844,72.1,3011907,Americas
Venezuela,1985,8.47657065325324,72.2,17508059,Americas
Argentina,1986,8.78445718978931,72.0,30857242,Americas
Bolivia,1986,6.72389664789451,60.3,6337893,Americas
Brazil,1986,8.16841873966655,67.6,139664639,Americas
Chile,1986,7.826373361274049,72.6,12304203,Americas
Colombia,1986,7.64766687898975,70.6,31669780,Americas
Costa Rica,1986,7.95825010076925,76.4,2800986,Americas
Dominican Republic,1986,7.501409068597799,70.7,6626544,Americas
Ecuador,1986,7.17038325098343,70.3,9272905,Americas
El Salvador,1986,7.311129751901371,68.2,4986528,Americas
Guatemala,1986,7.22459552294825,63.0,8320498,Americas
Honduras,1986,6.927195133621531,67.8,4366401,Americas
Mexico,1986,8.45727520963341,70.3,78939441,Americas
Nicaragua,1986,7.0331886039631,66.0,3796914,Americas
Panama,1986,8.13518118743976,75.2,2268619,Americas
Paraguay,1986,7.160007971066969,73.5,3777764,Americas
Peru,1986,7.694152733286849,67.8,19996250,Americas
Trinidad and Tobago,1986,8.60481776061509,69.0,1184053,Americas
Uruguay,1986,8.48698313825084,72.2,3031032,Americas
Venezuela,1986,8.51347086474624,72.5,17968530,Americas
Argentina,1987,8.79836026316442,72.1,31326473,Americas
Bolivia,1987,6.726257931794111,60.8,6464736,Americas
Brazil,1987,8.18425542566729,68.0,142437479,Americas
Chile,1987,7.87345655854807,73.1,12507488,Americas
Colombia,1987,7.67930742947036,70.6,32324326,Americas
Costa Rica,1987,7.9979857562071,76.4,2872214,Americas
Dominican Republic,1987,7.57662298204965,70.9,6764623,Americas
Ecuador,1987,7.1238826592310796,70.4,9504132,Americas
El Salvador,1987,7.32339985076645,68.4,5051885,Americas
Guatemala,1987,7.23638688734042,63.3,8523785,Americas
Honduras,1987,6.9561391996934905,68.0,4497875,Americas
Mexico,1987,8.45506770472788,70.8,80571067,Americas
Nicaragua,1987,7.00473441348827,65.8,3882940,Americas
Panama,1987,8.09629355564275,75.2,2318444,Americas
Paraguay,1987,7.1743188118598304,73.7,3885433,Americas
Peru,1987,7.74892273219177,68.3,20451712,Americas
Trinidad and Tobago,1987,8.55043306185583,69.3,1195243,Americas
Uruguay,1987,8.557627181520509,72.4,3049962,Americas
Venezuela,1987,8.52334718847282,72.6,18437737,Americas
Argentina,1988,8.7578762022089,72.2,31795515,Americas
Bolivia,1988,6.73270007895764,61.4,6592787,Americas
Brazil,1988,8.16451012275955,68.2,145150468,Americas
Chile,1988,7.92703214012846,72.9,12716508,Americas
Colombia,1988,7.69876796127411,70.7,32975533,Americas
Costa Rica,1988,8.009097876296389,76.5,2944560,Americas
Dominican Republic,1988,7.57711865232548,71.0,6903314,Americas
Ecuador,1988,7.17996658488637,70.8,9739179,Americas
El Salvador,1988,7.3293327063786196,68.7,5117577,Americas
Guatemala,1988,7.25178296829388,64.0,8729406,Americas
Honduras,1988,6.97196415485518,68.0,4631491,Americas
Mexico,1988,8.44685050548238,71.1,82223153,Americas
Nicaragua,1988,6.85087644033975,68.1,3968453,Americas
Panama,1988,7.93217802001549,75.2,2368772,Americas
Paraguay,1988,7.2083819862179395,74.0,3994328,Americas
Peru,1988,7.63615069138684,68.8,20909897,Americas
Trinidad and Tobago,1988,8.50454579561501,69.4,1204890,Americas
Uruguay,1988,8.56604688804363,72.5,3069094,Americas
Venezuela,1988,8.55538345402998,72.7,18912431,Americas
Argentina,1989,8.66562302096901,72.4,32263559,Americas
Bolivia,1989,6.747378320766269,62.0,6723046,Americas
Brazil,1989,8.17881727686947,68.6,147801816,Americas
Chile,1989,8.01008663135153,72.7,12928491,Americas
Colombia,1989,7.7123841415274,70.8,33624442,Americas
Costa Rica,1989,8.03259853003212,76.5,3018953,Americas
Dominican Republic,1989,7.599647750724079,71.2,7042940,Americas
Ecuador,1989,7.166064876694831,71.1,9977380,Americas
El Salvador,1989,7.325683410630719,69.3,5184221,Americas
Guatemala,1989,7.26769617668311,64.7,8940285,Americas
Honduras,1989,6.98552900184004,68.2,4766802,Americas
Mexico,1989,8.46773589980677,71.6,83901643,Americas
Nicaragua,1989,6.812382547271481,70.5,4055262,Americas
Panama,1989,7.9272358408798,75.1,2419618,Americas
Paraguay,1989,7.237796615909,74.1,4103909,Americas
Peru,1989,7.49051624340351,69.3,21368856,Americas
Trinidad and Tobago,1989,8.49067355054568,69.5,1213625,Americas
Uruguay,1989,8.570546149050442,72.6,3088985,Americas
Venezuela,1989,8.44190741241257,72.7,19388262,Americas
Argentina,1990,8.62729566756688,72.6,32729740,Americas
Bolivia,1990,6.76990150379245,62.6,6856246,Americas
Brazil,1990,8.11760042819051,69.1,150393143,Americas
Chile,1990,8.02866726421481,73.0,13141202,Americas
Colombia,1990,7.75140806113611,70.9,34271563,Americas
Costa Rica,1990,8.045470505919619,76.6,3095994,Americas
Dominican Republic,1990,7.523316530224,71.3,7183646,Americas
Ecuador,1990,7.169512593138701,71.3,10218085,Americas
El Salvador,1990,7.35886053484586,69.8,5252082,Americas
Guatemala,1990,7.27538644957237,64.8,9158547,Americas
Honduras,1990,6.95824487353948,68.3,4903363,Americas
Mexico,1990,8.497530132543929,72.1,85609404,Americas
Nicaragua,1990,6.78904940754377,70.9,4144564,Americas
Panama,1990,7.984625435549999,75.2,2471010,Americas
Paraguay,1990,7.241898287198629,74.2,4213740,Americas
Peru,1990,7.417128835608731,69.4,21826658,Americas
Trinidad and Tobago,1990,8.49940875649508,69.6,1221904,Americas
Uruguay,1990,8.56673410284727,72.9,3109987,Americas
Venezuela,1990,8.481252415590768,72.7,19861959,Americas
Argentina,1991,8.732860168595751,72.7,33193920,Americas
Bolivia,1991,6.79816032696172,63.1,6992521,Americas
Brazil,1991,8.11606211968935,69.5,152916852,Americas
Chile,1991,8.08720412936903,74.0,13354054,Americas
Colombia,1991,7.75463671596286,70.9,34916770,Americas
Costa Rica,1991,8.0460273055719,76.6,3175654,Americas
Dominican Republic,1991,7.51273840957104,71.5,7325622,Americas
Ecuador,1991,7.19769941129629,71.6,10460988,Americas
El Salvador,1991,7.37901994840738,70.1,5321576,Americas
Guatemala,1991,7.28827772103917,64.4,9385000,Americas
Honduras,1991,6.96250685760544,68.3,5041050,Americas
Mexico,1991,8.519884923652379,72.5,87347208,Americas
Nicaragua,1991,6.76354720547326,71.4,4236805,Americas
Panama,1991,8.054091448303309,75.2,2522901,Americas
Paraguay,1991,7.24059586986789,74.2,4323402,Americas
Peru,1991,7.41862662070305,69.7,22283130,Americas
Trinidad and Tobago,1991,8.51870970812327,69.7,1229906,Americas
Uruguay,1991,8.594453636245131,73.2,3132048,Americas
Venezuela,1991,8.55172342433045,72.8,20332247,Americas
Argentina,1992,8.832259750502539,72.8,33655149,Americas
Bolivia,1992,6.791233168949799,63.6,7131699,Americas
Brazil,1992,8.09550308583156,69.7,155379009,Americas
Chile,1992,8.18463529599575,74.8,13566942,Americas
Colombia,1992,7.78479457777516,71.0,35558683,Americas
Costa Rica,1992,8.109305467141839,76.6,3257463,Americas
Dominican Republic,1992,7.593034454812231,71.8,7468551,Americas
Ecuador,1992,7.190863875769531,71.8,10705670,Americas
El Salvador,1992,7.43613745774667,70.2,5392142,Americas
Guatemala,1992,7.3123565714423,64.2,9619113,Americas
Honduras,1992,6.99003857067155,68.4,5179557,Americas
Mexico,1992,8.537084139517901,72.7,89110043,Americas
Nicaragua,1992,6.74302387352817,71.6,4331273,Americas
Panama,1992,8.11234007320405,75.3,2575330,Americas
Paraguay,1992,7.2492029561172195,74.1,4432738,Americas
Peru,1992,7.3950249694430195,70.0,22737056,Americas
Trinidad and Tobago,1992,8.494354134839059,69.6,1237486,Americas
Uruguay,1992,8.66355204312684,73.4,3154853,Americas
Venezuela,1992,8.58794569104913,72.9,20799471,Americas
Argentina,1993,8.876557594455429,73.1,34110912,Americas
Bolivia,1993,6.80979174695012,64.1,7273824,Americas
Brazil,1993,8.125668973554442,69.7,157812220,Americas
Chile,1993,8.23398075046286,75.1,13778676,Americas
Colombia,1993,7.78954014172104,71.1,36195170,Americas
Costa Rica,1993,8.15675314493768,76.6,3341005,Americas
Dominican Republic,1993,7.64352637091462,72.0,7611463,Americas
Ecuador,1993,7.172785137594769,72.0,10951200,Americas
El Salvador,1993,7.491806094837589,70.2,5461834,Americas
Guatemala,1993,7.327665985868619,64.3,9860063,Americas
Honduras,1993,7.024030745938781,68.2,5318042,Americas
Mexico,1993,8.538438731526579,73.0,90887097,Americas
Nicaragua,1993,6.71467459265432,72.0,4426577,Americas
Panama,1993,8.144892137549359,75.5,2628511,Americas
Paraguay,1993,7.2631620435212,73.9,4541902,Americas
Peru,1993,7.422822573928231,70.3,23184222,Americas
Trinidad and Tobago,1993,8.47181681936213,69.5,1244410,Americas
Uruguay,1993,8.6824582872851,73.4,3178156,Americas
Venezuela,1993,8.56857904026049,72.9,21263994,Americas
Argentina,1994,8.92046401624475,73.4,34558114,Americas
Bolivia,1994,6.8324155585070505,64.5,7418864,Americas
Brazil,1994,8.162386246537519,70.0,160260508,Americas
Chile,1994,8.27202117398854,75.1,13987999,Americas
Colombia,1994,7.827884925983371,71.3,36823539,Americas
Costa Rica,1994,8.178714991916111,76.6,3425692,Americas
Dominican Republic,1994,7.64762183491714,72.1,7753052,Americas
Ecuador,1994,7.19880673592731,72.2,11196476,Americas
El Salvador,1994,7.53636397840451,70.5,5528012,Americas
Guatemala,1994,7.34409067459004,65.0,10106463,Americas
Honduras,1994,6.985429598082451,68.2,5455481,Americas
Mexico,1994,8.56446254831573,73.3,92663664,Americas
Nicaragua,1994,6.723944571673731,72.3,4520727,Americas
Panama,1994,8.15249154869153,75.6,2682720,Americas
Paraguay,1994,7.275953838087241,73.9,4651222,Americas
Peru,1994,7.52516344804349,70.8,23619358,Americas
Trinidad and Tobago,1994,8.49927902970592,69.4,1250316,Americas
Uruguay,1994,8.745433548560479,73.4,3201604,Americas
Venezuela,1994,8.5231653896852,72.8,21726808,Americas
Argentina,1995,8.879046141950258,73.5,34994818,Americas
Bolivia,1995,6.85557180176255,65.0,7566716,Americas
Brazil,1995,8.19035604463823,70.2,162755054,Americas
Chile,1995,8.35661059566074,75.2,14193986,Americas
Colombia,1995,7.86045925521603,71.6,37441980,Americas
Costa Rica,1995,8.19253754393603,76.6,3510925,Americas
Dominican Republic,1995,7.68308186408293,72.2,7892420,Americas
Ecuador,1995,7.19749519437199,72.4,11440576,Americas
El Salvador,1995,7.58614427073529,71.2,5588743,Americas
Guatemala,1995,7.3694254890432,66.6,10357354,Americas
Honduras,1995,7.00085166834146,68.3,5591136,Americas
Mexico,1995,8.482978363088339,73.6,94426946,Americas
Nicaragua,1995,6.759307759889361,72.5,4612229,Americas
Panama,1995,8.14946928300165,75.8,2738125,Americas
Paraguay,1995,7.30582639276292,73.9,4760853,Americas
Peru,1995,7.5898497871737005,71.2,24038761,Americas
Trinidad and Tobago,1995,8.5313496259824,69.5,1255001,Americas
Uruguay,1995,8.723672425065029,73.5,3224807,Americas
Venezuela,1995,8.5408320902159,73.1,22188671,Americas
Argentina,1996,8.92052322400527,73.5,35419683,Americas
Bolivia,1996,6.87619344104033,65.4,7717445,Americas
Brazil,1996,8.19633399338055,70.5,165303155,Americas
Chile,1996,8.41288130819563,75.6,14396020,Americas
Colombia,1996,7.8628852316352305,71.8,38049040,Americas
Costa Rica,1996,8.17626293228265,76.8,3596733,Americas
Dominican Republic,1996,7.734628339752669,72.2,8029114,Americas
Ecuador,1996,7.203842006166759,72.6,11683480,Americas
El Salvador,1996,7.59299676321341,71.8,5643363,Americas
Guatemala,1996,7.375796415047231,67.6,10612300,Americas
Honduras,1996,7.0128587575087495,68.3,5724587,Americas
Mexico,1996,8.516061211168282,74.0,96181710,Americas
Nicaragua,1996,6.80030154963588,72.8,4700777,Americas
Panama,1996,8.15692617427179,76.0,2794845,Americas
Paraguay,1996,7.28720803779709,73.9,4870695,Americas
Peru,1996,7.597184567237769,71.8,24441076,Americas
Trinidad and Tobago,1996,8.56420193265077,69.6,1258365,Americas
Uruguay,1996,8.774190248777291,73.6,3248039,Americas
Venezuela,1996,8.51824265393775,73.6,22649212,Americas
Argentina,1997,8.98646099338247,73.6,35833965,Americas
Bolivia,1997,6.90295460908401,65.9,7870860,Americas
Brazil,1997,8.21426909930975,71.0,167893835,Americas
Chile,1997,8.462644952809,76.1,14594070,Americas
Colombia,1997,7.87892110310039,72.1,38645409,Americas
Costa Rica,1997,8.205237570474461,77.0,3682725,Americas
Dominican Republic,1997,7.794903575222139,72.3,8163474,Americas
Ecuador,1997,7.227311085501519,72.7,11924991,Americas
El Salvador,1997,7.626377328041719,71.9,5692300,Americas
Guatemala,1997,7.395827904364361,67.6,10871786,Americas
Honduras,1997,7.03923508504139,68.4,5855946,Americas
Mexico,1997,8.56489509202258,74.2,97925825,Americas
Nicaragua,1997,6.82002637259348,73.1,4786641,Americas
Panama,1997,8.19941741635855,76.2,2852739,Americas
Paraguay,1997,7.29461084742194,74.0,4980346,Americas
Peru,1997,7.6464530123087595,72.3,24827409,Americas
Trinidad and Tobago,1997,8.585692200519901,69.6,1260677,Americas
Uruguay,1997,8.84985296826807,73.8,3271014,Americas
Venezuela,1997,8.55989898519198,74.1,23108003,Americas
Argentina,1998,9.012556843411462,73.7,36241578,Americas
Bolivia,1998,6.93086370668228,66.4,8026257,Americas
Brazil,1998,8.19951412024619,71.2,170516482,Americas
Chile,1998,8.481113986857471,76.5,14788609,Americas
Colombia,1998,7.86717656560763,72.2,39234059,Americas
Costa Rica,1998,8.26088662365929,77.2,3767369,Americas
Dominican Republic,1998,7.84642626341635,72.3,8296375,Americas
Ecuador,1998,7.23257968148497,72.9,12163887,Americas
El Salvador,1998,7.6565301331467595,71.9,5736075,Americas
Guatemala,1998,7.42176432707173,67.7,11136814,Americas
Honduras,1998,7.046241184960341,63.7,5985675,Americas
Mexico,1998,8.596575592581559,74.3,99632299,Americas
Nicaragua,1998,6.83858203558629,71.6,4869627,Americas
Panama,1998,8.25035323247426,76.4,2911383,Americas
Paraguay,1998,7.278806442784621,74.1,5089306,Americas
Peru,1998,7.62329624600157,73.0,25199744,Americas
Trinidad and Tobago,1998,8.655870405164219,69.6,1262544,Americas
Uruguay,1998,8.88866153862681,74.1,3292134,Americas
Venezuela,1998,8.543253814585,74.3,23565734,Americas
Argentina,1999,8.966932241277359,74.0,36648054,Americas
Bolivia,1999,6.914320167866269,67.0,8182710,Americas
Brazil,1999,8.18726305809477,71.5,173153066,Americas
Chile,1999,8.51400848561985,76.9,14980484,Americas
Colombia,1999,7.807111979266419,72.3,39819279,Americas
Costa Rica,1999,8.315885594375331,77.4,3848725,Americas
Dominican Republic,1999,7.8955135927599205,72.6,8429116,Americas
Ecuador,1999,7.15186663498022,73.1,12398691,Americas
El Salvador,1999,7.6848395672631105,72.4,5775660,Americas
Guatemala,1999,7.43636128020414,68.2,11408815,Americas
Honduras,1999,7.00606507906027,68.6,6114534,Americas
Mexico,1999,8.61911224768008,74.6,101266570,Americas
Nicaragua,1999,6.8898514264556505,73.6,4949661,Americas
Panama,1999,8.26914923319891,76.7,2970193,Americas
Paraguay,1999,7.24272092340592,74.1,5196935,Americas
Peru,1999,7.61659431142165,73.6,25561297,Americas
Trinidad and Tobago,1999,8.694557019122259,69.4,1264781,Americas
Uruguay,1999,8.864494704470811,74.3,3309318,Americas
Venezuela,1999,8.46248730855617,74.0,24023355,Americas
Argentina,2000,8.94840324576216,74.3,37057453,Americas
Bolivia,2000,6.91860358969899,67.6,8339512,Americas
Brazil,2000,8.21504614301207,71.9,175786441,Americas
Chile,2000,8.54570081106764,77.2,15170387,Americas
Colombia,2000,7.8288244419480595,72.5,40403959,Americas
Costa Rica,2000,8.31110864214721,77.7,3925450,Americas
Dominican Republic,2000,7.9348420975553795,72.7,8562623,Americas
Ecuador,2000,7.163436966997429,73.2,12628596,Americas
El Salvador,2000,7.70121033865298,72.9,5811836,Americas
Guatemala,2000,7.448150583765451,68.5,11688660,Americas
Honduras,2000,7.041157614029091,68.8,6243080,Americas
Mexico,2000,8.66847366717437,75.1,102808590,Americas
Nicaragua,2000,6.91436072491005,73.9,5026792,Americas
Panama,2000,8.276646431447231,76.9,3028751,Americas
Paraguay,2000,7.18802137140399,74.1,5302703,Americas
Peru,2000,7.63074095907246,74.3,25914875,Americas
Trinidad and Tobago,2000,8.75006630481995,69.4,1267980,Americas
Uruguay,2000,8.841356060819018,74.6,3321242,Americas
Venezuela,2000,8.48026115867476,74.3,24481477,Americas
Argentina,2001,8.893306782928368,74.4,37471535,Americas
Bolivia,2001,6.915107495081981,68.2,8496378,Americas
Brazil,2001,8.21415113663473,72.2,178419396,Americas
Chile,2001,8.56674789087312,77.4,15358418,Americas
Colombia,2001,7.82904140785887,72.7,40988909,Americas
Costa Rica,2001,8.3006670067064,77.9,3996800,Americas
Dominican Republic,2001,7.93726395967509,72.7,8697127,Americas
Ecuador,2001,7.198798872436099,73.4,12852753,Americas
El Salvador,2001,7.71383760536901,73.2,5844738,Americas
Guatemala,2001,7.44698373731058,68.8,11976725,Americas
Honduras,2001,7.04747308473112,69.0,6371304,Americas
Mexico,2001,8.65329062855567,75.3,104239563,Americas
Nicaragua,2001,6.92887878647303,74.1,5100750,Americas
Panama,2001,8.263437250266941,77.1,3086887,Americas
Paraguay,2001,7.188007378670809,74.1,5406625,Americas
Peru,2001,7.61881995226457,74.7,26261363,Americas
Trinidad and Tobago,2001,8.786408369614131,69.5,1272383,Americas
Uruguay,2001,8.79988410392643,74.9,3327105,Americas
Venezuela,2001,8.4951377463907,74.3,24940223,Americas
Argentina,2002,8.76847999380444,74.3,37889443,Americas
Bolivia,2002,6.919808557486111,68.7,8653343,Americas
Brazil,2002,8.22681933643298,72.5,181045592,Americas
Chile,2002,8.57672945007442,77.6,15544554,Americas
Colombia,2002,7.837685804491401,72.9,41572493,Americas
Costa Rica,2002,8.30942599692966,78.1,4063208,Americas
Dominican Republic,2002,7.978236696969,72.6,8832286,Americas
Ecuador,2002,7.23163759771062,73.5,13072056,Americas
El Salvador,2002,7.733254692481,73.8,5874301,Americas
Guatemala,2002,7.46023732906532,69.3,12272208,Americas
Honduras,2002,7.06401559510393,69.3,6499001,Americas
Mexico,2002,8.64873074604117,75.4,105578297,Americas
Nicaragua,2002,6.9226770012725805,74.2,5171736,Americas
Panama,2002,8.26690461402747,77.2,3144728,Americas
Paraguay,2002,7.1255551992969695,74.0,5508615,Americas
Peru,2002,7.65450939631875,75.2,26601463,Americas
Trinidad and Tobago,2002,8.85994420888759,69.7,1277840,Americas
Uruguay,2002,8.71935976611115,75.0,3327770,Americas
Venezuela,2002,8.38420613838346,74.3,25399143,Americas
Argentina,2003,8.844070341211939,74.5,38309475,Americas
Bolivia,2003,6.927175746009481,69.2,8810420,Americas
Brazil,2003,8.22523329383715,72.7,183627339,Americas
Chile,2003,8.604457773296799,77.8,15729268,Americas
Colombia,2003,7.8603302109029505,73.4,42152147,Americas
Costa Rica,2003,8.352763678386161,78.3,4125970,Americas
Dominican Republic,2003,7.960619320157441,72.4,8967759,Americas
Ecuador,2003,7.24671940255826,73.6,13289600,Americas
El Salvador,2003,7.752611968993219,73.8,5900929,Americas
Guatemala,2003,7.46027227170089,69.5,12573346,Americas
Honduras,2003,7.08833763173717,69.5,6626304,Americas
Mexico,2003,8.64987264459338,75.4,106888418,Americas
Nicaragua,2003,6.934525043042849,74.3,5240876,Americas
Panama,2003,8.289878652614991,77.2,3202511,Americas
Paraguay,2003,7.1264928309209,73.8,5607948,Americas
Peru,2003,7.681437736960139,75.6,26937737,Americas
Trinidad and Tobago,2003,8.99132530199292,70.0,1284052,Americas
Uruguay,2003,8.728888841322862,75.0,3325637,Americas
Venezuela,2003,8.285639304419862,74.2,25857553,Americas
Argentina,2004,8.921624366266249,75.0,38728778,Americas
Bolivia,2004,6.949294870687929,69.7,8967740,Americas
Brazil,2004,8.26854087927202,73.0,186116363,Americas
Chile,2004,8.65236900661154,78.1,15913119,Americas
Colombia,2004,7.896741830334459,73.7,42724157,Americas
Costa Rica,2004,8.37657024494341,78.5,4187039,Americas
Dominican Republic,2004,7.958804838324361,72.0,9102997,Americas
Ecuador,2004,7.314417601476411,73.7,13509645,Americas
El Salvador,2004,7.76758048646594,73.6,5925089,Americas
Guatemala,2004,7.46631317726385,69.6,12877711,Americas
Honduras,2004,7.12875529376253,69.9,6753352,Americas
Mexico,2004,8.67742586539242,75.6,108257822,Americas
Nicaragua,2004,6.97355552974151,74.4,5309703,Americas
Panama,2004,8.34451957053099,77.2,3260611,Americas
Paraguay,2004,7.141973184248299,73.6,5703742,Americas
Peru,2004,7.7179787695267,75.9,27273188,Americas
Trinidad and Tobago,2004,9.0638769544075,70.4,1290535,Americas
Uruguay,2004,8.77826593792565,75.2,3324096,Americas
Venezuela,2004,8.43608921257696,74.6,26314483,Americas
Argentina,2005,9.0006034692101,75.4,39145491,Americas
Bolivia,2005,6.97449606055058,70.0,9125405,Americas
Brazil,2005,8.288187282010519,73.4,188479240,Americas
Chile,2005,8.696019986638559,78.4,16096571,Americas
Colombia,2005,7.92740182051314,74.1,43285636,Americas
Costa Rica,2005,8.41649113095402,78.8,4247843,Americas
Dominican Republic,2005,8.03278730448787,72.1,9237565,Americas
Ecuador,2005,7.35393156779093,73.8,13735232,Americas
El Salvador,2005,7.798992229962501,73.4,5947206,Americas
Guatemala,2005,7.47352344786332,69.5,13183505,Americas
Honduras,2005,7.16751937902702,70.1,6880181,Americas
Mexico,2005,8.69661953428684,75.6,109747906,Americas
Nicaragua,2005,7.00281210396757,74.6,5379327,Americas
Panama,2005,8.39640947780042,77.2,3319301,Americas
Paraguay,2005,7.19376626745051,73.5,5795493,Americas
Peru,2005,7.77245670508275,76.2,27610406,Americas
Trinidad and Tobago,2005,9.11629581291594,70.9,1296933,Americas
Uruguay,2005,8.84900763663501,75.4,3325608,Americas
Venezuela,2005,8.5172084317001,75.0,26769115,Americas
Argentina,2006,9.07305064519619,75.5,39558750,Americas
Bolivia,2006,7.0040090689009205,70.3,9283345,Americas
Brazil,2006,8.316436132958241,73.7,190698241,Americas
Chile,2006,8.73070803951277,78.6,16279728,Americas
Colombia,2006,7.97710346292779,74.5,43835744,Americas
Costa Rica,2006,8.48398263646456,79.2,4308790,Americas
Dominican Republic,2006,8.1198178693712,72.2,9371333,Americas
Ecuador,2006,7.38459011171142,73.8,13967490,Americas
El Salvador,2006,7.83341145743067,73.4,5967556,Americas
Guatemala,2006,7.50124527945763,69.9,13490041,Americas
Honduras,2006,7.21118547547625,70.4,7007029,Americas
Mexico,2006,8.73422647042019,75.8,111382857,Americas
Nicaragua,2006,7.0308189590171395,74.8,5450217,Americas
Panama,2006,8.461020676336,77.2,3378600,Americas
Paraguay,2006,7.210061633921679,73.5,5882797,Americas
Peru,2006,7.8359116263802395,76.5,27949958,Americas
Trinidad and Tobago,2006,9.236463597824411,71.2,1303141,Americas
Uruguay,2006,8.88653444463697,75.5,3331041,Americas
Venezuela,2006,8.594417479196219,74.8,27221228,Americas
Argentina,2007,9.14726089503577,75.4,39969903,Americas
Bolivia,2007,7.03193018084556,70.6,9441482,Americas
Brazil,2007,8.3658640931146,73.8,192784521,Americas
Chile,2007,8.76574039722182,78.8,16462701,Americas
Colombia,2007,8.02893671297003,74.9,44374647,Americas
Costa Rica,2007,8.54431898892203,79.5,4369465,Americas
Dominican Republic,2007,8.18704144860492,72.2,9504336,Americas
Ecuador,2007,7.3894824197794104,73.9,14205479,Americas
El Salvador,2007,7.86675674793882,73.7,5986414,Americas
Guatemala,2007,7.53783031181998,70.6,13797629,Americas
Honduras,2007,7.25133012226888,70.6,7133737,Americas
Mexico,2007,8.753542345905991,75.9,113139374,Americas
Nicaragua,2007,7.06720060539765,75.0,5522119,Americas
Panama,2007,8.55847314364985,77.1,3438398,Americas
Paraguay,2007,7.27944611421088,73.6,5966160,Americas
Peru,2007,7.91052283483125,76.6,28292768,Americas
Trinidad and Tobago,2007,9.27937603641417,71.3,1309260,Americas
Uruguay,2007,8.947054868298132,75.7,3339750,Americas
Venezuela,2007,8.66174859512465,74.6,27670659,Americas
Argentina,2008,9.203903121868251,75.5,40381860,Americas
Bolivia,2008,7.07535621547919,70.9,9599916,Americas
Brazil,2008,8.40711248404956,73.9,194769696,Americas
Chile,2008,8.791996378710719,78.9,16645940,Americas
Colombia,2008,8.04916446452645,75.1,44901660,Americas
Costa Rica,2008,8.55577699871111,79.7,4429506,Americas
Dominican Republic,2008,8.22440741104236,72.5,9636491,Americas
Ecuador,2008,7.44456033191285,74.0,14447600,Americas
El Salvador,2008,7.87471551462692,74.1,6004199,Americas
Guatemala,2008,7.545565530673059,70.8,14106687,Americas
Honduras,2008,7.27287054150686,70.9,7259470,Americas
Mexico,2008,8.75258355149022,75.7,114972821,Americas
Nicaragua,2008,7.08295032239489,75.2,5594524,Americas
Panama,2008,8.63832984823809,77.1,3498679,Americas
Paraguay,2008,7.30232058010063,73.6,6047131,Americas
Peru,2008,7.993548412927541,76.8,28642048,Americas
Trinidad and Tobago,2008,9.3019768766371,71.3,1315372,Americas
Uruguay,2008,9.01331059146504,76.0,3350832,Americas
Venezuela,2008,8.69686874279008,74.4,28116716,Americas
Argentina,2009,9.203640882830651,75.6,40798641,Americas
Bolivia,2009,7.09239122634025,71.1,9758799,Americas
Brazil,2009,8.394971023073701,74.0,196701298,Americas
Chile,2009,8.772088265571039,78.8,16829957,Americas
Colombia,2009,8.05124383966941,75.3,45416276,Americas
Costa Rica,2009,8.5304974959606,79.6,4488261,Americas
Dominican Republic,2009,8.244809443770809,72.7,9767737,Americas
Ecuador,2009,7.43370625391657,74.1,14691310,Americas
El Salvador,2009,7.83787237345101,74.0,6021368,Americas
Guatemala,2009,7.526083462131339,70.7,14418033,Americas
Honduras,2009,7.231382233512419,71.1,7383098,Americas
Mexico,2009,8.678566864848571,75.5,116815612,Americas
Nicaragua,2009,7.05520784473009,75.5,5666595,Americas
Panama,2009,8.66003051196442,77.1,3559401,Americas
Paraguay,2009,7.24876129462041,73.5,6127847,Americas
Peru,2009,7.99131694714391,76.7,29001563,Americas
Trinidad and Tobago,2009,9.264439416213788,71.2,1321624,Americas
Uruguay,2009,9.03394072791309,76.3,3362761,Americas
Venezuela,2009,8.64837653969094,74.5,28558607,Americas
Argentina,2010,9.282597703178391,75.8,41222875,Americas
Bolivia,2010,7.1169530244167305,71.3,9918245,Americas
Brazil,2010,8.45884647476526,74.2,198614208,Americas
Chile,2010,8.82198256851397,78.8,17015048,Americas
