store_id,store_name,store_purpose,state_id
5628,ELECTRONICA ZIMMA Y/O FRANCISCO JAVIER IBARRA MATA,PRODUCTOS ELECTRICOS,5
5629,ELECTRONICA ZIMMA Y/O FRANCISCO JAVIER IBARRA MATA,PRODUCTOS ELECTRICOS,5
5630,TLAPALERIA Y FERRETERIA MAYA Y/O ROGELIO GAMI�O JAIMES,TLAPALERIA,5
5631,TLAPALERIA Y FERRETERIA MAYA Y/O ROGELIO GAMI�O JAIMES,TLAPALERIA,5
5632,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,TLAPALERIA,5
5633,TLAPALER?A EL CLAVITO Y/O LUIS DAVID FLORES GALVAN,TLAPALERIA,5
5634,SUNBEAM MEXICANA  S.A. DE C.V.,ARTICULOS DE IMPORTACION,9
5635,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5636,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5637,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5638,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5639,GRUPO COMERCIAL SUPER TIEN-DAZZ  S.A. DE C.V.,ABARROTES,11
5640,GRUPO COMERCIAL SUPER TIEN-DAZZ  S.A. DE C.V.,ABARROTES,11
5641,GRUPO COMERCIAL SUPER TIEN-DAZZ  S.A. DE C.V.,ABARROTES,11
5642,SCORPION DISTRIBUIDOR MAYORISTA  S.A. DE C.V.,ABARROTES,11
5643,SCORPION DISTRIBUIDOR MAYORISTA  S.A. DE C.V.,ABARROTES,11
5644,AZTECA ABARROTERA TM  S.A. DE C.V.,ABARROTES,11
5645,AZTECA ABARROTERA TM  S.A. DE C.V.,ABARROTES,11
5646,ACOALY  S.A. DE C.V.  Y/O CREMERIA RIQUISIMO  S.A. DE C.V.,ABARROTES,11
5647,ACOALY  S.A. DE C.V.  Y/O CREMERIA RIQUISIMO  S.A. DE C.V.,ABARROTES,11
5648,ACOALY  S.A. DE C.V.  Y/O CREMERIA RIQUISIMO  S.A. DE C.V.,ABARROTES,11
5649,ACOALY  S.A. DE C.V.  Y/O CREMERIA RIQUISIMO  S.A. DE C.V.,ABARROTES,11
5650,EL ACERTIJO S.A. DE C.V.  Y/O DISTRIBUIDORA EL ACERTIJO  S.A. DE C.V.,ABARROTES,11
5651,EL ACERTIJO S.A. DE C.V.  Y/O DISTRIBUIDORA EL ACERTIJO  S.A. DE C.V.,ABARROTES,11
5652,ABARTEX  S.A. DE C.V.,ABARROTES,11
5653,ABARTEX  S.A. DE C.V.,ABARROTES,11
5654,ABARTEX  S.A. DE C.V.,ABARROTES,11
5655,DEPOSITO DE ABARROTES  LA MIXTECA  S.A. DE C.V.,ABARROTES,11
5656,DEPOSITO DE ABARROTES  LA MIXTECA  S.A. DE C.V.,ABARROTES,11
5657,DEPOSITO DE ABARROTES  LA MIXTECA  S.A. DE C.V.,ABARROTES,11
5658,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5659,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5660,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5661,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5662,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5663,ABARROTES CASA VARGAS  S.A. DE C.V.,ABARROTES,11
5664,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5665,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5666,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5667,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5668,PRODUCTOS DE CONSUMO Z S.A. DE C.V.,ABARROTES,11
5669,PRODUCTOS DE CONSUMO Z S.A. DE C.V.,ABARROTES,11
5670,MISCELANEA GEMELAS Y/O ALICIA REYES FLORES,ABARROTES,11
5671,MISCELANEA GEMELAS Y/O ALICIA REYES FLORES,ABARROTES,11
5672,SCORPION Y/O COMERCIALIZADORA GRUPO SCORPION S.A. DE C.V.,ABARROTES,11
5673,SCORPION Y/O COMERCIALIZADORA GRUPO SCORPION S.A. DE C.V.,ABARROTES,11
5674,SCORPION Y/O COMERCIALIZADORA GRUPO SCORPION S.A. DE C.V.,ABARROTES,11
5675,SCORPION Y/O COMERCIALIZADORA GRUPO SCORPION S.A. DE C.V.,ABARROTES,11
5676,MINI SUPER VERO Y/O AZTECA ABARROTERA TM S.A DE C.V.,ABARROTES,11
5677,MINI SUPER VERO Y/O AZTECA ABARROTERA TM S.A DE C.V.,ABARROTES,11
5678,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5679,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5680,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5681,ABARROTES VINOS Y LICORES LA BARATA  S.A. DE C.V.,ABARROTES,11
5682,ABARROTES PUNTO DE VENTA S.A DE C.V Y/O PUNTO DE VENTA,ABARROTES,11
5683,ABARROTES PUNTO DE VENTA S.A DE C.V Y/O PUNTO DE VENTA,ABARROTES,11
5684,ABARROTERA COMERCIAL VALLE  S.A. DE C.V.,ABARROTES,11
5685,ABARROTERA COMERCIAL VALLE  S.A. DE C.V.,ABARROTES,11
5686,CREMERIA LA TIA Y/O SILVIA DE LA CRUZ NERIA,ABARROTES,11
5687,CREMERIA LA TIA Y/O SILVIA DE LA CRUZ NERIA,ABARROTES,11
5688,CREMERIA LA TIA Y/O SILVIA DE LA CRUZ NERIA,ABARROTES,11
5689,ABARROTES HERNANDEZ Y/O MIGUEL ANGEL HERNANDEZ CAMACHO,ABARROTES,11
5690,ABARROTES HERNANDEZ Y/O MIGUEL ANGEL HERNANDEZ CAMACHO,ABARROTES,11
5691,LA GUADALUPANA Y/O PEDRO TRINIDAD BADILLO,ABARROTES,11
5692,LA GUADALUPANA Y/O PEDRO TRINIDAD BADILLO,ABARROTES,11
5693,CREMERIA Y SALCHOCHONERIA LUX S.A. DE C.V.,CREMERIA,11
5694,CREMERIA Y SALCHOCHONERIA LUX S.A. DE C.V.,CREMERIA,11
5695,CREMERIA Y SALCHOCHONERIA LUX S.A. DE C.V.,CREMERIA,11
5696,MEGA BASTO Y/O ABASTECEDORA CAMY S. DE R.L. DE C.V.,CREMERIA,11
5697,MEGA BASTO Y/O ABASTECEDORA CAMY S. DE R.L. DE C.V.,CREMERIA,11
5698,MEGA BASTO Y/O ABASTECEDORA CAMY S. DE R.L. DE C.V.,CREMERIA,11
5699,VALERIA NAOMI CAZARES NAVA Y/O LA VAQUITA,CREMERIA,11
5700,VALERIA NAOMI CAZARES NAVA Y/O LA VAQUITA,CREMERIA,11
5701,DISTRIBUIDORA LA REGIONAL Y/O NORMA ANGELICA YA�EZ HERNANDEZ,DULCERIA,11
5702,DISTRIBUIDORA LA REGIONAL Y/O NORMA ANGELICA YA�EZ HERNANDEZ,DULCERIA,11
5703,DISTRIBUIDORA LA REGIONAL Y/O NORMA ANGELICA YA�EZ HERNANDEZ,DULCERIA,11
5704,CREMERIA REGINA Y/O CARLOS ESPARZA DOMINGUEZ,ABARROTES,11
5705,CREMERIA REGINA Y/O CARLOS ESPARZA DOMINGUEZ,ABARROTES,11
5706,ABARROTES EL ROBLE  Y/O  PATRICIA PAULINO VARGAS,ABARROTERA,11
5707,ABARROTES EL ROBLE  Y/O  PATRICIA PAULINO VARGAS,ABARROTERA,11
5708,ABARROTES EL ROBLE  Y/O  PATRICIA PAULINO VARGAS,ABARROTERA,11
5709,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5710,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5711,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5712,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5713,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5714,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5715,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5716,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5717,PE�A SANTA  S.A. DE C.V.,PRENDAS DE VESTIR,5
5718,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5719,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5720,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5721,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5722,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5723,JIMENEZ ELECTRONICA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5724,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5725,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5726,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5727,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5728,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5729,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5730,PELETERIA LEON  S.A. DE C.V.,PELETERIA,5
5731,INFANTILES ALCRHIS  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5732,INFANTILES ALCRHIS  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5733,INFANTILES ALCRHIS  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5734,INFANTILES ALCRHIS  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5735,INFANTILES ALCRHIS  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
5736,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5737,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5738,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5739,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART),TIENDA DE AUTOSERVICIO,5
5740,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART),TIENDA DE AUTOSERVICIO,5
5741,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART),TIENDA DE AUTOSERVICIO,5
5742,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5743,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5744,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5745,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5746,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5747,CADENA COMERCIAL OXXO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5748,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5749,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5750,EL CAZADOR COMERCIAL ABARROTERO  S.A. DE C.V.,ABARROTES,5
5751,EL CAZADOR COMERCIAL ABARROTERO  S.A. DE C.V.,ABARROTES,5
5752,LA MAS BARATA  Y/O GERONIMO DANIEL AGUILAR SOTO,ABARROTES,5
5753,ALBERTO BERNABE SILVA LOZANO,ABARROTES,5
5754,ALBERTO BERNABE SILVA LOZANO,ABARROTES,5
5755,TIENDAS DE DESCUENTO DE LA CENTRAL  S.A. DE C.V.,ABARROTES,5
5756,TIENDAS DE DESCUENTO DE LA CENTRAL  S.A. DE C.V.,ABARROTES,5
5757,GRUPO COMERCIAL TIEN-DAZZ S.A. DE C.V.,ABARROTES,5
5758,GRUPO COMERCIAL TIEN-DAZZ S.A. DE C.V.,ABARROTES,5
5759,ABARROTES GENOVA  S.A. DE C.V.,ABARROTES,5
5760,ABARROTES GENOVA  S.A. DE C.V.,ABARROTES,5
5761,DISTRIBUIDORA DE ABARROTES LA VALENCIANA  S.A DE C.V.,ABARROTES,5
5762,DISTRIBUIDORA DE ABARROTES LA VALENCIANA  S.A DE C.V.,ABARROTES,5
5763,DISTRIBUIDORA EL  S.A. DE C.V.,ABARROTES,5
5764,DISTRIBUIDORA EL  S.A. DE C.V.,ABARROTES,5
5765,MARIA VERONICA RAMIREZ GARAY,ABARROTES,5
5766,MARIA VERONICA RAMIREZ GARAY,ABARROTES,5
5767,ORGANIZACION SAHUAYO  S.A DE C.V.,ABARROTES,5
5768,ORGANIZACION SAHUAYO  S.A DE C.V.,ABARROTES,5
5769,ABARROTES JHON Y/O JOSE FERNANDO HUERTA QUINTERO,ABARROTES,5
5770,ABARROTES JHON Y/O JOSE FERNANDO HUERTA QUINTERO,ABARROTES,5
5771,PROMOTORA ABARROTERA DEL NORTE S.A. DE C.V.,ABARROTES,5
5772,PROMOTORA ABARROTERA DEL NORTE S.A. DE C.V.,ABARROTES,5
5773,SALCHICHONERIA LA NORTE�A  S.A DE C.V,ABARROTES,5
5774,SALCHICHONERIA LA NORTE�A  S.A DE C.V,ABARROTES,5
5775,LOS ANICETOS S.A DE C.V,ABARROTES,5
5776,LOS ANICETOS S.A DE C.V,ABARROTES,5
5777,EL TANHUATENSE ABARROTERO S.A. Y/O EL PUMA ABARROTERO,ABARROTES,5
5778,EL TANHUATENSE ABARROTERO S.A. Y/O EL PUMA ABARROTERO,ABARROTES,5
5779,COMERCIALIZADORA NACIONAL DE SUMINISTROS POPULARES S. DE R.L. DE C.V.,ABARROTES,5
5780,COMERCIALIZADORA NACIONAL DE SUMINISTROS POPULARES S. DE R.L. DE C.V.,ABARROTES,5
5781,SEPHORA COYOACAN,ARTICULOS DE BELLEZA,5
5782,SEPHORA COYOACAN,ARTICULOS DE BELLEZA,5
5783,SEPHORA COYOACAN,ARTICULOS DE BELLEZA,5
5784,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART),TIENDA DE AUTOSERVICIO,5
5785,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART),TIENDA DE AUTOSERVICIO,5
5786,OPERADORA LA SIERRA  S.A. DE C.V.,ARTICULOS DE IMPORTACION,7
5787,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5788,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5789,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5790,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5791,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5792,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5793,7 ELEVEN MEXICO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5794,7 ELEVEN MEXICO S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5795,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5796,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5797,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5798,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5799,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5800,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (SUPERAMA),TIENDA DE AUTOSERVICIO,5
5801,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (SUPERAMA),TIENDA DE AUTOSERVICIO,5
5802,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5803,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5804,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5805,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5806,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5807,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.   ( MEGA COMERCIAL MEXICANA ),TIENDA DE AUTOSERVICIO,5
5808,I.S.S.S.T.E. (ISSSTE TIENDAS),TIENDA DE AUTOSERVICIO,5
5809,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5810,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5811,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5812,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5813,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5814,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5815,DISTRIBUIDORA DE CALCETINES Y TINES MAYA,PRENDAS DE VESTIR,5
5816,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5817,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5818,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5819,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5820,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5821,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5822,BLANCOS Y TEXTILES VENCEDORA  S.A. DE C.V.,BLANCOS,5
5823,JOYERIA DE FANTASIA  Y/O OLLIN QUETZALLI,BISUTERIA,5
5824,JOYERIA DE FANTASIA  Y/O OLLIN QUETZALLI,BISUTERIA,5
5825,JOYERIA DE FANTASIA  Y/O OLLIN QUETZALLI,BISUTERIA,5
5826,ALMACENES PAULINA Y/O EXCLUSIVAS URUGUAY  S.A. DE C.V.,PRENDAS DE VESTIR,5
5827,ALMACENES PAULINA Y/O EXCLUSIVAS URUGUAY  S.A. DE C.V.,PRENDAS DE VESTIR,5
5828,ALMACENES PAULINA Y/O EXCLUSIVAS URUGUAY  S.A. DE C.V.,PRENDAS DE VESTIR,5
5829,ALMACENES PAULINA Y/O EXCLUSIVAS URUGUAY  S.A. DE C.V.,PRENDAS DE VESTIR,5
5830,ALMACENES PAULINA Y/O EXCLUSIVAS URUGUAY  S.A. DE C.V.,PRENDAS DE VESTIR,5
5831,NOVEDADES HENRY,BISUTERIA,5
5832,NOVEDADES HENRY,BISUTERIA,5
5833,NOVEDADES HENRY,BISUTERIA,5
5834,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5835,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5836,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5837,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5838,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5839,COSMETICOS Y NOVEDADES MENFIS Y/O VHIDA CARMINA GALLEGOS ACOSTA,ARTICULOS DE BELLEZA,5
5840,DURAN PESCADERIA  S. DE R.L. DE C.V.,PESCADOS Y MARISCOS,5
5841,DURAN PESCADERIA  S. DE R.L. DE C.V.,PESCADOS Y MARISCOS,5
5842,PESCADOS Y MARISCOS  S/N Y/O ANTONIO MALAQUIAS CASTRO FERNANDEZ,PESCADOS Y MARISCOS,5
5843,PESCADOS Y MARISCOS  S/N Y/O ANTONIO MALAQUIAS CASTRO FERNANDEZ,PESCADOS Y MARISCOS,5
5844,PESCADOS Y MARISCOS  S/N Y/O ANTONIO MALAQUIAS CASTRO FERNANDEZ,PESCADOS Y MARISCOS,5
5845,DISTRIBUIDOR EL CHIRGO  Y/O  MOISES HERNANDEZ,PESCADOS Y MARISCOS,5
5846,PESCADERIA Y MARISCOS HERMANOS GARCIA,PESCADOS Y MARISCOS,5
5847,PESCADERIA Y MARISCOS HERMANOS GARCIA,PESCADOS Y MARISCOS,5
5848,PUERTO CRISTAL  S.A. DE C.V.,PESCADOS Y MARISCOS,5
5849,PESCADOS Y MARISCOS Y/O JOSE GABRIEL RAZO RAZO,PESCADOS Y MARISCOS,5
5850,PESCADOS Y MARISCOS Y/O JOSE GABRIEL RAZO RAZO,PESCADOS Y MARISCOS,5
5851,PESCADOS Y MARISCOS Y/O JOSE GABRIEL RAZO RAZO,PESCADOS Y MARISCOS,5
5852,PESCADOS Y MARISCOS Y/O JOSE GABRIEL RAZO RAZO,PESCADOS Y MARISCOS,5
5853,ABARROTES Y VERDURAS LA PALMA,ABARROTES,5
5854,ABARROTES Y VERDURAS LA PALMA,ABARROTES,5
5855,DIST. DE PESCADO Y MARISCOS Y ABARROTES EN GENERAL SALINA CRUZ,PESCADOS Y MARISCOS,5
5856,DIST. DE PESCADO Y MARISCOS Y ABARROTES EN GENERAL SALINA CRUZ,PESCADOS Y MARISCOS,5
5857,VENTA DE PESCADO Y MARISCOS EL BUEN FILETE   Y/O BARTOLO BURELA GONZALEZ,PESCADOS Y MARISCOS,5
5858,LA BONITA,PESCADOS Y MARISCOS,5
5859,PESCADERIA EL GALEON  Y/O RODOLFO AURELIANO CALDERON RUIZ,PESCADOS Y MARISCOS,5
5860,PESCADERIA HERMANOS GARCIA. Y/O IVAN GARCIA GONZALEZ,PESCADOS Y MARISCOS,5
5861,PESCADERIA HERMANOS GARCIA. Y/O IVAN GARCIA GONZALEZ,PESCADOS Y MARISCOS,5
5862,NETMAR  S.A. DE C.V.,PESCADOS Y MARISCOS,5
5863,NETMAR  S.A. DE C.V.,PESCADOS Y MARISCOS,5
5864,NETMAR  S.A. DE C.V.,PESCADOS Y MARISCOS,5
5865,NETMAR  S.A. DE C.V.,PESCADOS Y MARISCOS,5
5866,DISTRIBUIDORA DE PRODUCTOS MARINOS LA REGLA DE ORO,PESCADOS Y MARISCOS,5
5867,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5868,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5869,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5870,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5871,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,5
5872,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,5
5873,TIENDAS CIRCULO CCK Y/O IMPULSORA CIRCULO CCK  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5874,TIENDAS CIRCULO CCK Y/O IMPULSORA CIRCULO CCK  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5875,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5876,TIENDAS TRES B  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5877,TIENDAS EXTRA  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5878,TIENDAS EXTRA  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5879,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5880,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5881,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5882,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5883,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5884,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5885,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5886,CADENA COMERCIAL OXXO  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,5
5887,I.S.S.S.T.E. (ISSSTE TIENDAS),TIENDA DE AUTOSERVICIO,5
5888,I.S.S.S.T.E. (ISSSTE TIENDAS),TIENDA DE AUTOSERVICIO,5
5889,I.S.S.S.T.E. (ISSSTE TIENDAS),TIENDA DE AUTOSERVICIO,5
5890,I.S.S.S.T.E. (ISSSTE TIENDAS),TIENDA DE AUTOSERVICIO,5
5891,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRES),TIENDA DE AUTOSERVICIO,5
5892,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRES),TIENDA DE AUTOSERVICIO,5
5893,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRES),TIENDA DE AUTOSERVICIO,5
5894,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRES),TIENDA DE AUTOSERVICIO,5
5895,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRES),TIENDA DE AUTOSERVICIO,5
5896,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5897,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5898,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5899,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5900,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5901,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,5
5902,JIAN LONG LI,PRODUCTOS ELECTRICOS,5
5903,JIAN LONG LI,PRODUCTOS ELECTRICOS,5
5904,JIAN LONG LI,PRODUCTOS ELECTRICOS,5
5905,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
5906,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
5907,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
5908,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
5909,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
5910,REVOLUTION Y/O ZAYURI ANAHI RODRIGUEZ OLVERA,PRENDAS DE VESTIR,5
