store_id,store_name,store_purpose,state_id
2743,ABARROTES VINOS Y LICORES EL MILAGRO,BEBIDAS ALCOHOLICAS,5
2744,VINOS Y LICORES LA VASCO Y/O MIGUEL ROMERO SANTOS,BEBIDAS ALCOHOLICAS,5
2745,ABARROTES VINOS Y LICORES LA CAVA DE MANZA,BEBIDAS ALCOHOLICAS,5
2746,ABARROTES VINOS Y LICORES MINI SUPER EL CARRO,BEBIDAS ALCOHOLICAS,5
2747,BOUTIQUE PARADISE Y/O MARIA DEL CARMEN GOZALEZ SOTO,PRENDAS DE VESTIR,5
2748,FERRETERIA LAS MINAS Y/O MARIA GUADALUPE ORGANISTA CARDENAS,FERRETERIA,5
2749,MC COSTURA  S.A. DE C.V.,TEXTILES,5
2750,UNION DE PRODUCTORES DE LECHE DE QUERETARO S.A. DE C.V.,LECHE,13
2751,FERRE NAVA Y/O JOSE MARIO LECHUGA BRAMBILA,FERRETERIA,5
2752,COMERCIAL SUPER ALIANZA  S.A. DE C.V.  Y/O ABARROTES LUPITA,ABARROTES VINOS Y LICORES,5
2753,COSAS BONITAS Y/O PERLA XOCHITL ROMERO ROMERO,JUGUETERIA,5
2754,YUNION  S.A. DE C.V.,PRENDAS DE VESTIR,5
2755,COMERCIALIZADORA IMPORTADORA Y EXPORTADORA VOMAC  S.A. DE C.V.,CONSERVAS ALIMENTICIAS,5
2756,TLAPALERIA EL SURTIDOR Y/O NIZARET CID DEL PRADO RENDON,TLAPALERIA,5
2757,EL IMAN DE NARVARTE  S.A. DE C.V.,TLAPALERIA,5
2758,TLAPALERIA MARTHA Y/O RODOLFO MARTIN RODRIGUEZ LOPEZ,TLAPALERIA,5
2759,TLAPALERIA Y FERRETERIA PORTALES,TLAPALERIA,5
2760,TLAPALERIA Y FERRETERIA NUEVO PORVENIR Y/O ADELA APARICIO VALADEZ,TLAPALERIA,5
2761,FERRETERIA PUEBLA Y/O ERIKA GLORIA VARGAS ESTRADA,TLAPALERIA,5
2762,TLAPALERIA Y FERRETERIA SERVICIO ZARATE,TLAPALERIA,5
2763,CASA ALONSO Y/O HUGO GARCIA BELLO,TLAPALERIA,5
2764,CANDY COLLECTION  Y/O FELIPE CARDENAS MACIEL,PRENDAS DE VESTIR,5
2765,REGALOS Y JUEGOS DE MESA CAMILA,NOVEDADES Y FANTASIAS,5
2766,NOVEDADES YANET Y/O ULISES LOZANO  MATA,NOVEDADES Y FANTASIAS,5
2767,ABARROTES VINOS Y LICORES LA TOLUQUE�A Y/O JOSE MAYA ALCANTARA,ABARROTES VINOS Y LICORES,5
2768,VINOS Y LICORES QUERENCIA Y/O HUGO RAMIREZ UGARTE,ABARROTES VINOS Y LICORES,5
2769,VINOS Y LICORES LA ESTRELLA  Y/O ROGELIO SOTO CASTRO,ABARROTES VINOS Y LICORES,5
2770,ABARROTES VINOS Y LICORES LA GRANJA  Y/O BEATRIZ OJEDA RIVERA,ABARROTES VINOS Y LICORES,5
2771,ELECTRICA EL 45   S.A. DE C.V.,PRODUCTOS ELECTRONICOS,5
2772,COMERCIAL HISPANA  S. DE R.L. DE C.V.,ABARROTES,5
2773,MATERIAS PRIMAS SIN NOMBRE Y/O MARCELINO MARQUEZ VAZQUEZ,MATERIAS PRIMAS,5
2774,MUSIC CLUB INTERNATIONALS  S. DE R.L. DE C.V.,INSTRUMENTOS MUSICALES,11
2775,RICARDO ALFREDO MENDOZA VELASCO,TLAPALERIA,5
2776,BIJOUDER'S Y/O ELENA DERSDEPANIAN SHIRINIAN,PRENDAS DE VESTIR,5
2777,MUSICAL 55 Y/O DISTRIBUIDORA MUSICAL INTERNACIONAL  S.A. DE C.V.,JUGUETERIA,5
2778,BE-BELEN Y/O NADER JACOBO GEORGES ANTOINE,PRENDAS DE VESTIR,5
2779,ABARROTES LA GAVIA Y/O HERNANDEZ RAMIREZ FRANCISCA,ABARROTES VINOS Y LICORES,5
2780,ABARROTES VINOS Y LICORES LA NUEVA  Y/O MAURICIO REBOLLAR MARTINEZ,ABARROTES VINOS Y LICORES,5
2781,VINOS Y ABARROTES LA ASTURIANA I  Y/O GUADALUPE MATEO FLORES,ABARROTES VINOS Y LICORES,5
2782,VINOS Y LICORES EL VENADO AZUL,ABARROTES VINOS Y LICORES,5
2783,ABARROTES VINOS Y LICORES EL PORVENIR Y/O MA. DEL REFUGIO NAJERA GARCIA,ABARROTES VINOS Y LICORES,5
2784,ABARROTES VINOS Y LICORES CASA RODRIGUEZ   Y/O RODRIGUEZ GARCIA RUBEN,ABARROTES VINOS Y LICORES,5
2785,ABARROTES LA CHIQUITITA Y/O ERIC MU�OZ ROJAS,ABARROTES VINOS Y LICORES,5
2786,ABARROTES EL 13 Y/O JOSE GUADALUPE MONTIEL GERARDO,ABARROTES VINOS Y LICORES,5
2787,MINISUPER DOS ESTRELLAS Y/O VICTOR JULIAN DOLORES CASTRO,BEBIDAS ALCOHOLICAS,5
2788,HIP-HOP Y/O JIAN XING FANG,PRODUCTOS ELECTRICOS,5
2789,BLUSAS YIITONG Y/O LIIJI HONG,PERFUMERIA,5
2790,VINOS Y LICORES DEL ROSAL Y/O ALFONSO SALINAS CHAVEZ,ABARROTES VINOS Y LICORES,5
2791,GRUPO SAN JACINTO  S.A. DE C.V.,LECHE,1
2792,SCHREIBER MEXICO  S.A. DE C.V.,PRODUCTOS LACTEOS,14
2793,LECHERA GUADALAJARA  S.A. DE C.V.,LECHE,15
2794,LINAT  S.A. DE C.V. Y/O A&B BRANTZ,PRENDAS DE VESTIR,5
2795,FERRETERIA JUAN MARIN  S.A.,FERRETERIA,5
2796,FERRETERA RIO PISUE�A  S.A. DE C.V.,FERRETERIA,5
2797,DURAN DOMINGUEZ SABAS  Y/O ABARROTES VINOS Y LICORES,ABARROTES VINOS Y LICORES,5
2798,ABARROTES VINOS Y LICORES EL PATITO Y/O JOSE GARCIA SANCHEZ,ABARROTES VINOS Y LICORES,5
2799,VINOS Y LICORES MAFALDA  Y/O  ISMAEL RIVERO TOLENTINO,ABARROTES VINOS Y LICORES,5
2800,ABARROTES VINOS Y LICORES GIBRAN,ABARROTES VINOS Y LICORES,5
2801,SUPER ABARROTES LA VICTORIA S.A. Y/O TIENDAS ALIANZA,ABARROTES VINOS Y LICORES,5
2802,VINATERIA LA CHIQUITA Y/O LILIANA NIEVES MOLINA SANTILLAN,ABARROTES VINOS Y LICORES,5
2803,ABARROTES VINOS Y LICORES LAS QUINCE LETRAS,ABARROTES VINOS Y LICORES,5
2804,ABARROTES VINOS Y LICORES  EL ANGEL,ABARROTES VINOS Y LICORES,5
2805,LECHE LA ESCONDIDA  Y/O  LACTO MARK S.A. DEC.V.,LECHE,1
2806,CREMERIA LA PASTORA  S.A. DE C.V.,PRODUCTOS LACTEOS,1
2807,DANONE DE MEXICO  S.A. DE C.V,PRODUCTOS LACTEOS,14
2808,PRODUCTOS LACTEOS BLANQUITA  S.A. DE C.V.,LECHE,14
2809,PASTEURIZADORA DE LEON S.A. DE C.V.,LECHE,14
2810,MAMACONEJA Y/O CARLOS DELGADO DE LUNA,PRODUCTOS LACTEOS,15
2811,GONZALEZ BECVERRA JOSE FEDERICO ROBERTO,PRODUCTOS LACTEOS,15
2812,TLAPALERIA Y FERRETERIA LA MUNDIAL,TLAPALERIA,5
2813,HI TECH AUDIO Y/O HI TECH AUDIO  S.A. DE C.V.,PRODUCTOS ELECTRONICOS,5
2814,ABARROTES VINOS Y LICORES SUPER CORU�A,ABARROTES VINOS Y LICORES,5
2815,ABARROTES VINOS Y LICORES BETITO,ABARROTES VINOS Y LICORES,5
2816,VINOS Y LICORES LA PALOMA Y/O GLORIA GUZMAN PANTOJA,ABARROTES VINOS Y LICORES,5
2817,TIENDAS DE DESCUENTO DE LA CENTRAL  S.A.  DE C.V.,ABARROTES VINOS Y LICORES,5
2818,ABARROTES LA MICHOACANA  Y/O  AURELIA FUENTES GONZALEZ,ABARROTES VINOS Y LICORES,5
2819,ABARROTES VINOS Y LICORES LA COLMENA,ABARROTES VINOS Y LICORES,5
2820,ABARROTES VINOS Y LICORES ANDINA Y/O IVONNE YADIRA MORAN TOLEDO,ABARROTES VINOS Y LICORES,5
2821,ANA LAURA PLATA PEREZ  Y/O ABARROTES DANYARI,ABARROTES VINOS Y LICORES,5
2822,ABARROTES VINOS Y LICORES LA NORTE�A,ABARROTES VINOS Y LICORES,5
2823,PASTEURIZADORA  AGUASCALIENTES  S.A. DE C.V.,LECHE,1
2824,CREMERIA AGUASCALIENTES  S.A. DE C.V.,LECHE,1
2825,GRUPO INDUSTRIAL CUADRITOS BIOTEK S.A. DE C.V.,LECHE,14
2826,COMERCIALIZADORA RAPIFRUIT  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,15
2827,CALKINS BURKE AND ZANNIE DE MEXICO  S.A. DE C.V.,LECHE,15
2828,SIEMPRE POSITIVO  S.A. DE C.V.,LECHE,15
2829,TLPALERIA EL DESPACHO Y/O ARMANDO AMBRIZ,TLAPALERIA,5
2830,TLAPALERIA S/N Y/O ROBERTO TRUPP HERNANDEZ,TLAPALERIA,5
2831,TLAPALERIA CASA ROCIO Y/O LUCINA MENDOZA GONZALEZ,TLAPALERIA,5
2832,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (SUPERAMA),TIENDA DE AUTOSERVICIO,15
2833,WALDO?S DOLAR MART DE MEXICO  S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,15
2834,ABARROTES VINOS Y LICORES EL OSO  Y/O TOVAR MEDINA JORGE ADRIAN,BEBIDAS ALCOHOLICAS,5
2835,ABARROTES VINOS Y LICORES PEPES,BEBIDAS ALCOHOLICAS,5
2836,VINATERIA EL MILAGRO Y/O MOISES DIAZ ROBLERO,ABARROTES VINOS Y LICORES,5
2837,ABARROTES VINOS Y LICORES TARASCO Y/O IRMA JULIETA MARTINEZ COELLO,ABARROTES VINOS Y LICORES,5
2838,ABARROTES VINOS Y LICORES VICK,ABARROTES VINOS Y LICORES,5
2839,ABARROTES Y VINOS LAS 3 COLONIAS Y/O LUIS MACIAS RODRIGUEZ,ABARROTES VINOS Y LICORES,5
2840,ABARROTES VINOS Y LICORES 'PLATEROS ',ABARROTES VINOS Y LICORES,5
2841,ABARROTES VINOS Y LICORES LA VICTORIA,ABARROTES VINOS Y LICORES,5
2842,ABARROTES VINOS Y LICORES SUPER SIX,ABARROTES VINOS Y LICORES,5
2843,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. ( BODEGA AURRERA ),TIENDA DE AUTOSERVICIO,11
2844,ABARROTES VINOS Y LICORES  DIANA  Y/O JUAN HUMBERTO DE LUNA,BEBIDAS ALCOHOLICAS,5
2845,VINOS Y LICORES MARYSOL Y/O ALEJANDRA GUADALUPE GUTIERREZ,BEBIDAS ALCOHOLICAS,5
2846,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA),TIENDA DE AUTOSERVICIO,5
2847,FANTASIAS Y NOVEDADES JHOSSY,ARTICULOS DE TEMPORADA,5
2848,ACUPRODUCTOS VALLE Y/O RAFAEL VALLE FLORES,ARTICULOS DE IMPORTACION,5
2849,TLAPALERIA PLATEROS,TLAPALERIA,5
2850,ABARROTES VINOS Y LICORES D'JAIME   Y/O ADRIAN JAIME VELAZQUEZ LECHUGA,ABARROTES VINOS Y LICORES,5
2851,CREMERIA MARGARITAS  S.A. DE C.V.,PRODUCTOS LACTEOS,1
2852,DERIVADOS DE LECHE LA ESMERALDA  S.A. DE C.V.,LECHE,14
2853,COMERCIALIZADORA DE OCCIDENTE  S.A. DE C.V.,LECHE,15
2854,TLAPALERIA SIN NOMBRE Y/O HERMINIO GUTIERREZ PRADO,TLAPALERIA,5
2855,TLAPALERIA Y FERRETERIA 'LA CUMBRE' Y/O DIANA MARTINEZ CHAVARRIA,TLAPALERIA,5
2856,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (SAM'S CLUB),TIENDA DE AUTOSERVICIO,11
2857,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (MEGA COMERCIAL),TIENDA DE AUTOSERVICIO,14
2858,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. Y/O BODEGA AGUASCALIENTES CASA BLANCA,TIENDA DE AUTOSERVICIO,1
2859,ALIMENTOS LA CONCORDIA S.A DE C.V,LECHE,15
2860,ARTE NATURAL SHARON  S.A. DE C.V.,BISUTERIA,5
2861,TIENDAS CHEDRAUI S. A. DE C. V.,TIENDA DE AUTOSERVICIO,11
2862,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V. Y/O SUPERAMA,TIENDA DE AUTOSERVICIO,11
2863,BIJOUDER'S Y/O DERSDE PANIAN SHIRINIAN ELENA,TEXTILES,5
2864,RIDER BEST Y/O SHUMMING MA,PRODUCTOS ELECTRICOS,5
2865,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. (BODEGA AURRERA EXPRESS),TIENDA DE AUTOSERVICIO,11
2866,TIENDA DE ABARROTES LA MODERNA   Y/O  ARTURO LUNA ALTAMIRANO,ABARROTES,5
2867,DEPORTES MARTI  S. A. DE C. V.,ARTICULOS DEPORTIVOS,5
2868,LLANTERA ROMA  S.A. DE C.V.   Y/O   RICARDO VILLANUEVA SERRATOS,DISTRIBUIDORA DE LLANTAS,5
2869,ABARROTES LA UNION Y/O RUTILIO BAUTISTA BAUTISTA,ABARROTES,5
2870,OUTLET DEPORTES,ARTICULOS DEPORTIVOS,5
2871,STRADIVARIUS Y/O STRADIVARIUS MEXICO  S.A. DE C.V.,ROPA PARA DAMA,5
2872,OPERADORA DE TIENDAS EXCLUSIVAS  S.A. DE C.V.,ROPA PARA DAMA,5
2873,CALZADOS DEL MUNDO  S.A. DE C.V.  Y/O  FLEXI,ZAPATERIA,5
2874,ZAPATERIA EL GOLPE Y/O OLGA SACAL KIBRIT,ZAPATERIA,5
2875,VARANNI DE MEXICO  S.A. DE  C.V.   Y/O DOROTHY GAYNOR,ZAPATERIA,5
2876,NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V. (AURRERA EXPRESS),TIENDAS DE CONVENIENCIA,5
2877,DEPORTES MARTI  S.A. DE C.V.,ARTICULOS DEPORTIVOS,5
2878,OYSHO MEXICO  S.A. DE C.V.,ROPA PARA DAMA,5
2879,WEST-MEX  S.A. DE C.V.  Y/O NINE WEST,ZAPATERIA,5
2880,COMERCIAL PADICO  S.A. DE C.V. Y/O ABARROTES PARIS,ABARROTERA,5
2881,COMERCIAL PAPICO  S.A. DE C.V.,ABARROTERA,5
2882,TIENDA DE ABARROTES NETO Y/O TIENDA SUPER PRECIO  S.A. DE C.V.,ABARROTERA,5
2883,ABARROTES MI MERCADITO,ABARROTES,5
2884,DEPORTES MARTI  S.A. DE C.V. Y/O   MARTI NIKE,ARTICULOS DEPORTIVOS,5
2885,DEPORTES MARTI S. A. DE C. V. Y/O RUN FREAKS,ARTICULOS DEPORTIVOS,5
2886,VENIDAMA  S.A. DE C.V. Y/O MAMA MIA,ROPA PARA DAMA,5
2887,COMERCIAL EMYCO  S.A. DE C.V.,ZAPATERIA,5
2888,NINE WEST Y/O WEST-MEX  S.A. DE C.V.,ZAPATERIA,5
2889,GRUPO EMPRESARIAL ZAPATERO  S.A. DE C.V.  Y/O RUDOS,ZAPATERIA,5
2890,GRUPO ZORRO ABARROTERO S.A. DE C.V.,ABARROTERA,5
2891,ABARROTES ELSA,ABARROTES,5
2892,DEPORTES MARTI  S. A. DE C. V.    Y/O   JORGE CORREA,ARTICULOS DEPORTIVOS,5
2893,1ST AND 10 Y/O VICTOR SALVADOR RUBIO FIGUEROA,ARTICULOS DEPORTIVOS,5
2894,OPERADORA LOB  S.A. DE C.V. Y/O LOB WORLD CLOTHING,ROPA PARA DAMA,5
2895,SERVICIOS SHASA  S. DE R.L. DE C.V.  Y/O  SHASA,ROPA PARA DAMA,5
2896,ZAPATERIAS KARELE  S.A. DE C.V.,ZAPATERIA,5
2897,COSMETICOS Y BELLEZA GIOVANNA,ARTICULOS DE BELLEZA,5
2898,BOLSAS PALOMA Y/O DAMARIS PALOMA GUTIERREZ GARRIDO,ARTICULOS ESCOLARES,5
2899,CREACIONES ROSY,TEXTILES,5
2900,FRANCEL,NOVEDADES Y FANTASIAS,5
2901,ROSA ZONANA TOTAH,NOVEDADES Y FANTASIAS,5
2902,COSMETICOS Y NOVEDADES MASAI,ARTICULOS DE BELLEZA,5
2903,COMERSIALIZADORA MEDSOL  S.A. DE C.V.,PRODUCTOS ELECTRONICOS,5
2904,LENCERIA Y CORCETERIA SEXY LEL,REGALOS,5
2905,ARTICULOS DE BELLEZA CECI Y/O JORGE CARBAJAL SANCHEZ,ARTICULOS DE BELLEZA,5
2906,BODEGA DE LLANTAS PORTALES  S.A. DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2907,LLANTAS NONOALCO  S.A. DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2908,INDUSTRIAL DE HERRAMIENTAS  S.A. DE C.V.,ARTICULOS DE FERRETERIA,5
2909,FERRETERIA LA LIBRA S.A DE C.V.,ARTICULOS DE FERRETERIA,5
2910,PAPELERIA ESCOLAR Y/O JOSE RODRIGO REYES BARRERA,PAPELERIA,5
2911,TLAPALERIA ALVAREZ,TLAPALERIA,5
2912,TLAPALERIA ' LUNA ',TLAPALERIA,5
2913,VENTA DE PLOMERIA ANAHUAC,FERRETERIA,5
2914,ABARROTES NAZARETH Y/O JULIO CESAR SUAREZ HERNANDEZ,ABARROTES,5
2915,ABARROTES FRUTILANDIA   Y/O  JOSE DE JESUS AMBRIZ MARQUEZ,ABARROTES,5
2916,SUPER ABARROTES LA ESTACION  S.A.,ABARROTES,5
2917,ADIDAS DE MEXICO  S.A. DE C.V.,ARTICULOS DEPORTIVOS,5
2918,EXIMPOREE  S.A. DE C.V.,ARTICULOS DEPORTIVOS,5
2919,FABRICA DE ARTICULOS DEPORTIVOS  S.A. DE C.V.,ARTICULOS DEPORTIVOS,5
2920,GRUPO JULIO  S.A. DE C.V.,ROPA PARA DAMA,5
2921,CALZADO SANDAK  S.A. DE C.V. Y/O PIC'N PAY SHOES,ZAPATERIA,5
2922,YIWU IMPORTACION  S.A. DE C.V.,ARTICULOS DE BELLEZA,5
2923,IMPORTADORA JHOSSY  S.A. DE C.V. Y/O FANTASIAS EL SOL,BISUTERIA,5
2924,TIAN SE FANG,BISUTERIA,5
2925,NUEVA WAL MART DE MEXICO   S. DE R.L. DE C.V. Y/O SUPERAMA,TIENDA DE AUTOSERVICIO,11
2926,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.  (BODEGA COMERCIAL MEXICANA),TIENDA DE AUTOSERVICIO,11
2927,TIENDAS SORIANA  S.A. DE C.V. (MERCADO SORIANA),TIENDA DE AUTOSERVICIO,11
2928,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (SAM'S CLUB),TIENDA DE AUTOSERVICIO,11
2929,IMPULSORA CIRCULO CCK  S.A. DE C.V.,TIENDAS DE CONVENIENCIA,11
2930,TIENDAS TRES B  S.A DE C.V.,TIENDAS DE CONVENIENCIA,11
2931,TECNI-LLANTAS DE MEXICO  S.A. DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2932,MULTIPLASTICO Y HERRAJES EL ANGEL Y/O RODRIGO OVIEDO RANGEL,ARTICULOS DE FERRETERIA,5
2933,LAIHLOO  S.A DE C.V.,ARTICULOS DE IMPORTACION,5
2934,FASHION BIBI Y/O BEHTZABE BARRIOS LOPEZ,JOYERIA,5
2935,EL CAZADOR COMERCIAL ABARROTERO S..A DE C.V.   Y/O EL ZORRO,ABARROTERA,5
2936,DEPORTES MARTI  S.A. DE C.V. Y/O NIKE GRAN SUR,ARTICULOS DEPORTIVOS,5
2937,CASA RIVERA,PRENDAS DE VESTIR,5
2938,CHEAP SHOES  S.A. DE C.V.,ZAPATERIA,5
2939,ANTONIA GONZALEZ SANDOVAL,ARTICULOS ESCOLARES,5
2940,NOVEDADES ORNELAS Y/O JAIR DE JESUS RAMIREZ ORNELAS,ARTICULOS DE BELLEZA,5
2941,JINGSHENG YU,JUGUETERIA,5
2942,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (BODEGA AURRERA),TIENDA DE AUTOSERVICIO,11
2943,JASMAN AUTOMOTRIZ  S.A DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2944,LLANTAS MODERNAS  S.A.,DISTRIBUIDORA DE LLANTAS,5
2945,GENERAL HAESA  S.A DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2946,RUEDAS RADIAL  S.A DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2947,DISPERSIONES DE MEXICO  S.A. DE C.V.,ARTICULOS DE FERRETERIA,5
2948,TLAPALERIA SAN RAFAEL,TLAPALERIA,5
2949,LA 5 LUZ Y/O IMPORTADORA DE ILUMINACION Y DECORACION  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
2950,FERRE-JIM Y/O FEDERICO JIMENEZ GUZMAN,FERRETERIA,5
2951,TODO PARA SU BEBE Y/O JULIA ADRIANA JUAREZ GARCIA,JUGUETERIA,5
2952,ZAPATERIA FLORENCIA Y/O  CRISTIAN JERONIMO MARTINEZ,ZAPATERIA,5
2953,CASA TONY Y/O GEORGES ASRAOUI CHAHINE,PRENDAS DE VESTIR,5
2954,MODAS SUSY  Y/O GABRIELA MU�OZ MARTINEZ,PRENDAS DE VESTIR,5
2955,CITY MARKET Y/O TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,11
2956,DUO XUAN COMERCIALIZADORA  S.A. DE C.V.,PRODUCTOS ELECTRICOS,5
2957,COSMETICOS HERMANOS RAMIREZ Y/O ESTEBAN RAMIREZ ENRIQUE,ARTICULOS DE BELLEZA,5
2958,FERRETERA ACATITLA  S.A. DE C.V.,FERRETERIA,5
2959,ABARROTES VINOS Y LICORES JULIETTE,ABARROTES VINOS Y LICORES,5
2960,SANCHEZ TELLO MARIA DE LOS ANGELES,ARTICULOS DE BELLEZA,5
2961,JAKEU LRIN    S.A. DE C.V.,NOVEDADES Y FANTASIAS,5
2962,BE SEXY Y/O COMERCIALIZADORA BEILEISI  S.A. DE C.V.,PRENDAS DE VESTIR,5
2963,NOVEDADES JASDHE Y/O ANTONIA HERNANDEZ PEREZ,NOVEDADES Y FANTASIAS,5
2964,DISTRIBUIDORA MANRO  S.A. DE C.V.,TALLER MECANICO,5
2965,POLYLLANTAS Y SERVICIOS S.A. DE C.V.,DISTRIBUIDORA DE LLANTAS,5
2966,DISTRIBUIDORA Y COMERCIALIZADORA HALCON  S.A. DE C.V.,ARTICULOS DE FERRETERIA,5
2967,ABARROTES D'JUAN Y/O JUAN JOSE MENDEZ GUERRERO,ABARROTES,5
2968,ABARROTES LA VENTANITA Y/O GREGORIO TOVAR SILVESTRE,ABARROTES,5
2969,ASIA JEWELRY  Y/O GRUPO JIAN YUAN DA  S.A. DE C.V.,BISUTERIA,5
2970,CELEBRITY 21  S.A. DE C.V.,PRENDAS DE VESTIR,5
2971,ABARROTES VINOS Y LICORES LA BLANQUITA,ABARROTES VINOS Y LICORES,5
2972,ABARROTES VINOS Y LICORES EL 7 ROJO,ABARROTES VINOS Y LICORES,5
2973,ABARROTES TERUEL  S.A.,ABARROTES VINOS Y LICORES,5
2974,SUPER ABARROTES LA CIENEGA  S.A. Y/O ALIANZA VERTIZ,ABARROTES VINOS Y LICORES,5
2975,ABARROTES 'MAGALY'   Y/O ROSA MA. PALACIOS DIAZ,ABARROTES VINOS Y LICORES,5
2976,ABARROTES MAGDA Y/O CATALINA REYMUNDO CASTRO,ABARROTES VINOS Y LICORES,5
2977,ABARROTES VINOS Y LICORES LA PERLA Y/O FRANCISCO LEAL VELAZQUEZ,ABARROTES VINOS Y LICORES,5
2978,FERREFLU  S.A. DE C.V.,FERRETERIA,5
2979,RUIZ GONZALEZ JAVIER ARMANDO,FERRETERIA,5
2980,TLAPALERIA EL FARO Y/O MIGUEL ANGEL SANCHEZ BEJAR,TLAPALERIA,5
2981,TLAPALERIA Y FERRETERIA LA MASCOTA,TLAPALERIA,5
2982,TLAPALERIA A MI REGRESO,TLAPALERIA,5
2983,TLAPALERIA Y PINTURAS MERMANOL,TLAPALERIA,5
2984,TLAPALERIA 'CASA RAFAEL',TLAPALERIA,5
2985,TLAPALERIA EL COMETA Y/O GONZALO TOLEDO GALVEZ,TLAPALERIA,5
2986,TLAPALERIA  Y FERRETERIA EL SURTIDOR,TLAPALERIA,5
2987,LIBRADO MENDEZ ALONSO,ABARROTES VINOS Y LICORES,5
2988,ABARROTES VINOS Y LICORES LA CHIQUITITA  Y/O GOMEZ  JIMENEZ VERONICA DEL CARMEN,ABARROTES VINOS Y LICORES,5
2989,LA BODEGA DE SALGADO S.A. DE C.V.,ABARROTES VINOS Y LICORES,5
2990,ABARROTES EL MUNDO DE FLORES Y/O COMERCIAL PADICO  S.A. DE C.V.,ABARROTES VINOS Y LICORES,5
2991,ABARROTES LA VICTORIA Y/O BEJAMIN MENDEZ ZAMORANO,ABARROTES VINOS Y LICORES,5
2992,ABARROTES Y VINOS 18 DE MARZO Y/O MARTIN DOMINGUEZ RESENDIZ,ABARROTES VINOS Y LICORES,5
2993,ABARROTES VINOS Y LICORES LA ESPERANZA,ABARROTES VINOS Y LICORES,5
2994,ABARROTES UNICORNIO Y/O TERESA  VALENCIA LOPEZ,ABARROTES VINOS Y LICORES,5
2995,GRUPO JOMOAR S.A. DE C.V.,ABARROTES VINOS Y LICORES,5
2996,SUPER ABARROTES LA VICTORIA  S.A.,ABARROTES VINOS Y LICORES,5
2997,SUPERANDA  S.A. DE C.V.,ABARROTES VINOS Y LICORES,5
2998,ABARROTES SAN JORGE Y/O GARCIA HERNANDEZ ANA LILIA,ABARROTES VINOS Y LICORES,5
2999,ABARROTES VINOS Y LICORES MONICA  Y/O  ANTONIO HERNANDEZ CRUZ,ABARROTES VINOS Y LICORES,5
3000,ABARROTES VINOS Y LICORES LA UNIVERSAL Y/O  RAUL ANTONIO FLORES GARCIA,ABARROTES VINOS Y LICORES,5
3001,VINOS Y LICORES 'EL GALLO' Y/O ANAYA SUAREZ JOSE MANUEL,ABARROTES VINOS Y LICORES,5
3002,HERRAMIENTAS Y TORNILLOS UNIVERSALES S.A DE C.V.,FERRETERIA,5
3003,DISTRIBUIDORA TEVAR  S.A. DE C.V.,FERRETERIA,5
3004,FERRETERIA Y TLAPALERIA ROSALLY  Y/O JORGE MENDOZA PEREZ,FERRETERIA,5
3005,HERRAMIENTAS SANTOS,FERRETERIA,5
3006,ABARROTES EL COFRE Y/O MARIA DE LOURDES HERRERA PEREZ,ABARROTES VINOS Y LICORES,5
3007,ABARROTES VINOS Y LICORES LA VILLA DE CUAUHTEMOC,ABARROTES VINOS Y LICORES,5
3008,COMERCIALIZADORA AZTAHUACAN  S.A DE C.V.,FERRETERIA,5
3009,ABARROTES VINOS Y LICORES LA CRIOLLA  Y/O  ANGELINA RAMIREZ GARCIA,ABARROTES VINOS Y LICORES,5
3010,ABARROTERA GASCON  S.A.,ABARROTES VINOS Y LICORES,5
3011,EL PROVEEDOR  Y/O ALBARRAN CASTILLO ELIZABETH,ABARROTES VINOS Y LICORES,5
3012,TLAPALERIA 'EL PORVENIR'  Y/O MARTHA FRIAS QUEVEDO,TLAPALERIA,5
3013,TLAPALERIA ALVAREZ HERMANOS Y/ GUSTAVO ALVAREZ SANCHEZ,TLAPALERIA,5
3014,TLAPALERIA Y FERRETERIA GENERAL,TLAPALERIA,5
3015,FERRECABALLERO S.A. DE C.V.,AZULEJOS Y PISOS,5
3016,ACOSTA DE LA TORRE  S.A. DE C.V.,ARTICULOS DE FERRETERIA,5
