client_id,store_id,product_id
246,153,203
246,153,203
246,153,203
246,7378,18189
246,5800,15647
246,5800,15648
246,2173,4272
246,2173,4274
246,2173,4274
246,2173,4274
246,2173,4276
246,2173,4276
246,2173,4277
246,2173,4278
247,6214,16322
247,6214,16322
247,6214,16322
247,6214,16323
247,6214,16323
247,6214,16323
247,3802,10374
247,3802,10374
247,3802,10374
247,1185,1283
247,1185,1283
247,6253,16765
247,6253,16765
247,2532,5566
247,455,486
247,455,486
247,455,486
248,11142,24829
248,11142,24829
248,11142,24830
248,11142,24830
248,11142,24830
248,11142,24831
248,11142,24831
248,11142,24832
248,11142,24832
248,11142,24832
248,11142,25354
248,11142,25354
248,11142,25355
248,11142,25357
248,11142,25357
248,11142,25358
248,11142,25358
248,11142,25358
248,11142,25359
248,11142,25359
248,11142,25360
248,10582,24083
248,10582,24083
248,10582,24083
248,4645,13142
248,4645,13142
248,4645,13142
248,8411,21262
248,3416,8699
248,3416,8701
248,3416,8701
248,3416,8701
248,11326,25761
248,11326,25761
248,4094,11588
248,4094,11588
248,4094,11588
248,4094,11590
248,4094,11590
248,4094,11595
248,4094,11601
248,4094,11601
248,4094,11602
248,4094,11603
248,4094,11604
248,4094,11604
248,4567,13097
248,4567,13097
249,659,717
249,659,717
249,3684,9904
249,3684,9904
249,4495,12384
249,4495,12839
249,2854,6465
249,2854,6465
249,2854,6467
249,2854,6467
249,2854,6469
249,2854,6469
249,2854,6470
249,2854,6470
249,2854,6470
249,49,87
250,5176,14320
250,5176,14320
250,5176,14320
250,12078,27510
250,12078,27510
250,12078,27510
250,12078,27511
250,12078,27511
250,12078,27512
250,12078,27512
250,3977,11080
250,3977,11080
250,3977,11080
250,11492,26388
250,11492,26388
250,11671,26664
250,11671,26664
250,11671,26664
250,11671,26664
251,2378,5081
251,2378,5081
251,2378,5082
251,2378,5082
251,2378,5083
251,2378,5083
251,2378,5085
251,2378,5086
251,2378,5086
251,11799,26844
251,11799,26844
251,11799,26844
251,11799,26845
251,5169,14302
251,5169,14302
251,5169,14304
251,4277,12205
251,4277,12205
251,4277,12207
251,4277,12207
251,4277,12272
251,4277,12194
251,10510,24007
251,10510,24007
251,10510,24007
252,8990,22314
252,2496,5459
252,2496,5459
252,2496,5459
252,2645,5394
252,2645,5394
253,11741,26750
253,8235,20638
253,8235,20639
253,8235,20639
253,8235,20639
253,8235,20640
254,1487,1808
254,7343,18185
254,3959,10987
254,3959,10987
254,3959,10987
254,3959,10991
254,2467,5367
254,2467,5368
254,2467,5371
255,8560,21426
255,8560,21426
255,8560,21426
255,8560,21426
255,3971,11051
255,3971,11051
255,3971,11056
256,5983,15978
256,5983,15978
256,3713,10001
256,3713,10001
256,3713,10001
256,11345,25855
256,11345,25856
256,11345,25856
256,11345,25856
256,8375,21234
256,8375,21234
257,4524,12927
257,4524,12927
257,4524,12927
257,4524,12691
257,4524,12691
257,4524,12691
257,9946,23250
258,4635,13138
258,4635,13138
258,6674,17133
258,6674,17133
258,1269,1482
258,1269,1482
258,1269,1482
258,1269,1483
258,1269,1483
258,1269,1483
258,9655,23217
258,9655,23217
258,9655,23217
259,6499,16867
259,6499,16867
259,265,296
259,12131,27707
259,12131,27707
259,12131,27707
259,12131,27708
259,12131,27708
259,5566,15159
259,5566,15159
259,5566,15159
259,7156,17848
259,7156,17849
259,7156,17849
259,7156,17849
260,10404,23872
260,10404,23872
261,8146,20214
261,8146,20214
261,8146,20216
261,8146,20217
261,8129,20147
261,8129,20148
261,8129,20148
261,8129,20148
261,6484,16844
261,6484,16844
261,6484,16844
262,11761,26776
262,11761,26776
262,11761,26776
262,9314,23054
262,4973,13776
262,4973,13776
262,4973,13776
262,6980,17582
262,6980,17582
263,9667,23200
263,9667,23200
263,9667,23200
263,9667,23200
263,9667,23217
263,1235,1363
263,1235,1363
263,1235,1363
263,9150,22758
263,9150,22758
263,9150,22758
263,9150,22759
263,9150,22759
263,9150,22759
263,9150,22763
263,9150,22763
263,9150,22763
263,2876,6577
263,2876,6578
263,2876,11310
263,2876,11310
263,2876,6246
263,7268,18021
264,983,997
264,6789,17301
264,10517,24015
264,10517,24015
264,10517,24015
264,691,723
264,691,723
265,11379,25998
265,11379,25998
265,11379,25998
265,11379,25999
265,11379,25999
265,11379,25999
265,11379,26000
265,11379,26000
265,4461,12738
265,4461,12738
265,4461,12739
265,4461,12739
265,7020,17637
265,7020,17637
265,7020,17637
266,5726,15502
266,5726,15502
266,5726,15502
266,691,723
266,691,723
266,691,723
266,691,723
266,5609,15263
266,5609,15364
266,5609,15364
266,8877,21970
267,8163,20308
267,8163,20308
267,8163,20308
267,8163,20310
267,8163,20310
267,8163,20311
267,8163,20311
267,8163,20311
267,6538,16924
267,3326,8349
267,3326,8349
267,8484,21342
267,8484,21342
267,8484,21349
268,11821,26887
268,9977,23249
268,9546,23105
268,9546,23105
268,9546,23105
268,3176,7773
268,3176,7773
268,3176,7775
268,3176,7775
269,977,990
270,10895,24438
270,10895,24438
270,8339,21153
270,8339,21153
270,8339,21153
270,8339,21154
270,8339,21155
270,9613,23175
270,9613,23175
270,9613,23175
270,9613,23175
270,3965,11021
270,3965,11023
270,3965,11023
270,3965,11023
271,8540,21405
271,4299,12276
271,4299,12276
271,4299,12277
271,4299,12277
271,4299,12277
271,3788,10305
271,3788,10305
271,3788,10305
271,2412,5192
271,2412,5192
271,2412,5192
271,2412,5193
271,2412,5193
271,2412,5193
271,2412,5194
271,2230,4477
271,2230,4477
271,2230,4477
271,2230,4478
271,2230,4478
271,2230,4480
271,2230,4480
271,2230,4480
271,5212,14405
271,5212,14405
271,5212,14406
271,5212,14406
271,5212,14406
272,11290,25565
272,11290,25569
273,8166,20321
273,8166,20322
273,8166,20322
273,9149,22750
273,9149,22751
273,9149,22752
273,9149,22752
273,283,314
273,283,314
273,283,314
274,11375,25987
274,11375,25987
274,7580,18525
274,7580,18525
274,7580,18914
274,7580,18914
274,7580,19148
274,7580,19148
274,7580,19148
274,2626,5782
274,2167,4239
274,2167,4239
274,2167,4240
274,2167,4241
274,2167,4241
274,2167,4242
274,2167,4242
274,2167,4242
274,2167,4244
274,2167,4244
274,4999,13860
274,4999,13860
274,4999,13860
274,4999,13861
274,4999,13861
274,4999,13861
274,6298,16494
275,9572,23098
275,9572,23098
275,9572,23098
275,4499,12853
275,4499,12853
275,5458,14900
275,3979,11086
275,3979,11087
275,3979,11087
275,3979,11089
275,11597,26544
275,11597,26544
275,11597,26544
275,11597,26545
275,11597,26545
275,11597,26545
275,9278,23024
275,9278,23024
275,9278,23025
275,10288,23721
275,10288,23721
275,1900,3105
275,1900,3105
275,1900,3105
275,1900,3107
276,2028,3661
276,2028,3661
276,2028,3661
276,2028,3665
276,7343,18130
276,7343,18185
276,7343,18185
277,9003,22328
277,8955,22277
277,8955,22277
278,2871,6539
278,2871,6539
278,2871,6539
278,2871,6542
278,2871,6542
278,2871,6542
278,1732,2001
278,1732,2001
278,1732,2001
278,1732,2455
278,1732,2456
278,1732,2456
278,4068,11479
278,4068,11479
278,4068,11480
278,8459,21311
278,8459,21311
278,8459,21311
278,1783,2655
278,1783,2655
278,1783,2655
279,9792,23175
279,9792,23175
279,9792,23175
279,9443,23012
280,3465,8931
280,3465,8933
280,3465,8933
280,3465,8933
280,2810,6323
280,2810,6323
280,2810,6323
280,2810,6324
280,2810,6324
281,984,998
281,984,998
282,8094,20041
282,8094,20041
282,8094,20041
282,9498,23111
282,9498,23111
282,9498,23111
282,3693,9936
282,3693,9936
282,4884,13443
282,4884,13443
282,4884,13443
282,4884,13455
282,11704,26709
282,11704,26709
282,11704,26709
283,5619,15278
283,6094,16124
283,6094,16124
284,8610,21475
284,6128,16175
284,6128,16175
284,10406,23874
284,10406,23874
284,10406,23874
284,3443,8807
284,3443,8807
284,3443,8807
284,878,876
284,878,876
284,10236,23653
284,10236,23653
284,10236,23653
284,1332,1676
284,1332,1676
285,4533,12951
286,11615,26585
286,11615,26585
286,11615,26585
286,4440,12669
286,4440,12670
286,4440,12670
286,4440,12670
286,4440,12671
286,4440,12671
286,4440,12672
286,1093,1159
286,1093,1159
286,1093,1321
286,1093,1321
286,3646,9753
286,3646,9755
286,3646,9755
286,3646,9755
286,4582,13125
286,4582,13125
286,4582,13125
286,4328,12368
286,4328,12368
286,4328,12371
286,4328,12371
286,2580,5689
286,2580,5690
286,2580,5690
286,2580,5690
287,10061,24161
287,3020,7162
287,3020,7162
287,3020,7162
287,3020,7163
287,3020,7167
287,5162,14288
287,9741,23163
287,9741,23163
287,9741,23163
288,11805,26859
288,11805,26859
288,11805,26859
288,5712,15468
288,5712,15468
288,5712,15469
288,5407,14790
288,5407,14791
289,24,35
289,24,35
289,4069,11481
289,4069,11481
289,4069,11481
289,4069,11482
289,4069,11482
289,4069,11482
289,4069,11483
289,4069,11483
290,2032,3678
290,2582,5693
290,2582,5696
290,2582,5696
290,1716,2408
290,1716,2408
290,1716,2408
290,1716,2409
290,1716,2409
291,9602,23166
291,9602,23166
291,9602,23166
291,7378,18188
291,7378,18188
291,7378,18188
291,7378,18189
291,7378,18189
291,7378,18189
291,9864,23264
291,9864,23264
291,9864,23264
291,11222,25198
291,11222,25199
291,11222,25199
292,1542,1858
292,1542,1858
292,1542,1858
292,3699,9955
292,3699,9955
292,11923,27076
292,9094,22467
292,9094,22468
292,9094,22469
292,9094,22469
292,9094,22469
292,4133,11742
292,4133,11742
292,4133,11743
292,4133,11745
292,4133,11746
292,4133,11746
292,4133,11753
292,4133,11753
292,4133,11753
292,4133,11754
292,4133,11754
292,4133,11758
292,4133,11758
292,4133,11758
292,4133,11759
292,4133,11759
292,4133,11807
292,4133,11807
292,4133,11837
292,4133,11838
292,4133,11838
292,4133,11838
292,4133,11839
292,4133,11839
292,4133,11809
292,4133,11809
292,4133,11887
292,4133,11887
292,4133,11887
292,4133,11898
292,4133,11898
292,4133,11909
292,4133,11909
292,4133,11920
292,4133,11920
292,4133,11920
293,1756,2555
293,1756,2555
293,1756,2555
293,1756,2558
293,1756,2558
293,1756,2559
293,1756,2559
293,1718,2413
293,1718,2413
293,1718,2413
293,1718,2415
293,1718,2415
293,1718,2415
293,8153,20250
293,8153,20250
293,8153,20250
293,10486,23983
293,10486,23983
293,10486,23983
293,4044,11355
293,4044,11356
293,4044,11356
293,4044,11356
293,4044,11357
293,4044,11358
293,3210,7894
293,3210,7894
293,3210,7894
293,3210,7895
293,3210,7895
293,3210,7896
293,3210,7896
293,3210,7896
293,3210,7897
293,3210,7897
293,3210,7898
293,3210,7901
294,8968,22290
294,8968,22290
294,8968,22290
294,8576,21442
294,4324,12194
294,4324,12194
294,4324,12194
294,4324,12353
294,4324,12355
294,2042,3715
294,2042,3717
294,7305,18077
294,7305,18077
294,7305,18077
294,7305,18078
294,7305,18078
294,7305,18078
294,681,723
294,681,723
295,4433,12635
295,4433,12635
295,4433,12608
295,4433,12637
295,1897,3098
295,1897,3098
295,1897,3098
295,8226,20596
295,8226,20598
295,8226,20598
295,8226,20598
296,810,812
296,810,812
296,810,812
296,1259,1447
296,1259,1447
296,1259,1447
296,1259,1449
296,1259,1449
296,11065,24639
296,5848,15737
296,5848,15739
296,4418,12575
296,4418,12575
296,4418,12577
296,4418,12477
296,4418,12477
296,4418,12477
297,7459,18323
297,7459,18323
298,3552,9352
298,3552,9353
298,2776,6230
298,2776,6230
298,2776,5924
298,1319,1655
298,1319,1655
298,1319,1657
298,1319,1657
298,1319,1657
298,1319,1658
298,2196,4357
298,2196,4357
298,2196,4357
298,2196,4358
298,2196,4358
298,2196,4359
298,2196,4359
298,2196,4359
298,10687,24200
298,1983,3431
298,1983,3431
299,3569,9423
299,3569,9423
299,3569,9423
299,3814,10427
299,3814,10427
299,3814,10427
299,3814,24247
299,5000,13865
299,5000,13865
299,5000,13865
299,4394,12520
299,4394,12520
299,4394,12520
299,4394,12490
299,4394,12490
299,4394,12490
299,4394,12498
299,4394,12498
299,4394,12498
299,4394,12478
299,2108,3967
299,2108,3969
299,2108,3969
299,2108,3970
299,1315,1640
299,1315,1642
299,1315,1642
300,2924,6827
300,2924,6827
300,2924,6828
300,2924,6828
300,2924,6828
300,2924,6829
300,2924,6829
300,2924,6830
300,2924,6830
300,2924,6830
300,2924,6833
300,2924,6833
300,9042,22371
300,9042,22371
300,11170,24976
300,11170,24976
300,11170,24977
300,11170,24978
300,11170,24978
300,11170,24978
300,11170,24979
300,11170,24979
300,11170,24981
300,9845,23249
300,1849,2924
300,1849,2924
300,1849,2924
300,1849,2925
300,1849,2925
300,1849,2926
300,1849,2926
300,1849,2926
301,4310,12260
301,2600,5722
301,2600,5722
301,2600,5722
301,10555,24055
301,10555,24055
301,10555,24055
301,5114,14195
301,5114,14195
301,5114,14195
301,9108,22525
301,9108,22526
301,9108,22526
301,9108,22526
302,902,906
302,902,906
303,4419,12525
303,4419,12525
303,4419,12525
303,4419,12579
303,4419,12579
303,5258,14531
303,5258,14531
303,5258,14531
303,7849,19248
303,7849,19248
303,7849,19248
303,7849,19249
303,511,547
303,6999,17605
303,6999,17605
303,6999,17605
303,451,482
303,9944,23249
303,9944,23249
303,9944,23249
304,2385,5107
304,2385,5107
304,2385,5107
304,2385,5108
304,2385,5108
304,2385,5338
304,2385,5340
304,2385,5340
304,2385,5341
304,2385,5341
304,2385,6612
304,2385,6613
304,2385,6613
304,2385,6613
304,2385,6634
304,2385,6635
304,2385,6637
304,2385,6640
304,2385,6640
304,2385,6641
304,2385,6641
304,2385,6641
304,2385,6590
304,2385,6648
304,2385,6648
304,2385,6648
304,2385,7491
304,2385,7491
304,2385,7491
304,2385,2705
304,3487,9047
304,3487,9047
304,3487,9047
304,3487,9050
304,3487,9050
304,8182,20388
304,8182,20390
304,8182,20390
304,4781,13261
304,4781,13261
304,4781,13261
305,1464,1787
305,1464,1787
305,1464,1787
306,6087,15954
306,6087,15954
306,6277,16450
306,6277,16497
306,6277,16497
306,6277,16498
306,6277,16498
306,6277,16498
306,6277,16314
306,6277,16314
306,6277,16314
306,3179,7792
306,3179,7792
306,3557,9378
306,3557,9378
306,3455,8868
306,3455,8868
306,3455,8869
306,3455,8869
306,3455,8869
306,3455,8871
306,6272,16433
306,6272,16434
307,777,772
307,777,772
307,777,772
307,777,772
307,10055,23604
307,10055,23604
307,10055,23707
307,10055,23757
307,10055,23757
307,10055,23757
307,10055,24338
307,10055,24338
307,10055,24338
307,6058,15737
308,10569,24068
308,10569,24068
308,4738,13231
308,4738,13231
308,4738,13232
308,4738,13232
308,5057,14053
308,5057,14053
308,2179,4298
308,2179,4298
308,2179,4298
308,2179,4299
308,2179,4299
308,2179,4299
308,3159,7700
308,3159,7703
308,3159,7703
308,3159,7703
308,3159,7705
309,3711,9992
309,3711,9992
309,3711,9992
309,3711,9993
309,3711,9993
309,3030,7203
309,3030,7203
309,3030,7203
309,3030,7204
309,3030,7204
309,3030,7204
309,3030,7206
309,1585,1931
309,1585,1931
309,1585,1933
309,1585,1933
309,11797,26841
309,3882,10696
309,3882,10696
309,3882,10696
309,3643,9745
309,3643,9746
309,3643,9746
309,3643,9747
309,3643,9747
310,5156,14266
310,5156,14266
310,5156,14267
310,5156,14268
310,5156,14268
310,5156,14269
310,5156,14270
310,5156,14270
310,5156,14271
310,5156,14271
310,6195,16287
310,6195,16287
310,4269,12172
310,4269,12172
310,4269,12173
310,4269,12174
310,4269,12174
310,4269,12174
310,4269,12175
310,4269,12175
310,4269,12175
310,7605,18608
310,7605,18608
310,1330,1675
310,1330,1675
310,1330,1675
311,537,574
311,537,574
311,2559,5641
311,2559,5641
311,2559,5641
311,2559,5643
311,2559,5643
311,5416,14804
311,2182,4309
311,2182,4310
311,2182,4310
311,2182,4310
311,2182,4312
311,2182,4312
311,6179,16255
311,6179,16255
311,3336,8385
311,3336,8385
312,9236,22970
312,9236,22970
312,2890,6681
312,2890,6681
312,2890,6682
312,2890,3251
312,2890,3251
312,2890,3251
312,2890,6684
312,2890,6684
312,2890,6684
312,2890,6685
312,2890,6685
312,2890,6685
312,6571,16979
312,6571,16979
312,10214,23619
312,10214,23619
312,11330,25783
313,4138,11761
313,4138,11761
313,4138,11761
313,11496,26396
314,11972,27245
314,273,304
314,273,304
314,273,304
314,7110,17776
314,4667,13164
314,4667,13164
314,584,615
315,9720,23163
315,9720,23163
315,9720,23163
315,3410,8675
315,3410,8675
315,3410,8675
315,3410,8676
315,3410,8676
315,3410,8676
315,3843,10545
315,3843,10545
316,496,532
316,496,532
316,4265,12156
316,4265,12156
316,4265,12157
316,4265,12157
316,4265,12158
316,4265,12158
317,3100,7461
317,3100,7461
317,3100,7462
317,3100,7462
317,3100,7464
317,3100,7465
317,3100,7465
317,3100,7465
317,3100,7467
317,3100,7467
317,3100,7467
317,11345,25854
317,11345,25857
317,11345,25857
317,11345,25857
317,8187,20408
317,8187,20408
317,8187,20408
317,5485,14948
317,5485,14948
317,5485,14948
317,12019,27368
317,12019,27368
317,5845,15731
317,5845,15732
317,5845,15732
317,3902,10789
317,3902,10789
317,3902,10789
317,6448,16788
317,6448,16788
317,6448,16788
318,3457,8876
318,3457,8877
318,3457,8877
318,3457,8878
318,3457,8878
318,3457,8879
318,7340,18126
318,7340,18126
318,7340,18126
318,1328,1674
318,1328,1674
318,1328,1674
318,5452,14889
318,5452,14889
318,5452,14889
318,5452,14890
318,3777,10259
318,3777,10259
318,3777,10259
318,3777,10260
318,3777,10260
319,3318,8314
319,3318,8314
319,3318,8314
319,3318,8315
319,3318,8317
319,3318,8318
319,3318,8318
319,3318,8318
319,987,1001
319,987,1001
319,987,1001
319,11962,27227
319,11962,27227
319,12040,27409
319,12040,27409
319,12040,27409
319,7353,18142
319,124,175
320,3668,9841
320,3668,9842
320,3668,9845
320,3668,9846
320,3668,9846
320,3668,9846
321,3274,8117
321,3274,8118
321,3274,8118
321,3274,8118
321,3274,8119
321,3274,8119
321,7047,17677
321,7047,17677
321,7556,18463
322,10301,23734
322,10301,23734
322,11681,26677
322,11681,26677
322,11681,26677
322,1756,2555
322,1756,2555
322,1756,2555
322,1756,2556
322,1756,2556
322,1756,2556
322,1756,2558
322,1756,2559
322,1756,2559
322,1756,2559
322,2859,6489
322,2859,6489
322,2859,6491
322,2859,6491
322,2859,6491
322,8903,22088
323,1898,3099
323,1898,3099
323,1898,3100
323,1898,3100
323,1898,3100
323,11386,26036
323,2359,4982
323,2359,4982
323,2359,4982
323,4396,12525
323,4396,12513
323,4396,12513
323,4396,12513
323,4396,12476
323,4396,12476
323,4396,12476
324,58,96
324,58,96
324,127,166
324,127,166
324,127,166
324,10648,24154
324,10648,24154
324,4556,13039
324,4556,13040
324,4556,13040
324,4556,13040
324,4346,12430
324,4346,12430
324,4346,12432
324,4346,12432
324,4346,12337
324,4346,12337
324,4346,12337
325,6940,17523
325,8819,21761
325,8819,21762
325,8819,21762
326,6858,17404
326,6858,17404
327,1992,3483
327,1992,3484
327,1992,3484
327,1992,3484
327,10055,23391
327,10055,23391
327,10055,23391
327,10055,23757
327,10055,24338
327,10055,24338
327,10055,24338
327,7972,19596
327,7972,19596
327,7972,19597
327,7972,19597
327,7972,19598
327,8776,21623
327,8776,21623
327,7983,19644
328,10886,24427
328,10886,24427
328,10886,24427
328,743,742
328,743,742
328,743,742
328,6984,17587
328,6984,17587
328,6984,17587
328,8605,21470
328,1670,2239
328,9330,23065
328,9330,23065
328,9330,23065
328,8518,21383
328,8518,21383
328,8518,21383
328,8518,21383
328,8518,21383
328,2845,6431
328,2845,6432
328,2845,6432
328,2845,6433
328,2845,6433
328,2845,6433
328,2845,6436
329,11029,24598
329,11029,24598
329,2999,7108
329,2999,7108
329,2999,7108
329,2999,6513
329,2999,6513
329,1053,1096
329,1053,1096
329,1053,1096
329,988,1002
329,7349,18137
329,7349,18137
329,208,244
330,7137,17820
330,1735,2464
330,1735,2466
330,1735,2466
330,1735,2466
330,1735,2468
330,1735,2468
330,1735,2468
330,7517,18361
330,7517,18361
330,1261,1454
330,2293,4747
330,2293,4747
330,2293,4748
330,2293,4748
330,6292,16479
330,6292,16479
330,6292,16479
331,6379,16331
331,6379,16331
331,6379,16331
331,7911,19374
331,7911,19374
331,7911,19378
331,7911,19378
331,7911,19378
332,3231,7005
332,813,816
332,2882,6615
332,2882,6615
332,2882,6617
332,2882,6617
332,2882,6619
332,2882,6619
332,2882,10559
332,2882,10561
332,2882,10561
332,2882,10562
332,2882,10562
332,2882,10563
332,2882,10563
332,2882,10564
333,10990,24553
333,11983,27131
333,11983,27264
333,11983,27264
333,11983,27265
333,11983,27265
333,12079,27514
333,12079,27514
333,12079,27514
333,12079,27516
333,12079,27522
333,12079,27525
333,6323,16538
333,6323,16538
333,6323,16538
333,6827,17356
333,6827,17356
334,8992,22317
334,8992,22317
334,8992,22317
334,8198,20467
334,8198,20468
334,8198,20468
334,8198,20468
334,4695,13191
334,4695,13191
334,4695,13191
334,6805,17323
334,3548,9339
334,3548,9339
334,11911,27041
334,11911,27041
334,11911,27041
334,1825,2822
334,1825,2822
334,1825,2822
334,1825,2825
334,1825,2825
334,1825,2826
334,1825,2826
335,10654,24160
335,10654,24160
335,3375,8557
335,3375,8557
335,3375,8557
335,3375,8558
335,3375,8559
335,3375,8559
335,3375,8559
336,2062,3805
336,2062,3805
336,2062,3806
336,2062,3806
336,2062,3806
336,2062,3807
336,2062,3808
336,2062,3809
336,2062,9988
336,2062,9989
336,2062,23066
336,2062,23066
336,2062,23066
336,3967,11037
336,3967,11037
336,3967,11038
336,3967,11038
336,3015,7150
336,3015,7150
336,3015,7151
336,6961,17549
336,6961,17549
336,6961,17549
336,11562,26482
336,11562,26482
336,11562,26483
337,240,270
337,240,270
337,240,270
337,11182,25030
337,11182,25030
337,11182,25030
337,11182,25031
337,11182,25034
337,11182,25034
337,11182,25034
337,11182,25035
337,11182,25035
337,11182,25035
337,11182,24987
337,11182,24954
337,3643,9746
337,3541,9303
337,3541,9303
337,3541,9303
337,3541,9305
337,3541,11184
337,3541,11184
337,3541,11184
337,3541,11185
337,3541,11185
337,3541,11188
337,3541,11188
337,3541,11188
337,9238,22972
338,4065,11466
338,4065,11466
338,4065,11470
338,1454,1776
338,4337,12396
338,4337,12396
338,4337,12397
338,4337,12398
338,4337,12398
338,677,723
338,677,723
338,7442,18297
339,6119,16154
339,6119,16154
339,9351,23076
339,10176,23560
340,7046,17676
340,7046,17676
340,7046,17676
340,2680,5901
340,2680,5905
340,2680,5906
340,2680,5906
340,2680,5906
340,4919,13508
340,4919,13508
340,4919,13508
340,4919,13555
340,4919,13555
340,9282,23029
340,9282,23029
340,9282,23030
340,9282,23030
340,9282,23030
340,3603,9570
340,3603,9570
340,3603,9570
340,5387,14760
340,1997,3512
340,1997,3516
340,1997,3516
340,1997,3517
340,1997,3518
340,1997,3518
340,1997,3518
340,1997,3520
340,1997,3521
340,1997,3522
340,1997,3522
340,1997,3523
340,1997,3523
340,1997,3525
340,1997,3525
340,1997,3525
340,1997,3526
340,1997,3526
340,1997,3526
340,1997,8979
340,1997,8979
341,349,389
341,349,389
341,3277,8131
341,3277,8132
341,8999,22324
341,8999,22324
341,7987,19650
341,891,893
341,891,893
342,4285,12233
342,4285,12233
342,4285,12233
342,4285,12234
342,4285,12234
342,4285,12235
342,4285,12235
342,4285,12236
342,4285,12236
342,4285,12236
342,5974,15966
342,5974,15966
342,7058,17691
342,7058,17691
342,7058,17691
342,7058,17692
342,7058,17692
342,7058,17692
342,5440,14848
342,7768,19003
342,7768,19003
342,7768,19003
342,9139,22679
342,9139,22680
342,9139,22680
342,9139,22681
342,9139,22681
342,9139,22681
342,8778,21629
343,2520,5547
343,7379,18190
343,7379,18190
343,7379,18190
343,4889,13448
343,4889,13448
343,8337,21146
343,8337,21147
343,7483,18356
343,7483,18356
343,7483,18356
343,7483,18357
343,7483,18357
343,7483,18357
344,4400,12536
344,4400,12536
344,4400,12538
344,4400,12538
344,4400,12539
344,4400,12588
344,4400,12588
344,4400,12588
344,4400,12589
344,4400,12256
344,1104,1181
344,1104,1181
344,1104,1181
344,9402,23075
344,9402,23075
344,9402,23075
344,7234,17973
344,11932,27104
344,5766,15584
344,5766,15585
344,5766,15585
345,1711,2385
345,1711,2388
345,11624,26611
345,11624,26613
345,11624,26615
345,4099,11615
345,4099,11615
345,4099,11615
345,4017,11243
345,3918,10860
345,3918,10860
345,3918,10862
345,865,863
345,865,863
345,4048,11373
345,4048,11373
345,4048,11373
345,4048,11374
346,2375,5070
346,2375,7458
346,2375,7458
346,2375,6492
346,2375,10565
346,2375,10565
346,2375,5111
346,2375,5111
346,2375,5111
346,2375,10566
346,2375,10566
346,2375,10567
346,2375,19546
346,2375,19546
346,2375,19546
346,2375,19547
346,2375,19548
346,2375,19549
346,2375,19549
346,2375,19557
346,2375,19557
346,2375,19559
346,2375,19562
346,2375,19562
346,2375,19562
346,2375,19564
346,2375,19564
346,2375,19564
346,2375,19574
346,2375,19574
346,2375,19575
346,2375,19575
346,2375,20702
346,2375,20702
346,2375,20703
346,2375,20703
346,2375,20703
346,2375,20704
346,2375,20704
346,2375,20862
346,2375,20862
346,2375,20863
346,2375,20863
346,2375,20865
346,2375,20865
346,2375,20865
346,2375,20871
346,2375,20871
346,2375,20871
346,2375,20872
346,2375,20872
346,2375,20872
346,2375,20886
346,2375,20886
346,2375,20886
347,11450,26320
347,11450,26320
347,11450,26320
347,11450,26507
347,7168,17867
347,4633,13138
348,11344,25851
348,11344,25851
348,11344,25851
348,11344,25852
348,11344,25852
348,11344,25853
348,11344,25853
348,11344,25853
348,3775,10249
348,3775,10249
348,3775,10249
348,3775,15712
348,3775,15712
348,3775,15712
348,3775,15713
348,3775,15713
348,3775,15714
348,3775,15714
348,3775,15715
348,3775,15715
348,7889,19353
348,7889,19353
348,7889,19353
348,3058,7278
348,3058,7279
348,5697,15436
348,5697,15436
348,5697,15436
348,8470,21322
348,8470,21322
348,1641,2141
348,1641,2143
348,1641,2143
348,1641,2143
349,1546,1865
349,1546,1865
349,5831,15698
349,5831,15698
349,5831,15700
349,5831,15700
349,8962,22284
349,8962,22284
349,8962,22284
349,8962,22346
349,8962,22346
349,8962,22386
349,8962,22386
349,8962,22386
349,8962,22386
349,8962,22386
350,9161,22833
350,9161,22835
350,9161,22839
350,4788,13268
350,4788,13268
351,7763,18980
351,7763,18980
351,7763,18981
351,7763,18981
351,7763,18981
351,10763,24285
351,10763,24285
351,4249,12052
351,4249,12052
351,4249,12053
351,4249,12053
351,4249,12054
352,11381,26008
352,11381,26011
352,11381,26012
352,11381,26012
352,11294,25586
352,11294,25586
352,11294,25586
352,11294,25587
352,11294,25588
352,11294,25589
352,6593,17018
352,9512,23119
352,9512,23119
352,4434,12639
352,4434,12641
352,3668,9841
352,3668,9841
352,3668,9845
352,3668,9846
352,3668,9846
352,3668,9846
353,3336,8384
353,3336,8386
353,3336,8386
353,8954,22276
353,5185,14378
353,11800,26846
353,11800,26846
353,11800,26846
353,11800,26847
353,5031,13961
353,5031,13961
353,5031,13961
353,5031,13794
353,5031,13794
353,10178,23563
353,10178,23563
353,10178,23563
353,1729,2446
353,1729,2446
353,1729,2446
354,8336,21141
354,8336,21141
354,8336,21143
354,8336,21143
354,8336,21143
354,4232,12002
354,4232,12002
354,4232,12002
354,4232,12003
354,4232,12086
354,4232,12086
354,4232,12087
354,4232,12104
354,4232,12104
354,261,292
354,261,292
354,7033,17653
354,7033,17653
354,7033,17653
355,4859,13389
355,4859,13389
355,4859,13389
355,2121,4026
355,2121,4029
355,2121,4029
355,2121,4029
355,11897,27002
355,11897,27002
355,1877,3035
355,1877,3035
355,1877,3035
355,3773,10227
355,10626,24130
355,10626,24130
355,744,742
355,744,742
355,744,742
355,11550,26465
355,11550,26466
355,11550,26467
355,11550,26467
355,11550,26467
