product_id,store_id,missing
3657,2027,no se detecto incumplimiento
3658,2027,no se detecto incumplimiento
3659,2027,no se detecto incumplimiento
3660,2028,no se detecto incumplimiento
3661,2028,no se detecto incumplimiento
3662,2028,no se detecto incumplimiento
3663,2028,no se detecto incumplimiento
3664,2028,no se detecto incumplimiento
3665,2028,no se detecto incumplimiento
3666,2028,no se detecto incumplimiento
3667,2029,no se detecto incumplimiento
3668,2029,no se detecto incumplimiento
3669,2029,no se detecto incumplimiento
3670,2029,no se detecto incumplimiento
3671,2030,no se detecto incumplimiento
3672,2030,no se detecto incumplimiento
3673,2030,no se detecto incumplimiento
3674,2031,no se detecto incumplimiento
3675,2031,no se detecto incumplimiento
3676,2031,no se detecto incumplimiento
3677,2032,no se detecto incumplimiento
3678,2032,no se detecto incumplimiento
3679,2033,no se detecto incumplimiento
3680,2033,no se detecto incumplimiento
3681,2033,no se detecto incumplimiento
3682,2034,no se detecto incumplimiento
3683,2034,no se detecto incumplimiento
3684,2034,no se detecto incumplimiento
3685,2034,no se detecto incumplimiento
3686,2034,no se detecto incumplimiento
3687,2035,no se detecto incumplimiento
3688,2035,no se detecto incumplimiento
3689,2036,no se detecto incumplimiento
3690,2036,no se detecto incumplimiento
3691,2036,no se detecto incumplimiento
3692,2036,no se detecto incumplimiento
3693,2036,no se detecto incumplimiento
3694,2036,no se detecto incumplimiento
3695,2037,no se detecto incumplimiento
3696,2037,no se detecto incumplimiento
3697,2037,no se detecto incumplimiento
3698,2037,no se detecto incumplimiento
3699,2038,no se detecto incumplimiento
3700,2038,no se detecto incumplimiento
3701,2038,no se detecto incumplimiento
3702,2038,no se detecto incumplimiento
3703,2038,no se detecto incumplimiento
3704,2039,no se detecto incumplimiento
3705,2039,no se detecto incumplimiento
3706,2039,no se detecto incumplimiento
3707,2039,no se detecto incumplimiento
3708,2039,no se detecto incumplimiento
3709,2040,no se detecto incumplimiento
3710,2040,no se detecto incumplimiento
3711,2040,no se detecto incumplimiento
3712,2041,no se detecto incumplimiento
3713,2041,no se detecto incumplimiento
3714,2041,no se detecto incumplimiento
3715,2042,no se detecto incumplimiento
3716,2042,no se detecto incumplimiento
3717,2042,no se detecto incumplimiento
3718,2043,no se detecto incumplimiento
3719,2043,no se detecto incumplimiento
3720,2043,no se detecto incumplimiento
3721,2044,no se detecto incumplimiento
3722,2044,no se detecto incumplimiento
3723,2044,no se detecto incumplimiento
3724,2044,no se detecto incumplimiento
3725,2045,no se detecto incumplimiento
3726,2045,no se detecto incumplimiento
3727,2045,no se detecto incumplimiento
3728,2046,no se detecto incumplimiento
3729,2046,no se detecto incumplimiento
3730,2046,no se detecto incumplimiento
3731,1870,no se detecto incumplimiento
3567,1870,no se detecto incumplimiento
3732,1870,no se detecto incumplimiento
3733,1870,no se detecto incumplimiento
3734,1870,no se detecto incumplimiento
3735,1870,no se detecto incumplimiento
3736,1870,no se detecto incumplimiento
3737,2047,no se detecto incumplimiento
3738,2047,no se detecto incumplimiento
3739,2047,no se detecto incumplimiento
3740,2047,no se detecto incumplimiento
3741,2047,no se detecto incumplimiento
3742,2047,no se detecto incumplimiento
3743,2048,no se detecto incumplimiento
3744,2048,no se detecto incumplimiento
3745,2048,no se detecto incumplimiento
3746,2048,no se detecto incumplimiento
3571,2048,no se detecto incumplimiento
3747,2048,no se detecto incumplimiento
3748,2048,no se detecto incumplimiento
3749,2049,no se detecto incumplimiento
3750,2049,no se detecto incumplimiento
3751,2049,no se detecto incumplimiento
3752,1873,no se detecto incumplimiento
3753,1873,no se detecto incumplimiento
3754,1873,no se detecto incumplimiento
3755,2050,no se detecto incumplimiento
3756,2050,no se detecto incumplimiento
3757,2051,no se detecto incumplimiento
3758,2051,no se detecto incumplimiento
3759,2052,no se detecto incumplimiento
3760,2052,no se detecto incumplimiento
3761,2052,no se detecto incumplimiento
3762,2052,no se detecto incumplimiento
3763,2052,no se detecto incumplimiento
3764,2052,no se detecto incumplimiento
3765,2053,no se detecto incumplimiento
3766,2053,no se detecto incumplimiento
3767,2053,no se detecto incumplimiento
3768,2054,no se detecto incumplimiento
3769,2054,no se detecto incumplimiento
3770,2054,no se detecto incumplimiento
3771,2054,no se detecto incumplimiento
3772,2054,no se detecto incumplimiento
3773,2054,no se detecto incumplimiento
3774,2055,no se detecto incumplimiento
3775,2055,no se detecto incumplimiento
3776,2055,no se detecto incumplimiento
3777,2055,carece de nombre denominaci�n o raz�n social as� como r.f.c. del fabricante o importador
3778,2055,carece de la leyenda que identifique el pais de origen
3779,2056,no se detecto incumplimiento
3780,2056,no se detecto incumplimiento
3781,2056,no se detecto incumplimiento
3782,2056,no se detecto incumplimiento
3783,2057,no se detecto incumplimiento
3784,2057,no se detecto incumplimiento
3785,2057,no se detecto incumplimiento
3786,2058,no se detecto incumplimiento
3787,2058,no se detecto incumplimiento
3788,2059,no se detecto incumplimiento
3789,2059,no se detecto incumplimiento
3790,2059,no se detecto incumplimiento
3791,2059,no se detecto incumplimiento
3792,2060,no se detecto incumplimiento
3793,2060,no se detecto incumplimiento
3794,2060,no se detecto incumplimiento
3795,2060,no se detecto incumplimiento
3796,1966,no se detecto incumplimiento
3797,1966,no se detecto incumplimiento
3798,1966,no se detecto incumplimiento
3799,1966,no se detecto incumplimiento
3800,2061,no se detecto incumplimiento
3801,2061,no se detecto incumplimiento
3802,2061,no se detecto incumplimiento
3803,2061,no se detecto incumplimiento
3804,2062,no se detecto incumplimiento
3805,2062,no se detecto incumplimiento
3806,2062,no se detecto incumplimiento
3807,2062,no se detecto incumplimiento
3808,2062,no se detecto incumplimiento
3809,2062,no se detecto incumplimiento
3810,2063,en el empaque carece de pais de origen
3811,2064,no se detecto incumplimiento
3812,2064,no se detecto incumplimiento
3813,2065,no se detecto incumplimiento
3814,2065,no se detecto incumplimiento
3815,2065,no se detecto incumplimiento
3816,2065,no se detecto incumplimiento
3817,2065,no se detecto incumplimiento
3818,2066,no se detecto incumplimiento
3819,2066,no se detecto incumplimiento
3820,2067,no se detecto incumplimiento
3821,2067,no se detecto incumplimiento
3822,2067,no se detecto incumplimiento
3823,2068,no se detecto incumplimiento
3824,2068,no se detecto incumplimiento
3825,2068,no se detecto incumplimiento
3826,2069,no se detecto incumplimiento
3827,2069,no se detecto incumplimiento
3828,2069,no se detecto incumplimiento
3829,2069,no se detecto incumplimiento
3830,2070,no se detecto incumplimiento
3831,2070,no se detecto incumplimiento
3832,2071,no se detecto incumplimiento
3833,2071,no se detecto incumplimiento
3834,2071,no se detecto incumplimiento
3835,2071,no se detecto incumplimiento
3836,2071,no se detecto incumplimiento
3837,2072,no se detecto incumplimiento
3838,2072,no se detecto incumplimiento
3839,2072,no se detecto incumplimiento
3840,2072,no se detecto incumplimiento
3841,2072,no se detecto incumplimiento
3842,2073,no se detecto incumplimiento
3843,2073,no se detecto incumplimiento
3844,2074,no se detecto incumplimiento
3845,2074,no se detecto incumplimiento
3846,2075,no se detecto incumplimiento
3847,2075,no se detecto incumplimiento
3848,2075,no se detecto incumplimiento
3849,2076,no se detecto incumplimiento
3850,2076,no se detecto incumplimiento
3851,2077,no se detecto incumplimiento
3852,2077,no se detecto incumplimiento
3853,2077,no se detecto incumplimiento
3854,2077,no se detecto incumplimiento
3855,2077,no se detecto incumplimiento
3856,2078,no se detecto incumplimiento
3857,2078,no se detecto incumplimiento
3858,2078,no se detecto incumplimiento
3859,2078,no se detecto incumplimiento
3860,2078,no se detecto incumplimiento
3861,2079,no se detecto incumplimiento
3862,2079,no se detecto incumplimiento
3863,2079,no se detecto incumplimiento
3864,2079,no se detecto incumplimiento
3865,2079,no se detecto incumplimiento
3866,2080,no se detecto incumplimiento
3867,2080,no se detecto incumplimiento
3868,2081,no se detecto incumplimiento
3869,2081,no se detecto incumplimiento
3870,2081,no se detecto incumplimiento
3871,2081,no se detecto incumplimiento
3872,2082,no se detecto incumplimiento
3873,2083,no se detecto incumplimiento
3874,2084,no se detecto incumplimiento
3875,2084,no se detecto incumplimiento
3876,2084,no se detecto incumplimiento
3877,2085,no se detecto incumplimiento
3878,2085,no se detecto incumplimiento
3879,2085,no se detecto incumplimiento
3880,2085,carece del certificado de las especificaciones de seguridad.
3881,2086,carece de las caracteristicas electricas nominales de alimentacion del producto
3882,2086,carece de las caracteristicas electricas nominales de alimentacion del producto
3883,2086,no se detecto incumplimiento
3884,2086,no se detecto incumplimiento
3885,2087,no se detecto incumplimiento
3886,2087,no se detecto incumplimiento
3887,2087,no se detecto incumplimiento
3888,2088,no se detecto incumplimiento
3889,2088,no se detecto incumplimiento
3890,2088,no se detecto incumplimiento
3891,2088,no se detecto incumplimiento
3892,2088,no se detecto incumplimiento
3893,2089,no se detecto incumplimiento
3894,2089,no se detecto incumplimiento
3895,2089,no se detecto incumplimiento
3896,2089,no se detecto incumplimiento
3897,2090,no se detecto incumplimiento
3898,2090,no se detecto incumplimiento
3899,2090,no se detecto incumplimiento
3900,2090,no se detecto incumplimiento
3901,2091,no se detecto incumplimiento
3902,2091,no se detecto incumplimiento
3903,2091,no se detecto incumplimiento
3904,2091,no se detecto incumplimiento
3905,1797,no se detecto incumplimiento
3906,1797,no se detecto incumplimiento
3907,1797,no se detecto incumplimiento
3908,1797,no se detecto incumplimiento
3909,2092,no se detecto incumplimiento
3910,2092,no se detecto incumplimiento
3911,2092,no se detecto incumplimiento
3912,2093,no se detecto incumplimiento
3913,2093,no se detecto incumplimiento
3914,2093,no se detecto incumplimiento
3915,2094,no se detecto incumplimiento
3916,2094,no se detecto incumplimiento
3917,2094,no se detecto incumplimiento
3918,2094,no se detecto incumplimiento
3919,2095,no se detecto incumplimiento
3920,2095,no se detecto incumplimiento
3921,2095,no se detecto incumplimiento
3922,2095,no se detecto incumplimiento
3923,2096,no se detecto incumplimiento
3924,2096,no se detecto incumplimiento
3925,2096,no se detecto incumplimiento
3926,2097,no se detecto incumplimiento
3927,2097,no se detecto incumplimiento
3928,2097,no se detecto incumplimiento
3929,2097,no se detecto incumplimiento
3930,2098,no se detecto incumplimiento
3931,2098,no se detecto incumplimiento
3932,2098,no se detecto incumplimiento
3933,2098,no se detecto incumplimiento
3934,2098,no se detecto incumplimiento
3935,2099,no se detecto incumplimiento
3936,2099,no se detecto incumplimiento
3937,2099,no se detecto incumplimiento
3938,2099,no se detecto incumplimiento
3939,2099,no se detecto incumplimiento
3940,2099,no se detecto incumplimiento
3941,2100,no se detecto incumplimiento
3942,2100,no se detecto incumplimiento
3943,2100,no se detecto incumplimiento
3944,2100,no se detecto incumplimiento
3945,2100,no se detecto incumplimiento
3941,2100,no se detecto incumplimiento
3946,2100,no se detecto incumplimiento
3947,2101,no se detecto incumplimiento
3948,2101,no se detecto incumplimiento
3949,2101,no se detecto incumplimiento
3749,2102,no se detecto incumplimiento
3750,2102,no se detecto incumplimiento
3950,2102,no se detecto incumplimiento
3951,1954,no se detecto incumplimiento
3952,1954,no se detecto incumplimiento
3953,2103,no se detecto incumplimiento
3954,2103,no se detecto incumplimiento
3955,2103,no se detecto incumplimiento
3956,2104,no se detecto incumplimiento
3957,2104,no se detecto incumplimiento
3958,2104,no se detecto incumplimiento
3959,2104,no se detecto incumplimiento
3960,2105,no se detecto incumplimiento
3961,2105,no se detecto incumplimiento
3962,2105,no se detecto incumplimiento
3963,2106,no se detecto incumplimiento
3964,2106,no se detecto incumplimiento
3965,2106,no se detecto incumplimiento
3966,2107,no se detecto incumplimiento
3967,2108,no se detecto incumplimiento
3968,2108,no se detecto incumplimiento
3969,2108,no se detecto incumplimiento
3970,2108,no se detecto incumplimiento
3971,2108,no se detecto incumplimiento
3972,2109,no se detecto incumplimiento
3973,2109,no se detecto incumplimiento
3974,2109,no se detecto incumplimiento
3975,2109,no se detecto incumplimiento
3976,2109,no se detecto incumplimiento
3977,2109,no se detecto incumplimiento
3978,1855,no se detecto incumplimiento
3979,1855,no se detecto incumplimiento
3980,1855,no se detecto incumplimiento
3981,1855,no se detecto incumplimiento
3982,1855,no se detecto incumplimiento
3983,1855,no se detecto incumplimiento
3984,2110,no se detecto incumplimiento
3985,2110,carece de certificado de cumplimiento nom
3986,2110,no se detecto incumplimiento
3987,2110,carece de certificado de cumplimiento nom
3988,2110,no se detecto incumplimiento
3989,2111,no se detecto incumplimiento
3990,2111,no se detecto incumplimiento
3991,2111,no se detecto incumplimiento
3992,2111,no se detecto incumplimiento
3993,2112,no se detecto incumplimiento
3994,2112,no se detecto incumplimiento
3995,2112,no se detecto incumplimiento
3996,2112,no se detecto incumplimiento
3997,2112,no se detecto incumplimiento
3998,2113,no se detecto incumplimiento
3999,2113,no se detecto incumplimiento
4000,2113,no se detecto incumplimiento
4001,2114,no se detecto incumplimiento
4002,2114,no se detecto incumplimiento
4003,2114,no se detecto incumplimiento
4004,2115,no se detecto incumplimiento
4005,2115,no se detecto incumplimiento
4006,2115,no se detecto incumplimiento
4007,2115,no se detecto incumplimiento
4008,2116,no se detecto incumplimiento
4009,2116,no acredita los requisitos de segurudad del producto de conformidad con lo dispuesto en la norma.
4010,2117,no se detecto incumplimiento
4011,2117,no se detecto incumplimiento
4012,2117,no se detecto incumplimiento
4013,2118,no se detecto incumplimiento
4014,2118,no se detecto incumplimiento
4015,2118,no se detecto incumplimiento
4016,2119,no se detecto incumplimiento
4017,2119,no se detecto incumplimiento
4018,2119,no se detecto incumplimiento
4019,2119,no se detecto incumplimiento
4020,2119,no se detecto incumplimiento
4021,2119,no se detecto incumplimiento
4022,2120,no se detecto incumplimiento
4023,2120,no se detecto incumplimiento
4024,2120,no se detecto incumplimiento
4025,2120,no se detecto incumplimiento
4026,2121,no se detecto incumplimiento
4027,2121,no se detecto incumplimiento
4028,2121,no se detecto incumplimiento
4029,2121,no se detecto incumplimiento
4030,2121,no se detecto incumplimiento
4031,2122,no se detecto incumplimiento
4032,2122,no se detecto incumplimiento
4033,2122,no se detecto incumplimiento
4034,2122,no se detecto incumplimiento
4035,2122,no se detecto incumplimiento
4036,1861,no se detecto incumplimiento
4037,1861,no se detecto incumplimiento
4038,1861,no se detecto incumplimiento
4039,2123,no se detecto incumplimiento
4040,2123,no se detecto incumplimiento
4041,2123,no se detecto incumplimiento
4042,2123,no se detecto incumplimiento
4043,2124,no se detecto incumplimiento
4044,2124,no se detecto incumplimiento
4045,2124,no se detecto incumplimiento
4046,2125,no se detecto incumplimiento
4047,2126,no se detecto incumplimiento
4048,2126,no se detecto incumplimiento
4049,2126,no se detecto incumplimiento
4050,2126,no se detecto incumplimiento
4051,2126,no se detecto incumplimiento
4052,2127,no se detecto incumplimiento
4053,2127,no se detecto incumplimiento
4054,2127,no se detecto incumplimiento
4055,2128,no se detecto incumplimiento
4056,2128,no se detecto incumplimiento
4057,2128,no se detecto incumplimiento
4058,2129,no se detecto incumplimiento
4059,2129,no se detecto incumplimiento
4060,2129,no se detecto incumplimiento
4061,2130,no se detecto incumplimiento
4062,2130,toma de muestras
4063,2130,no se detecto incumplimiento
4064,2130,toma de muestras
4065,2130,no se detecto incumplimiento
4066,2130,toma de muestras
4067,2130,no se detecto incumplimiento
4068,2130,toma de muestras
4069,2131,no se detecto incumplimiento
4070,2131,no se detecto incumplimiento
4071,2131,no se detecto incumplimiento
4072,2131,no se detecto incumplimiento
4073,2132,no se detecto incumplimiento
4074,2132,no se detecto incumplimiento
4075,2132,no se detecto incumplimiento
4076,2132,no se detecto incumplimiento
4077,2132,no se detecto incumplimiento
4078,2132,no se detecto incumplimiento
4079,2133,no se detecto incumplimiento
4080,2133,no se detecto incumplimiento
4081,2134,no se detecto incumplimiento
4082,2134,no se detecto incumplimiento
4083,2134,no se detecto incumplimiento
4084,2134,no se detecto incumplimiento
4085,2134,no se detecto incumplimiento
4086,2135,no se detecto incumplimiento
4087,2135,no se detecto incumplimiento
4088,2135,no se detecto incumplimiento
4089,2135,no se detecto incumplimiento
4090,2135,no se detecto incumplimiento
4091,2136,no se detecto incumplimiento
4092,2136,no se detecto incumplimiento
4093,2137,no se detecto incumplimiento
4094,2137,no se detecto incumplimiento
4095,2137,no se detecto incumplimiento
4096,2138,carece de advertencias de riesgo por medio de leyendas graficas o simbolos precautorios
4097,2139,no se detecto incumplimiento
4098,2139,no se detecto incumplimiento
4099,2139,no se detecto incumplimiento
4100,2139,no se detecto incumplimiento
4101,2139,no se detecto incumplimiento
4102,2139,no se detecto incumplimiento
4103,2139,no se detecto incumplimiento
4104,2140,no se detecto incumplimiento
4105,2140,no se detecto incumplimiento
4106,2141,no se detecto incumplimiento
4107,2142,no se detecto incumplimiento
4108,2142,no se detecto incumplimiento
4109,2142,no se detecto incumplimiento
4110,2143,no se detecto incumplimiento
4111,2143,no se detecto incumplimiento
4112,2144,no se detecto incumplimiento
4113,2144,no se detecto incumplimiento
4114,2144,no se detecto incumplimiento
4115,2144,no se detecto incumplimiento
4116,2145,no se detecto incumplimiento
4117,2145,no se detecto incumplimiento
4118,2145,no se detecto incumplimiento
4119,2146,no se detecto incumplimiento
4120,2146,no se detecto incumplimiento
4121,2146,no se detecto incumplimiento
4122,2147,no se detecto incumplimiento
4123,2147,no se detecto incumplimiento
4124,2147,no se detecto incumplimiento
4125,2148,no se detecto incumplimiento
4126,2148,no se detecto incumplimiento
4127,2148,no se detecto incumplimiento
4128,2148,no se detecto incumplimiento
4129,2148,no se detecto incumplimiento
4130,2148,no se detecto incumplimiento
4131,2149,no se detecto incumplimiento
4132,2149,no se detecto incumplimiento
4133,2149,no se detecto incumplimiento
4134,2149,no se detecto incumplimiento
4135,2150,no se detecto incumplimiento
4136,2150,no se detecto incumplimiento
4137,2150,no se detecto incumplimiento
4138,2151,no se detecto incumplimiento
4139,2151,no se detecto incumplimiento
4140,2151,no se detecto incumplimiento
4141,2152,no se detecto incumplimiento
4142,2152,no se detecto incumplimiento
4143,2152,no se detecto incumplimiento
4144,2152,no se detecto incumplimiento
4145,2153,no se detecto incumplimiento
4146,2153,no se detecto incumplimiento
4147,2153,no se detecto incumplimiento
4148,2153,no se detecto incumplimiento
4149,2153,no se detecto incumplimiento
4150,2153,no se detecto incumplimiento
4151,2153,no se detecto incumplimiento
4152,2153,no se detecto incumplimiento
4153,2153,no se detecto incumplimiento
4154,2153,no se detecto incumplimiento
4155,2154,no se detecto incumplimiento
4156,2154,no se detecto incumplimiento
4157,2155,no se detecto incumplimiento
4158,2155,no se detecto incumplimiento
4159,2155,no se detecto incumplimiento
4160,2155,no se detecto incumplimiento
4161,2155,no se detecto incumplimiento
4162,2155,no se detecto incumplimiento
4163,2155,no se detecto incumplimiento
4164,2156,no se detecto incumplimiento
4165,2156,no se detecto incumplimiento
4166,2156,no se detecto incumplimiento
4167,1730,no se detecto incumplimiento
4168,1730,toma de muestras
4169,1730,no se detecto incumplimiento
4170,1730,toma de muestras
4171,1730,no se detecto incumplimiento
4172,1730,toma de muestras
4173,1730,no se detecto incumplimiento
4174,1730,toma de muestras
4175,1730,no se detecto incumplimiento
4176,1730,no se detecto incumplimiento
4177,1730,toma de muestras
4178,1730,no se detecto incumplimiento
4179,1730,toma de muestras
4180,1730,no se detecto incumplimiento
4181,1730,toma de muestras
4182,1730,no se detecto incumplimiento
4183,1730,toma de muestras
4184,1730,no se detecto incumplimiento
4185,2157,no se detecto incumplimiento
4186,2157,no se detecto incumplimiento
4187,2157,no se detecto incumplimiento
4188,2158,no se detecto incumplimiento
4189,2158,no se detecto incumplimiento
4190,2158,no se detecto incumplimiento
4191,2158,no se detecto incumplimiento
4192,2159,no se detecto incumplimiento
4193,2159,carece de certificado de cumplimiento nom
4194,2160,no se detecto incumplimiento
4195,2160,no se detecto incumplimiento
4196,2160,no se detecto incumplimiento
4197,2160,no se detecto incumplimiento
4198,2160,no se detecto incumplimiento
4199,2160,no se detecto incumplimiento
4200,2160,no se detecto incumplimiento
4201,2160,no se detecto incumplimiento
4202,2161,no se detecto incumplimiento
4203,2162,no se detecto incumplimiento
4204,2162,no se detecto incumplimiento
4205,2162,no se detecto incumplimiento
4206,2162,no se detecto incumplimiento
4207,2162,no se detecto incumplimiento
4208,2163,no se detecto incumplimiento
4209,2163,toma de muestras
4210,2163,no se detecto incumplimiento
4211,2163,toma de muestras
4212,2163,no se detecto incumplimiento
4213,2163,toma de muestras
4214,2163,no se detecto incumplimiento
4215,2163,toma de muestras
4216,2163,no se detecto incumplimiento
4217,2163,toma de muestras
4218,2164,no se detecto incumplimiento
4219,2164,toma de muestras
4220,2164,no se detecto incumplimiento
4221,2164,toma de muestras
4222,2164,no se detecto incumplimiento
4223,2164,toma de muestras
4224,2164,no se detecto incumplimiento
4225,2164,toma de muestras
4226,2164,no se detecto incumplimiento
4227,2164,toma de muestras
4228,2164,no se detecto incumplimiento
4229,2164,toma de muestras
4230,2165,no se detecto incumplimiento
4231,2165,no se detecto incumplimiento
4232,2165,no se detecto incumplimiento
4233,2166,no se detecto incumplimiento
4234,2166,no se detecto incumplimiento
4235,2166,no se detecto incumplimiento
4236,2166,no se detecto incumplimiento
4237,2166,no se detecto incumplimiento
4238,2166,no se detecto incumplimiento
4239,2167,no se detecto incumplimiento
4240,2167,no se detecto incumplimiento
4241,2167,no se detecto incumplimiento
4242,2167,no se detecto incumplimiento
4243,2167,no se detecto incumplimiento
4244,2167,no se detecto incumplimiento
4245,2168,no se detecto incumplimiento
4246,2168,no se detecto incumplimiento
4247,2168,no se detecto incumplimiento
4248,2168,no se detecto incumplimiento
4249,2168,no se detecto incumplimiento
4250,2169,no se detecto incumplimiento
4251,2169,no se detecto incumplimiento
4252,2169,no se detecto incumplimiento
4253,2169,no se detecto incumplimiento
4254,2169,no se detecto incumplimiento
4255,2169,no se detecto incumplimiento
4256,2169,no se detecto incumplimiento
4257,2169,no se detecto incumplimiento
4258,2169,no se detecto incumplimiento
4259,2169,no se detecto incumplimiento
4260,2169,no se detecto incumplimiento
4261,2169,no se detecto incumplimiento
4262,2170,no se detecto incumplimiento
4263,2170,no se detecto incumplimiento
4264,2170,no se detecto incumplimiento
4265,2171,no se detecto incumplimiento
4266,2171,no se detecto incumplimiento
4267,2171,no se detecto incumplimiento
4268,2172,no se detecto incumplimiento
4269,2172,no se detecto incumplimiento
4270,2172,no se detecto incumplimiento
4271,2172,no se detecto incumplimiento
4272,2173,no se detecto incumplimiento
4273,2173,no se detecto incumplimiento
4274,2173,no se detecto incumplimiento
4275,2173,no se detecto incumplimiento
4276,2173,no se detecto incumplimiento
4277,2173,no se detecto incumplimiento
4278,2173,no se detecto incumplimiento
4279,2174,no se detecto incumplimiento
4280,2174,no se detecto incumplimiento
4281,2174,no se detecto incumplimiento
4282,2174,no se detecto incumplimiento
4283,2174,no se detecto incumplimiento
4284,2175,no se detecto incumplimiento
4285,2175,no se detecto incumplimiento
4286,2175,no se detecto incumplimiento
4287,2175,no se detecto incumplimiento
4288,2176,no se detecto incumplimiento
4289,2177,no se detecto incumplimiento
4290,2177,no se detecto incumplimiento
4291,2177,no se detecto incumplimiento
4292,2177,no se detecto incumplimiento
4293,2178,no se detecto incumplimiento
4294,2178,no se detecto incumplimiento
4295,2178,no se detecto incumplimiento
4296,2179,no se detecto incumplimiento
4297,2179,no se detecto incumplimiento
4298,2179,no se detecto incumplimiento
4299,2179,no se detecto incumplimiento
4300,2180,no se detecto incumplimiento
4301,2180,no se detecto incumplimiento
4302,2180,no se detecto incumplimiento
4303,2180,no se detecto incumplimiento
4304,2181,no se detecto incumplimiento
4305,2181,no se detecto incumplimiento
4306,2181,no se detecto incumplimiento
4307,2182,no se detecto incumplimiento
4308,2182,carece de certificado de cumplimiento nom
4309,2182,no se detecto incumplimiento
4310,2182,carece de certificado de cumplimiento nom
4311,2182,no se detecto incumplimiento
4312,2182,carece de certificado de cumplimiento nom
4313,2182,no se detecto incumplimiento
4314,2183,no se detecto incumplimiento
4315,2183,no se detecto incumplimiento
4316,2183,no se detecto incumplimiento
4317,2183,no se detecto incumplimiento
4318,2183,no se detecto incumplimiento
4319,2183,carece de certificado de cumplimiento nom
4320,2183,no se detecto incumplimiento
4321,2183,carece de certificado de cumplimiento nom
4322,2184,no se detecto incumplimiento
4323,2184,no se detecto incumplimiento
4324,2185,no se detecto incumplimiento
4325,2185,no se detecto incumplimiento
4326,2185,no se detecto incumplimiento
4327,2185,no se detecto incumplimiento
4328,2186,no se detecto incumplimiento
4329,2186,no se detecto incumplimiento
4330,2186,no se detecto incumplimiento
4331,2187,no se detecto incumplimiento
4332,2187,no se detecto incumplimiento
4333,2187,no se detecto incumplimiento
4334,2187,no se detecto incumplimiento
4335,2188,no se detecto incumplimiento
4336,2188,no se detecto incumplimiento
4337,2188,no se detecto incumplimiento
4338,2188,no se detecto incumplimiento
4339,2189,no se detecto incumplimiento
4340,2189,no se detecto incumplimiento
4341,2189,no se detecto incumplimiento
4342,2190,no se detecto incumplimiento
4343,2190,no se detecto incumplimiento
4344,2190,no se detecto incumplimiento
4345,2191,no se detecto incumplimiento
4346,2191,no se detecto incumplimiento
4347,2191,no se detecto incumplimiento
4348,2192,no se detecto incumplimiento
4349,2192,no se detecto incumplimiento
4350,2193,no se detecto incumplimiento
4351,2193,no se detecto incumplimiento
4352,2193,no se detecto incumplimiento
4353,2193,no se detecto incumplimiento
4354,2194,no se detecto incumplimiento
4355,2194,no se detecto incumplimiento
4356,2195,no se detecto incumplimiento
4357,2196,no se detecto incumplimiento
4358,2196,no se detecto incumplimiento
4359,2196,no se detecto incumplimiento
4360,2197,no se detecto incumplimiento
4361,2197,no se detecto incumplimiento
4362,2197,no se detecto incumplimiento
4363,2198,no se detecto incumplimiento
4364,2198,no se detecto incumplimiento
4365,2198,no se detecto incumplimiento
4366,2199,no se detecto incumplimiento
4367,2199,no se detecto incumplimiento
4368,2199,no se detecto incumplimiento
4369,2200,no se detecto incumplimiento
4370,2200,no se detecto incumplimiento
4371,2200,no se detecto incumplimiento
4372,2200,no se detecto incumplimiento
4373,2201,no se detecto incumplimiento
4374,2201,no se detecto incumplimiento
4375,2202,no se detecto incumplimiento
4375,2202,carece de certificado de cumplimiento nom
4376,2202,no se detecto incumplimiento
4377,2203,no se detecto incumplimiento
4378,2203,no se detecto incumplimiento
4379,2203,no se detecto incumplimiento
4380,2203,no se detecto incumplimiento
4381,2204,no se detecto incumplimiento
4382,2204,no se detecto incumplimiento
4383,2204,no se detecto incumplimiento
4384,2204,no se detecto incumplimiento
4385,2204,no se detecto incumplimiento
4386,2204,no se detecto incumplimiento
4387,2204,no se detecto incumplimiento
4388,2205,no se detecto incumplimiento
4389,2205,no se detecto incumplimiento
4390,2206,no se detecto incumplimiento
4391,2206,no se detecto incumplimiento
4392,2206,no se detecto incumplimiento
4393,2207,no se detecto incumplimiento
4394,2207,toma de muestras
4395,2207,no se detecto incumplimiento
4396,2207,toma de muestras
4397,2207,no se detecto incumplimiento
4398,2207,toma de muestras
4399,2208,no se detecto incumplimiento
4400,2208,no se detecto incumplimiento
4401,2209,no se detecto incumplimiento
4402,2209,no se detecto incumplimiento
4403,2209,no se detecto incumplimiento
4404,2209,no se detecto incumplimiento
4405,2209,no se detecto incumplimiento
4406,2210,no se detecto incumplimiento
4407,2210,no se detecto incumplimiento
4408,2210,no se detecto incumplimiento
4409,2210,no se detecto incumplimiento
4410,2210,no se detecto incumplimiento
4411,2210,no se detecto incumplimiento
3288,2211,no se detecto incumplimiento
4412,2211,no se detecto incumplimiento
3287,2211,no se detecto incumplimiento
3289,2211,no se detecto incumplimiento
4413,2212,no se detecto incumplimiento
4414,2212,no se detecto incumplimiento
4415,2212,no se detecto incumplimiento
4416,2212,no se detecto incumplimiento
4417,2212,no se detecto incumplimiento
4418,2212,no se detecto incumplimiento
4419,2212,no se detecto incumplimiento
4420,2213,no se detecto incumplimiento
4421,2213,no se detecto incumplimiento
4422,2213,no se detecto incumplimiento
4423,2213,no se detecto incumplimiento
