"country","year","gdpcap","lifexp","pop","continent"
"Algeria",1973,7.33843736624154,57.6,15804428,"Africa"
"Argentina",1973,8.84508135219699,67.5,25213388,"Americas"
"Australia",1973,9.48619669861801,72,13552190,"Oceania"
"Austria",1973,9.45540136768562,71,7598925,"Europe"
"Bangladesh",1973,5.43843133434628,51.3,68658472,"Asia"
"Belgium",1973,9.48153547799309,71.6,9734412,"Europe"
"Benin",1973,5.69595868480776,49.1,3110074,"Africa"
"Bolivia",1973,6.94100491704164,52.5,4798510,"Americas"
"Botswana",1973,6.57308375953615,62.6,765177,"Africa"
"Brazil",1973,7.87508805668357,62.1,103320787,"Americas"
"Burkina Faso",1973,4.90035987934442,45.8,5930487,"Africa"
"Burundi",1973,5.00757652817111,45.2,3582952,"Africa"
"Cameroon",1973,6.15213770560553,53.4,7327874,"Africa"
"Canada",1973,9.58449295536342,73.1,22488744,"Americas"
"Central African Republic",1973,5.84190332828299,48.7,1937383,"Africa"
"Chad",1973,5.25338350958383,52.2,3908729,"Africa"
"Chile",1973,7.67160588852435,64.8,10087377,"Americas"
"China",1973,4.91250897803322,61.7,869474823,"Asia"
"Colombia",1973,7.43132213521173,65.9,23674505,"Americas"
"Congo, Dem. Rep.",1973,5.85957666489432,50.1,21690604,"Africa"
"Congo, Rep.",1973,6.70109255442784,52.7,1464052,"Africa"
"Costa Rica",1973,7.91934389094861,72.2,1995744,"Americas"
"Cote d'Ivoire",1973,6.80633500403679,53.7,6021405,"Africa"
"Denmark",1973,9.79327617489286,73.8,5015766,"Europe"
"Dominican Republic",1973,7.3100516679985,66.9,4889437,"Americas"
"Ecuador",1973,7.00303990664183,63.7,6611916,"Americas"
"Egypt",1973,6.33258206767182,53.2,37046807,"Africa"
"El Salvador",1973,7.59620594817766,62.3,3958616,"Americas"
"Finland",1973,9.45874811649744,71.3,4668813,"Europe"
"France",1973,9.49289717866337,73.1,52214014,"Europe"
"Gabon",1973,8.3237999109055,55.1,624625,"Africa"
"Ghana",1973,5.65439360289714,56.1,9350111,"Africa"
"Greece",1973,9.04275191079568,74.1,8897126,"Europe"
"Guatemala",1973,7.24109156650801,56.1,5901980,"Americas"
"Honduras",1973,6.87787454311952,58.9,2928190,"Americas"
"Hungary",1973,7.96333229716852,69.6,10454502,"Europe"
"Iceland",1973,9.73244590469076,74.1,212731,"Europe"
"India",1973,5.35039528631157,49.9,593451889,"Asia"
"Indonesia",1973,5.61230458746242,58.3,124242299,"Asia"
"Israel",1973,9.34340941811004,71.1,3137029,"Asia"
"Italy",1973,9.2652392853999,72.2,54623207,"Europe"
"Japan",1973,9.88902114837239,73.5,108085729,"Asia"
"Kenya",1973,5.98277737843695,59.4,12529810,"Africa"
"Lesotho",1973,5.40708738763085,57.1,1098033,"Africa"
"Liberia",1973,6.61539446707905,49.9,1538882,"Africa"
"Madagascar",1973,5.97903747845533,51.8,7152391,"Africa"
"Malawi",1973,4.93903886772832,43.9,4996861,"Africa"
"Malaysia",1973,7.22091294960618,67,11741849,"Asia"
"Mauritania",1973,6.30306475091451,55.3,1253839,"Africa"
"Mexico",1973,8.25864639645115,64.5,57283361,"Americas"
"Morocco",1973,6.70709362000138,58.8,17097003,"Africa"
"Nepal",1973,4.92379968274985,49.4,12753028,"Asia"
"Netherlands",1973,9.54711374110959,74.2,13369326,"Europe"
"Nicaragua",1973,7.4571931898863,60.5,2629503,"Americas"
"Niger",1973,5.45414891492393,43.1,4887484,"Africa"
"Nigeria",1973,5.98919452380355,51.1,60285453,"Africa"
"Norway",1973,9.73686609623036,74.5,3959705,"Europe"
"Oman",1973,8.19792588448463,56.7,806989,"Asia"
"Pakistan",1973,5.67134180296175,55.1,63062204,"Asia"
"Panama",1973,8.02145665265888,70.8,1653257,"Americas"
"Paraguay",1973,6.76679640219169,69.3,2659084,"Americas"
"Peru",1973,7.6762313523188,63.2,14447649,"Americas"
"Philippines",1973,6.81546402130326,64.3,39026082,"Asia"
"Portugal",1973,8.68898856532106,69,8923928,"Europe"
"Rwanda",1973,5.32838505336353,45.7,4102336,"Africa"
"Senegal",1973,6.21932223480026,48.2,4625377,"Africa"
"Sierra Leone",1973,5.66433704820344,47.9,2656380,"Africa"
"Singapore",1973,8.73033699355701,69.1,2191924,"Asia"
"South Africa",1973,8.07484716254441,58.2,24384538,"Africa"
"Spain",1973,8.99876133799013,72.9,35104633,"Europe"
"Sri Lanka",1973,5.85631134692139,65.2,13253063,"Asia"
"Sudan",1973,5.4573837951174,57.3,11283574,"Africa"
"Sweden",1973,9.77479414254915,74.8,8146472,"Europe"
"Thailand",1973,6.35570780975922,65.4,40164969,"Asia"
"Togo",1973,5.71554896585236,53.5,2303345,"Africa"
"Trinidad and Tobago",1973,8.49803759629758,66.1,982594,"Americas"
"Turkey",1973,7.75149605243015,58.3,37366922,"Europe"
"United Kingdom",1973,9.59249609148177,72,56039166,"Europe"
"United States",1973,9.92304441875318,71.6,215092900,"Americas"
"Uruguay",1973,8.35636508555255,68.7,2822084,"Americas"
"Venezuela",1973,8.74284596192523,67.5,12636971,"Americas"
"Zambia",1973,6.33814057821446,59.9,4644329,"Africa"
"Zimbabwe",1973,6.33326813588893,58.6,5768382,"Africa"
"Algeria",1974,7.37985023238426,58,16247113,"Africa"
"Argentina",1974,8.88196245176953,67.7,25644505,"Americas"
"Australia",1974,9.5012159298211,72.1,13725400,"Oceania"
"Austria",1974,9.49236350378396,71.1,7617432,"Europe"
"Bangladesh",1974,5.52086782201567,51,69837960,"Asia"
"Belgium",1974,9.52303031049147,71.9,9751592,"Europe"
"Benin",1974,5.70596545422157,49.8,3184547,"Africa"
"Bolivia",1974,6.9455951969687,53.2,4902173,"Americas"
"Botswana",1974,6.62230580988238,63.2,792513,"Africa"
"Brazil",1974,7.93809453201929,62.6,105846274,"Americas"
"Burkina Faso",1974,4.95909914215102,46.3,6040044,"Africa"
"Burundi",1974,4.99141535200607,45.1,3623853,"Africa"
"Cameroon",1974,6.22630381470859,53.8,7529704,"Africa"
"Canada",1974,9.60280889516705,73.2,22823272,"Americas"
"Central African Republic",1974,5.88365158972736,48.8,1975968,"Africa"
"Chad",1974,5.27817956528734,52.1,4000511,"Africa"
"Chile",1974,7.6800712687083,66.1,10255074,"Americas"
"China",1974,4.91458891503041,62.1,888132761,"Asia"
"Colombia",1974,7.46455400959203,66.1,24208022,"Americas"
"Congo, Dem. Rep.",1974,5.8623758633073,50.4,22282079,"Africa"
"Congo, Rep.",1974,6.74640826299598,53.1,1509880,"Africa"
"Costa Rica",1974,7.94990938165237,72.9,2045580,"Americas"
"Cote d'Ivoire",1974,6.803434984662,54.3,6307936,"Africa"
"Denmark",1974,9.78042721965982,73.9,5039920,"Europe"
"Dominican Republic",1974,7.34260642359964,67.2,5019471,"Americas"
"Ecuador",1974,7.05434941303948,64.4,6798205,"Americas"
"Egypt",1974,6.33527509111829,54,37815578,"Africa"
"El Salvador",1974,7.62416312299223,62.8,4053958,"Americas"
"Finland",1974,9.48536529940398,71.4,4691818,"Europe"
"France",1974,9.53150646567495,73.3,52647616,"Europe"
"Gabon",1974,8.63100554562943,55.6,636702,"Africa"
"Ghana",1974,5.69384943697351,56.4,9604280,"Africa"
"Greece",1974,8.97252163849285,74.3,8952862,"Europe"
"Guatemala",1974,7.2763370688466,56.5,6069077,"Americas"
"Honduras",1974,6.83622718718109,56.9,3015606,"Americas"
"Hungary",1974,8.01619410734325,69.2,10495442,"Europe"
"Iceland",1974,9.7744109301009,74.3,215465,"Europe"
"India",1974,5.33873345389912,50.4,607446519,"Asia"
"Indonesia",1974,5.66687538328145,58.8,127465232,"Asia"
"Israel",1974,9.37981977686342,71.6,3239561,"Asia"
"Italy",1974,9.31223750012542,72.6,54961926,"Europe"
"Japan",1974,9.85760350229903,73.9,109495053,"Asia"
"Kenya",1974,5.98598478635568,59.8,12997447,"Africa"
"Lesotho",1974,5.48929523992697,57.5,1122484,"Africa"
"Liberia",1974,6.63321677377112,50.4,1582584,"Africa"
"Madagascar",1974,5.97145229920294,52,7360271,"Africa"
"Malawi",1974,4.97608211567522,44.8,5141138,"Africa"
"Malaysia",1974,7.27683462058238,67.2,12025930,"Asia"
"Mauritania",1974,6.3884496875407,55.4,1290755,"Africa"
"Mexico",1974,8.28495233027795,64.9,59090495,"Americas"
"Morocco",1974,6.73767335589369,59.2,17466606,"Africa"
"Nepal",1974,4.96194022140549,49.8,13028248,"Asia"
"Netherlands",1974,9.5809555098364,74.5,13493460,"Europe"
"Nicaragua",1974,7.55931693350164,61.6,2711847,"Americas"
"Niger",1974,5.50868903346806,43.1,5026744,"Africa"
"Nigeria",1974,6.06872193761533,51.7,61857023,"Africa"
"Norway",1974,9.76813693813068,74.7,3984291,"Europe"
"Oman",1974,8.26277239347534,57.8,841947,"Asia"
"Pakistan",1974,5.67704691957918,55.4,64873705,"Asia"
"Panama",1974,8.01921513573928,71.4,1699114,"Americas"
"Paraguay",1974,6.82191497547276,69.5,2723523,"Americas"
"Peru",1974,7.73712028198058,64,14832839,"Americas"
"Philippines",1974,6.82195842655887,64.2,40149959,"Asia"
"Portugal",1974,8.6864035755323,69.3,9054924,"Europe"
"Rwanda",1974,5.31048872661352,45.6,4226836,"Africa"
"Senegal",1974,6.23010319534146,48.8,4764623,"Africa"
"Sierra Leone",1974,5.67988014372767,48.1,2709797,"Africa"
"Singapore",1974,8.77641480801169,69.7,2228896,"Asia"
"South Africa",1974,8.11184366862783,58.6,25040940,"Africa"
"Spain",1974,9.04378719087624,73.2,35509391,"Europe"
"Sri Lanka",1974,5.8794133634881,64.5,13502870,"Asia"
"Sudan",1974,5.5352009036462,57.4,11668674,"Africa"
"Sweden",1974,9.80337367693761,74.9,8169141,"Europe"
"Thailand",1974,6.37241906800815,66,41259539,"Asia"
"Togo",1974,5.74080075172672,53.9,2356623,"Africa"
"Trinidad and Tobago",1974,8.5280752538153,66.4,997052,"Americas"
"Turkey",1974,7.78385976712034,58.9,38272701,"Europe"
"United Kingdom",1974,9.57492585126438,72.3,56122405,"Europe"
"United States",1974,9.90870102623401,72.1,217001865,"Americas"
"Uruguay",1974,8.38421319645836,68.9,2824069,"Americas"
"Venezuela",1974,8.72861400005262,68.1,12994025,"Americas"
"Zambia",1974,6.36644063835243,60.3,4810810,"Africa"
"Zimbabwe",1974,6.36341330761571,58.8,5967861,"Africa"
"Algeria",1975,7.39774290265447,58.3,16709098,"Africa"
"Argentina",1975,8.865263720482,67.9,26066975,"Americas"
"Australia",1975,9.50118440715078,72.5,13892674,"Oceania"
"Austria",1975,9.49137271012082,71.5,7628138,"Europe"
"Bangladesh",1975,5.46464647775067,51.9,71247153,"Asia"
"Belgium",1975,9.5002852959971,72.2,9769006,"Europe"
"Benin",1975,5.63225942066972,50.4,3262959,"Africa"
"Bolivia",1975,6.99194331643029,54,5009259,"Americas"
"Botswana",1975,6.66682714102228,63.7,822029,"Africa"
"Brazil",1975,7.96530716693572,63.1,108431284,"Americas"
"Burkina Faso",1975,4.9672764985042,47,6154548,"Africa"
"Burundi",1975,4.98576071641791,45,3676991,"Africa"
"Cameroon",1975,6.30421943644868,54.2,7740196,"Africa"
"Canada",1975,9.6019576898205,73.6,23140609,"Americas"
"Central African Republic",1975,5.86696973985124,48.9,2017379,"Africa"
"Chad",1975,5.34213527427533,52,4088858,"Africa"
"Chile",1975,7.54408886736196,67.2,10420590,"Americas"
"China",1975,4.98034660540572,62.6,905580445,"Asia"
"Colombia",1975,7.46403504744436,66.5,24756969,"Americas"
"Congo, Dem. Rep.",1975,5.78265573787297,50.7,22902275,"Africa"
"Congo, Rep.",1975,6.79077036088269,53.5,1556406,"Africa"
"Costa Rica",1975,7.94629414329241,73.6,2097410,"Americas"
"Cote d'Ivoire",1975,6.83706507530583,54.8,6606395,"Africa"
"Denmark",1975,9.76525480412267,74,5061289,"Europe"
"Dominican Republic",1975,7.36810262035858,67.6,5149934,"Americas"
"Ecuador",1975,7.10551018246964,65.1,6987393,"Americas"
"Egypt",1975,6.39887328880271,54.6,38624410,"Africa"
"El Salvador",1975,7.63021757141393,63.5,4147525,"Americas"
"Finland",1975,9.49881469726279,71.6,4711459,"Europe"
"France",1975,9.51387574294033,73.2,53010727,"Europe"
"Gabon",1975,8.78049540802291,56,649719,"Africa"
"Ghana",1975,5.53759882257181,56.7,9831409,"Africa"
"Greece",1975,9.02485842841683,74.4,9030080,"Europe"
"Guatemala",1975,7.26979376736579,56.2,6237963,"Americas"
"Honduras",1975,6.8273417844173,62.5,3107735,"Americas"
"Hungary",1975,8.07046721187043,69.2,10541344,"Europe"
"Iceland",1975,9.76806261571639,74.7,217958,"Europe"
"India",1975,5.40271760854065,50.9,621703641,"Asia"
"Indonesia",1975,5.70239762185673,59.3,130724118,"Asia"
"Israel",1975,9.38962980987354,71.8,3336760,"Asia"
"Italy",1975,9.28514186815794,72.9,55268549,"Europe"
"Japan",1975,9.87203999235878,74.4,110804519,"Asia"
"Kenya",1975,5.95784706292614,60.2,13486241,"Africa"
"Lesotho",1975,5.32076407703609,57.8,1149090,"Africa"
"Liberia",1975,6.56884903480641,50.9,1628656,"Africa"
"Madagascar",1975,5.95633881496354,52.2,7575757,"Africa"
"Malawi",1975,5.00262428951368,45.7,5292816,"Africa"
"Malaysia",1975,7.26134263281653,67.5,12311782,"Asia"
"Mauritania",1975,6.30636691778628,55,1328687,"Africa"
"Mexico",1975,8.31161889660481,65.4,60872399,"Americas"
"Morocco",1975,6.78630542914716,59.6,17854614,"Africa"
"Nepal",1975,4.95302069669099,50.1,13313487,"Asia"
"Netherlands",1975,9.57327105143534,74.7,13611064,"Europe"
"Nicaragua",1975,7.52722168412684,62.5,2796748,"Americas"
"Niger",1975,5.4507678706095,43.2,5171029,"Africa"
"Nigeria",1975,5.98736540685041,52.3,63565598,"Africa"
"Norway",1975,9.81164988572371,74.8,4006221,"Europe"
"Oman",1975,8.43342417896788,59.1,882044,"Asia"
"Pakistan",1975,5.68827396803278,55.9,66791496,"Asia"
"Panama",1975,8.00902251947788,72,1745207,"Americas"
"Paraguay",1975,6.85867461502673,69.9,2790964,"Americas"
"Peru",1975,7.74316647520654,64.8,15229951,"Americas"
"Philippines",1975,6.84775132152622,64.1,41295129,"Asia"
"Portugal",1975,8.60394971166598,69.5,9185876,"Europe"
"Rwanda",1975,5.2567677016107,45.6,4359166,"Africa"
"Senegal",1975,6.27443797910377,49.4,4900491,"Africa"
"Sierra Leone",1975,5.67696343234916,48.2,2765914,"Africa"
"Singapore",1975,8.80702751855539,70.2,2262393,"Asia"
"South Africa",1975,8.10665164828762,59.1,25698856,"Africa"
"Spain",1975,9.03854478729247,73.5,35909042,"Europe"
"Sri Lanka",1975,5.92303927138308,64.9,13755990,"Asia"
"Sudan",1975,5.65022844286686,57.5,12075841,"Africa"
"Sweden",1975,9.8246091324833,75,8192693,"Europe"
"Thailand",1975,6.39513550352145,66.6,42334954,"Asia"
"Togo",1975,5.743386651137,54.2,2410446,"Africa"
"Trinidad and Tobago",1975,8.53381658657989,66.6,1011487,"Americas"
"Turkey",1975,7.83129728311974,59.5,39185637,"Europe"
"United Kingdom",1975,9.56820837164082,72.6,56179925,"Europe"
"United States",1975,9.89687902373228,72.6,218963561,"Americas"
"Uruguay",1975,8.44125010123219,69.1,2830172,"Americas"
"Venezuela",1975,8.72221566731311,68.4,13360988,"Americas"
"Zambia",1975,6.30980151559184,60.5,4983017,"Africa"
"Zimbabwe",1975,6.31053361359614,58.9,6170284,"Africa"
"Algeria",1976,7.44662596938437,58.7,17190236,"Africa"
"Argentina",1976,8.82912500630832,67.9,26477153,"Americas"
"Australia",1976,9.5170964534051,73,14054956,"Oceania"
"Austria",1976,9.53790670997781,71.9,7630536,"Europe"
"Bangladesh",1976,5.49907833143578,52.2,72930206,"Asia"
"Belgium",1976,9.55348609980907,72.4,9787576,"Europe"
"Benin",1976,5.61691285052825,51,3345501,"Africa"
"Bolivia",1976,7.0129992602501,54.8,5119833,"Americas"
"Botswana",1976,6.73000862872637,64.2,853860,"Africa"
"Brazil",1976,8.03514382041411,63.4,111076063,"Americas"
"Burkina Faso",1976,5.02731742830245,47.7,6274037,"Africa"
"Burundi",1976,5.04547140184945,45.1,3744696,"Africa"
"Cameroon",1976,6.21816461571029,54.4,7959500,"Africa"
"Canada",1976,9.63941822201934,73.9,23439940,"Americas"
"Central African Republic",1976,5.89824328472068,49.1,2061552,"Africa"
"Chad",1976,5.35058598482757,51.5,4173070,"Africa"
"Chile",1976,7.56303404681827,67.4,10584237,"Americas"
"China",1976,4.94874384344091,62.4,921688199,"Asia"
"Colombia",1976,7.48811436760815,67.2,25323412,"Americas"
"Congo, Dem. Rep.",1976,5.69874616571605,50.9,23556784,"Africa"
"Congo, Rep.",1976,6.77034943045174,53.8,1603446,"Africa"
"Costa Rica",1976,7.97448545622148,74.1,2151492,"Americas"
"Cote d'Ivoire",1976,6.91263718207781,55.4,6916302,"Africa"
"Denmark",1976,9.82189189511842,74.2,5079962,"Europe"
"Dominican Republic",1976,7.40867987756542,68,5280727,"Americas"
"Ecuador",1976,7.15041536726083,65.8,7179399,"Americas"
"Egypt",1976,6.51318080806489,55.3,39478585,"Africa"
"El Salvador",1976,7.65796153989307,64.2,4239205,"Americas"
"Finland",1976,9.49923812319101,72,4726803,"Europe"
"France",1976,9.55147145288091,73.4,53293030,"Europe"
"Gabon",1976,9.05890705271158,56.7,663774,"Africa"
"Ghana",1976,5.48206154718266,57,10023471,"Africa"
"Greece",1976,9.07559985150827,74.5,9132531,"Europe"
"Guatemala",1976,7.31598520811439,55.7,6408029,"Americas"
"Honduras",1976,6.89653918470433,63.1,3204883,"Americas"
"Hungary",1976,8.10033252577675,69.6,10593989,"Europe"
"Iceland",1976,9.81601955130952,75.2,220162,"Europe"
"India",1976,5.3955493544048,51.4,636182810,"Asia"
"Indonesia",1976,5.73641876537116,59.7,134010695,"Asia"
"Israel",1976,9.38037761543935,72.3,3427662,"Asia"
"Italy",1976,9.34898314309537,73.2,55539118,"Europe"
"Japan",1976,9.90362393823518,74.9,111992858,"Asia"
"Kenya",1976,5.94204843129669,60.6,13995974,"Africa"
"Lesotho",1976,5.40086626531288,58,1177975,"Africa"
"Liberia",1976,6.59172140275168,51.3,1676016,"Africa"
"Madagascar",1976,5.89731740014369,52.4,7799642,"Africa"
"Malawi",1976,5.01814967032058,46.5,5454839,"Africa"
"Malaysia",1976,7.34768358130417,67.7,12599655,"Asia"
"Mauritania",1976,6.35905637683809,55.4,1367640,"Africa"
"Mexico",1976,8.3262862833365,65.7,62620087,"Americas"
"Morocco",1976,6.86441441028106,60.2,18262366,"Africa"
"Nepal",1976,4.97260369792972,50.4,13608670,"Asia"
"Netherlands",1976,9.61218688218229,74.9,13722272,"Europe"
"Nicaragua",1976,7.5475200945653,63.3,2884156,"Americas"
"Niger",1976,5.42787002280053,43.3,5320869,"Africa"
"Nigeria",1976,6.04478705728135,52.9,65426976,"Africa"
"Norway",1976,9.86327040110307,75,4025297,"Europe"
"Oman",1976,8.56882197565078,60.8,927439,"Asia"
"Pakistan",1976,5.70764398209709,56.4,68818471,"Asia"
"Panama",1976,7.99971821831114,72.5,1791459,"Americas"
"Paraguay",1976,6.90150611687892,70.2,2861582,"Americas"
"Peru",1976,7.7353611422877,65.4,15639898,"Americas"
"Philippines",1976,6.90390490569965,63.4,42461189,"Asia"
"Portugal",1976,8.64223453724739,69.8,9314301,"Europe"
"Rwanda",1976,5.40213649147329,45.7,4499720,"Africa"
"Senegal",1976,6.333762214163,50.1,5031849,"Africa"
"Sierra Leone",1976,5.6523491620455,48.3,2824827,"Africa"
"Singapore",1976,8.86525836593267,70.6,2291621,"Asia"
"South Africa",1976,8.10729582735747,59.5,26354140,"Africa"
"Spain",1976,9.05961127947041,73.8,36302392,"Europe"
"Sri Lanka",1976,5.93960367852277,65.9,14013610,"Asia"
"Sudan",1976,5.77329983017735,57.7,12506035,"Africa"
"Sweden",1976,9.83149773289727,75.1,8218630,"Europe"
"Thailand",1976,6.45974580173027,67.1,43386846,"Asia"
"Togo",1976,5.70167042418032,54.6,2464457,"Africa"
"Trinidad and Tobago",1976,8.58526328962552,66.7,1025655,"Americas"
"Turkey",1976,7.90927646337427,60,40100696,"Europe"
"United Kingdom",1976,9.59611486747429,72.9,56212943,"Europe"
"United States",1976,9.94014724580651,72.9,220993166,"Americas"
"Uruguay",1976,8.4758959871267,69.3,2841436,"Americas"
"Venezuela",1976,8.76141368824796,68.6,13739142,"Americas"
"Zambia",1976,6.33688624896122,60.5,5160570,"Africa"
"Zimbabwe",1976,6.28265407337075,58.6,6373956,"Africa"
"Algeria",1977,7.46603596291987,59.2,17690184,"Africa"
"Argentina",1977,8.88094215968089,68.4,26878567,"Americas"
"Australia",1977,9.54094115027197,73.4,14211657,"Oceania"
"Austria",1977,9.58707440120529,72.2,7625724,"Europe"
"Bangladesh",1977,5.49994707546429,52.5,74848466,"Asia"
"Belgium",1977,9.55849332972166,72.6,9806885,"Europe"
"Benin",1977,5.6407943400259,51.6,3432262,"Africa"
"Bolivia",1977,7.03763006586504,55.5,5233677,"Americas"
"Botswana",1977,6.80445946036965,64.6,887793,"Africa"
"Brazil",1977,8.05665519799385,64.1,113776467,"Americas"
"Burkina Faso",1977,5.00868616845108,48.4,6398937,"Africa"
"Burundi",1977,5.13377409651369,45.2,3825484,"Africa"
"Cameroon",1977,6.31668003990259,54.7,8187840,"Africa"
"Canada",1977,9.66166458400156,74.2,23723801,"Americas"
"Central African Republic",1977,5.91316727739596,49.3,2108417,"Africa"
"Chad",1977,5.35273341712819,51.6,4254770,"Africa"
"Chile",1977,7.63251533471124,68,10746328,"Americas"
"China",1977,5.00836651035169,63.3,936554514,"Asia"
"Colombia",1977,7.50568668103181,67.9,25905124,"Americas"
"Congo, Dem. Rep.",1977,5.67641964130574,51.1,24242643,"Africa"
"Congo, Rep.",1977,6.64746538307374,54.1,1651134,"Africa"
"Costa Rica",1977,8.03334673351496,74.6,2207727,"Americas"
"Cote d'Ivoire",1977,6.93727950101414,56,7237451,"Africa"
"Denmark",1977,9.83837273096936,74.4,5095956,"Europe"
"Dominican Republic",1977,7.43330199973411,68.5,5411867,"Americas"
"Ecuador",1977,7.14476708161046,66.3,7374235,"Americas"
"Egypt",1977,6.61158308321506,56,40377668,"Africa"
"El Salvador",1977,7.70321896625206,64.4,4328817,"Americas"
"Finland",1977,9.49883298110434,72.4,4738949,"Europe"
"France",1977,9.58204276980424,73.8,53509578,"Europe"
"Gabon",1977,8.8977185074677,57.3,678786,"Africa"
"Ghana",1977,5.48772475981863,57.2,10189889,"Africa"
"Greece",1977,9.09157459596364,74.7,9255749,"Europe"
"Guatemala",1977,7.36673632716986,58.5,6579710,"Americas"
"Honduras",1977,6.96409848885583,63.9,3306988,"Americas"
"Hungary",1977,8.1689371771971,69.8,10650975,"Europe"
"Iceland",1977,9.89312116825974,75.6,222142,"Europe"
"India",1977,5.44187132101849,52,650907559,"Asia"
"Indonesia",1977,5.79547657614104,60.2,137322122,"Asia"
"Israel",1977,9.35790685777804,72.7,3513516,"Asia"
"Italy",1977,9.37001861293606,73.6,55775934,"Europe"
"Japan",1977,9.93695411776892,75.3,113067848,"Asia"
"Kenya",1977,5.99511515452475,61,14527187,"Africa"
"Lesotho",1977,5.5724029114709,58.4,1208836,"Africa"
"Liberia",1977,6.57901070517398,51.7,1724313,"Africa"
"Madagascar",1977,5.8926695528348,52.8,8031589,"Africa"
"Malawi",1977,5.03223572855126,47.3,5627788,"Africa"
"Malaysia",1977,7.39950822344308,67.7,12891715,"Asia"
"Mauritania",1977,6.31084987560944,55.7,1407621,"Africa"
"Mexico",1977,8.33171943317142,66,64337694,"Americas"
"Morocco",1977,6.898457445887,60.8,18688782,"Africa"
"Nepal",1977,4.97879409292277,50.9,13913775,"Asia"
"Netherlands",1977,9.62527116876499,75.1,13827329,"Europe"
"Nicaragua",1977,7.59758889273826,64,2973805,"Americas"
"Niger",1977,5.47298369924025,43.5,5476206,"Africa"
"Nigeria",1977,6.07303536262978,53.6,67425435,"Africa"
"Norway",1977,9.89960168331626,75.2,4041789,"Europe"
"Oman",1977,8.52489351210185,61.6,977806,"Asia"
"Pakistan",1977,5.71469896733755,56.9,70953777,"Asia"
"Panama",1977,7.98600257879844,73.1,1837887,"Americas"
"Paraguay",1977,6.97983817276236,70.5,2935375,"Americas"
"Peru",1977,7.7123920028781,65.7,16061327,"Americas"
"Philippines",1977,6.93026321910762,64.2,43650333,"Asia"
"Portugal",1977,8.68612976820181,70.3,9441167,"Europe"
"Rwanda",1977,5.38872079929782,46,4648070,"Africa"
"Senegal",1977,6.2821442255588,50.8,5160313,"Africa"
"Sierra Leone",1977,5.63212982301658,48.4,2886607,"Africa"
"Singapore",1977,8.92336618171667,70.8,2317796,"Asia"
"South Africa",1977,8.08530636808849,59.8,27009755,"Africa"
"Spain",1977,9.07569119509211,74.2,36687352,"Europe"
"Sri Lanka",1977,5.9730815797426,66.9,14274023,"Asia"
"Sudan",1977,5.802499298587,58.1,12958110,"Africa"
"Sweden",1977,9.81185479576552,75.2,8245975,"Europe"
"Thailand",1977,6.53019301252658,67.4,44416007,"Asia"
"Togo",1977,5.74851136650433,55,2518566,"Africa"
"Trinidad and Tobago",1977,8.6605727673008,67,1039757,"Americas"
"Turkey",1977,7.92150449739633,60.9,41020211,"Europe"
"United Kingdom",1977,9.61980216800966,73.1,56224944,"Europe"
"United States",1977,9.97542768497954,73.2,223090871,"Americas"
"Uruguay",1977,8.48486717634447,69.2,2857107,"Americas"
"Venezuela",1977,8.78692418966998,69.2,14127790,"Americas"
"Zambia",1977,6.25725739399451,60.4,5343550,"Africa"
"Zimbabwe",1977,6.17960150455015,58.2,6580739,"Africa"
"Algeria",1978,7.52209597093479,59.7,18212331,"Africa"
"Argentina",1978,8.81993315370843,69.2,27277742,"Americas"
"Australia",1978,9.53814553277019,73.8,14368543,"Oceania"
"Austria",1978,9.58577525480042,72.4,7616309,"Europe"
"Bangladesh",1978,5.53961524353381,52.9,76948378,"Asia"
"Belgium",1978,9.58558296829634,72.8,9825779,"Europe"
"Benin",1978,5.62795694002847,52,3523270,"Africa"
"Bolivia",1978,7.034385565155,56.3,5350320,"Americas"
"Botswana",1978,6.89917192960791,65.1,923305,"Africa"
"Brazil",1978,8.06497020404301,64.6,116532153,"Americas"
"Burkina Faso",1978,5.03093793753999,49,6530820,"Africa"
"Burundi",1978,5.10077345659311,45.5,3917866,"Africa"
"Cameroon",1978,6.48504377278327,55,8425707,"Africa"
"Canada",1978,9.69040375306859,74.4,23994948,"Americas"
"Central African Republic",1978,5.90160135656087,49.6,2158844,"Africa"
"Chad",1978,5.3284276312693,51.7,4336389,"Africa"
"Chile",1978,7.69083405657734,68.6,10907901,"Americas"
"China",1978,5.10563120755439,63.7,950537317,"Asia"
"Colombia",1978,7.56384768201581,68.5,26502172,"Americas"
"Congo, Dem. Rep.",1978,5.59150327929525,51.3,24948113,"Africa"
"Congo, Rep.",1978,6.680275871665,54.4,1699781,"Africa"
"Costa Rica",1978,8.06699245581959,74.9,2266153,"Americas"
"Cote d'Ivoire",1978,6.99503359225777,56.5,7569558,"Africa"
"Denmark",1978,9.85775741557921,74.5,5108836,"Europe"
"Dominican Republic",1978,7.43091453168488,68.9,5543520,"Americas"
"Ecuador",1978,7.18228482770684,66.7,7571953,"Americas"
"Egypt",1978,6.64515548641008,56.8,41324806,"Africa"
"El Salvador",1978,7.73593072048753,64.5,4415625,"Americas"
"Finland",1978,9.52474072177833,72.9,4749940,"Europe"
"France",1978,9.6161708413318,74.1,53685486,"Europe"
"Gabon",1978,8.59543056916962,57.7,694734,"Africa"
"Ghana",1978,5.55263457746125,57.4,10354490,"Africa"
