clave,titulo,artista,genero,anio,agregado,bpm,energia,baile,deciBeles,vivo,val,duracion,acustica,palabra,pop,pais
646,O Tannenbaum,Vince Guaraldi Trio,adult standards,1965,31/12/1969,123,19,58,-16,13,34,309,91,4,79,usa
889,occh1 purpl3 - feat. Marracash,tha Supreme,trap italiana,2019,31/12/1969,134,81,66,-5,16,55,188,9,16,77,italy
148,Ocho Cuarenta,Rodrigo,argentine rock,1998,31/12/1969,148,70,61,-10,30,85,355,8,3,64,argentina
494,Ojitos Hechiceros,Rodolfo Aicardi,classic colombian pop,2012,31/12/1969,107,69,79,-7,14,62,220,11,4,52,colombia
147,Olvídala,Los Palmeras,argentine rock,2004,31/12/1969,132,69,77,-5,27,52,290,31,5,65,argentina
714,On My Way,Alan Walker,electro house,2019,31/12/1969,170,69,51,-5,30,30,194,2,10,84,india
766,On My Way,Alan Walker,electro house,2019,31/12/1969,170,69,51,-5,30,30,194,2,10,84,indonesia
785,One Only,Pamungkas,indonesian indie,2018,31/12/1969,145,52,25,-6,9,11,255,22,3,74,indonesia
283,Otro Trago,Sech,panamanian pop,2019,31/12/1969,176,70,75,-5,11,62,226,14,34,86,bolivia
123,Otro Trago - Remix,Sech,panamanian pop,2019,31/12/1969,176,79,73,-2,6,76,288,7,20,88,argentina
277,Otro Trago - Remix,Sech,panamanian pop,2019,31/12/1969,176,79,73,-2,6,76,288,7,20,88,bolivia
522,Otro Trago - Remix,Sech,panamanian pop,2019,31/12/1969,176,79,73,-2,6,76,288,7,20,88,chile
570,Otro Trago - Remix,Sech,panamanian pop,2019,31/12/1969,176,79,73,-2,6,76,288,7,20,88,spain
668,Oui ou non,Angèle,belgian pop,2019,31/12/1969,200,57,65,-8,16,36,197,64,14,79,france
133,Oye,TINI,latin pop,2019,31/12/1969,95,51,68,-8,18,26,173,45,6,83,argentina
282,Pa Mí - Remix,Dalex,latin,2019,31/12/1969,170,62,69,-8,16,73,361,75,22,86,bolivia
278,Pa' Olvidarme De Ella,Piso 21,colombian pop,2019,31/12/1969,90,54,73,-5,14,64,227,26,5,87,bolivia
475,Pa' Olvidarme De Ella,Piso 21,colombian pop,2019,31/12/1969,90,54,73,-5,14,64,227,26,5,87,colombia
721,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,desi pop,2019,31/12/1969,170,69,52,-4,12,48,227,62,3,71,india
723,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,desi pop,2019,31/12/1969,124,51,56,-7,6,39,255,59,3,69,india
948,Paprika,Foorin,kodomo no ongaku,2018,31/12/1969,101,77,75,-5,77,73,208,14,4,46,japan
330,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,sertanejo pop,2019,31/12/1969,112,79,61,-3,24,57,174,25,4,80,brazil
787,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,indonesian indie,2019,31/12/1969,125,83,53,-5,20,25,250,13,4,72,indonesia
792,Percaya Aku,Chintya Gabriella,NA,2019,31/12/1969,140,49,54,-8,20,30,232,74,3,71,indonesia
131,Perreo en La Luna,Rich Music LTD,reggaeton,2019,31/12/1969,174,76,71,-4,37,72,219,27,29,83,argentina
535,Perreo en La Luna,Rich Music LTD,reggaeton,2019,31/12/1969,174,76,71,-4,37,72,219,27,29,83,chile
584,Perreo en La Luna,Rich Music LTD,reggaeton,2019,31/12/1969,174,76,71,-4,37,72,219,27,29,83,spain
696,Petit Papa Noël,Tino Rossi,chanson,1998,31/12/1969,105,31,33,-9,6,42,196,99,3,61,france
537,Piensan,Myke Towers,latin,2019,31/12/1969,172,72,68,-4,11,79,173,54,6,82,chile
784,Pilu Membiru,Kunto Aji,indonesian indie,2018,31/12/1969,82,27,36,-11,12,5,252,89,3,75,indonesia
543,Piropo,Noriel,latin,2019,31/12/1969,94,75,87,-6,4,77,220,12,7,78,chile
880,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,basshall,2019,31/12/1969,98,62,84,-7,10,51,188,6,13,78,italy
665,Popopop,Gambi,pop urbaine,2019,31/12/1969,130,65,83,-6,14,41,156,5,31,82,france
594,Prendío,Rvfv,trap espanol,2019,31/12/1969,125,54,83,-10,13,90,190,17,9,76,spain
600,Prendio - Remix,Rvfv,trap espanol,2019,31/12/1969,125,76,75,-6,8,75,191,19,6,61,spain
935,Pretender,Official HIGE DANdism,anime rock,2019,31/12/1969,92,87,54,-3,14,37,327,5,3,56,japan
725,Proper Patola,Badshah,desi hip hop,2018,31/12/1969,172,82,77,-6,32,49,179,49,9,69,india
781,Psycho,Red Velvet,k-pop,2019,31/12/1969,140,67,66,-2,9,41,211,19,4,75,indonesia
995,Psycho,Red Velvet,k-pop,2019,31/12/1969,140,67,66,-2,9,41,211,19,4,75,malasya
345,quando a bad bater - ao vivo,Luan Santana,funk carioca,2019,31/12/1969,128,79,65,-5,53,53,180,30,4,71,brazil
319,Quando a vontade bater (Participação especial de PK Delas),Pk,brazilian edm,2019,31/12/1969,150,70,62,-6,15,70,166,54,25,82,brazil
315,Quarta Cadeira - Ao Vivo,Matheus & Kauan,pop nacional,2019,31/12/1969,76,82,56,-5,62,60,224,59,24,82,brazil
577,Que Calor (feat. J Balvin & El Alfa),Major Lazer,dance pop,2019,31/12/1969,126,89,80,-4,29,46,170,4,7,85,spain
663,Que Calor (feat. J Balvin & El Alfa),Major Lazer,dance pop,2019,31/12/1969,126,89,80,-4,29,46,170,4,7,85,france
287,Que Mas Pues - Remix,Sech,panamanian pop,2019,31/12/1969,113,66,65,-5,12,81,306,12,20,85,bolivia
280,Qué Pena,Maluma,latin,2019,31/12/1969,126,66,64,-6,34,86,213,10,36,87,bolivia
474,Qué Pena,Maluma,latin,2019,31/12/1969,126,66,64,-6,34,86,213,10,36,87,colombia
274,QUE PRETENDES,J Balvin,latin,2019,31/12/1969,93,79,64,-4,36,94,222,3,25,88,bolivia
470,QUE PRETENDES,J Balvin,latin,2019,31/12/1969,93,79,64,-4,36,94,222,3,25,88,colombia
523,QUE PRETENDES,J Balvin,latin,2019,31/12/1969,93,79,64,-4,36,94,222,3,25,88,chile
110,Que Tire Pa Lante,Daddy Yankee,latin,2019,31/12/1969,94,90,66,-3,12,71,211,5,4,91,argentina
263,Que Tire Pa Lante,Daddy Yankee,latin,2019,31/12/1969,94,90,66,-3,12,71,211,5,4,91,bolivia
461,Que Tire Pa Lante,Daddy Yankee,latin,2019,31/12/1969,94,90,66,-3,12,71,211,5,4,91,colombia
513,Que Tire Pa Lante,Daddy Yankee,latin,2019,31/12/1969,94,90,66,-3,12,71,211,5,4,91,chile
349,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,sertanejo universitario,2019,31/12/1969,174,96,59,-2,32,83,154,32,8,66,brazil
113,Quizas,Rich Music LTD,reggaeton,2019,31/12/1969,176,82,73,-2,23,68,216,3,15,90,argentina
267,Quizas,Rich Music LTD,reggaeton,2019,31/12/1969,176,82,73,-2,23,68,216,3,15,90,bolivia
462,Quizas,Rich Music LTD,reggaeton,2019,31/12/1969,176,82,73,-2,23,68,216,3,15,90,colombia
515,Quizas,Rich Music LTD,reggaeton,2019,31/12/1969,176,82,73,-2,23,68,216,3,15,90,chile
567,Quizas,Rich Music LTD,reggaeton,2019,31/12/1969,176,82,73,-2,23,68,216,3,15,90,spain
339,Relógio Parado (Ao Vivo),Diego & Arnaldo,sertanejo,2019,31/12/1969,125,94,74,-1,97,73,181,5,5,78,brazil
699,Reste,Maître Gims,french hip hop,2019,31/12/1969,100,54,75,-7,10,69,232,48,4,54,france
159,Ride It,Regard,pop edm,2019,31/12/1969,118,75,88,-4,11,88,158,18,9,95,australia
212,Ride It,Regard,pop edm,2019,31/12/1969,118,75,88,-4,11,88,158,18,9,95,belgium
407,Ride It,Regard,pop edm,2019,31/12/1969,118,75,88,-4,11,88,158,18,9,95,germany
658,Ride It,Regard,pop edm,2019,31/12/1969,118,75,88,-4,11,88,158,18,9,95,france
8,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,world
102,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,argentina
253,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,bolivia
452,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,colombia
503,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,chile
554,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,spain
655,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,france
855,RITMO (Bad Boys For Life),The Black Eyed Peas,dance pop,2019,31/12/1969,105,72,72,-7,24,67,222,3,7,97,italy
14,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,world
57,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,africa
160,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,australia
190,Rockin' Around the Christmas Tree,Brenda Lee,adult standards,1991,31/12/1969,141,64,68,-9,22,83,126,57,4,79,australia
213,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,belgium
355,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,canada
607,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,usa
858,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,italy
968,Rockin' Around The Christmas Tree,Brenda Lee,adult standards,1964,31/12/1969,67,47,59,-9,51,90,126,61,5,93,malasya
428,Roller,Apache 207,german hip hop,2019,31/12/1969,128,76,94,-6,19,68,157,3,17,82,germany
664,Roses - Imanbek Remix,SAINt JHN,melodic rap,2019,31/12/1969,122,72,77,-5,35,90,177,2,5,85,france
2,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,world
54,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,africa
152,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,australia
202,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,belgium
352,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,canada
402,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,germany
552,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,spain
601,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,usa
652,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,france
702,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,india
753,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,indonesia
802,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,israel
853,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,italy
953,ROXANNE,Arizona Zervas,pop rap,2019,31/12/1969,117,60,62,-6,46,46,164,5,15,99,malasya
424,Rudolph The Red-Nosed Reindeer,Dean Martin,adult standards,1959,31/12/1969,136,20,48,-17,9,86,136,92,3,84,germany
589,Rueda,Chimbala,dembow,2019,31/12/1969,130,92,89,-2,5,96,211,17,9,78,spain
32,Run Rudolph Run - Single Version,Chuck Berry,blues rock,1986,31/12/1969,152,72,68,-11,8,96,166,81,9,87,world
173,Run Rudolph Run - Single Version,Chuck Berry,blues rock,1986,31/12/1969,152,72,68,-11,8,96,166,81,9,87,australia
373,Run Rudolph Run - Single Version,Chuck Berry,blues rock,1986,31/12/1969,152,72,68,-11,8,96,166,81,9,87,canada
626,Run Rudolph Run - Single Version,Chuck Berry,blues rock,1986,31/12/1969,152,72,68,-11,8,96,166,81,9,87,usa
323,S de Saudade,Luíza & Maurílio,sertanejo pop,2019,31/12/1969,124,71,71,-4,13,79,175,62,5,81,brazil
724,Sakhiyaan,Maninder Buttar,desi pop,2018,31/12/1969,83,67,71,-6,20,36,179,30,4,69,india
99,Sandton,Kabza De Small,afro house,2019,31/12/1969,113,63,88,-12,10,59,412,15,15,45,africa
35,Santa Baby,Ariana Grande,dance pop,2013,31/12/1969,96,78,75,-6,28,77,171,5,14,87,world
75,Santa Baby,Ariana Grande,dance pop,2013,31/12/1969,96,78,75,-6,28,77,171,5,14,87,africa
232,Santa Baby,Ariana Grande,dance pop,2013,31/12/1969,96,78,75,-6,28,77,171,5,14,87,belgium
374,Santa Baby,Ariana Grande,dance pop,2013,31/12/1969,96,78,75,-6,28,77,171,5,14,87,canada
628,Santa Baby,Ariana Grande,dance pop,2013,31/12/1969,96,78,75,-6,28,77,171,5,14,87,usa
648,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,adult standards,2002,31/12/1969,84,14,70,-12,19,49,206,90,6,76,usa
884,Santa Claus Is Comin' to Town,Frank Sinatra,adult standards,1994,31/12/1969,140,20,65,-12,31,69,155,83,6,78,italy
37,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,heartland rock,1981,31/12/1969,140,67,36,-8,73,41,268,36,5,86,world
76,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,heartland rock,1981,31/12/1969,140,67,36,-8,73,41,268,36,5,86,africa
233,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,heartland rock,1981,31/12/1969,140,67,36,-8,73,41,268,36,5,86,belgium
379,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,heartland rock,1981,31/12/1969,140,67,36,-8,73,41,268,36,5,86,canada
867,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,heartland rock,1981,31/12/1969,140,67,36,-8,73,41,268,36,5,86,italy
40,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,world
49,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,world
80,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,africa
87,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,africa
179,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,australia
195,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,australia
237,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,belgium
247,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,belgium
382,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,canada
398,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,canada
631,Santa Claus Is Coming To Town,The Jackson 5,adult standards,1970,31/12/1969,147,76,69,-5,18,96,144,42,3,85,usa
895,Santa Claus Is Coming to Town,Michael Bublé,adult standards,2011,31/12/1969,123,40,59,-7,4,42,172,79,5,75,italy
547,Santa Claus Llegó a La Ciudad,Luis Miguel,bolero,2006,31/12/1969,170,85,52,-2,33,72,116,38,19,70,chile
13,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,world
56,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,africa
158,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,australia
211,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,belgium
354,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,canada
406,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,germany
556,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,spain
605,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,usa
857,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,italy
903,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,japan
964,Santa Tell Me,Ariana Grande,dance pop,2014,31/12/1969,192,62,53,-7,29,59,204,5,12,95,malasya
742,Sauda Khara Khara,Diljit Dosanjh,desi pop,2019,31/12/1969,145,92,69,-3,11,88,211,9,6,63,india
942,Sayonara Elegy,Masaki Suda,anime rock,2018,31/12/1969,155,93,47,-3,28,62,257,0,5,51,japan
595,Se iluminaba,Fred De Palma,italian arena pop,2019,31/12/1969,124,69,79,-5,7,62,174,8,6,74,spain
337,Se Prepara 2,Mc Livinho,funk carioca,2019,31/12/1969,130,45,65,-9,11,36,147,11,52,79,brazil
798,Secukupnya,Hindia,indonesian indie,2019,31/12/1969,102,80,73,-5,35,93,205,19,3,65,indonesia
782,Selamat (Selamat Tinggal),Virgoun,indonesian pop,2019,31/12/1969,80,58,36,-9,12,37,314,52,3,75,indonesia
310,SENTADÃO,Pedro Sampaio,baile pop,2019,31/12/1969,174,87,68,-2,22,92,143,18,6,83,brazil
318,Sentou e Gostou,MC JottaPê,funk carioca,2019,31/12/1969,131,67,70,-3,9,72,163,26,40,82,brazil
25,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,world
68,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,africa
119,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,argentina
224,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,belgium
271,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,bolivia
468,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,colombia
661,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,france
711,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,india
760,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,indonesia
816,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,israel
977,Señorita,Shawn Mendes,canadian pop,2019,31/12/1969,117,55,76,-6,8,75,191,4,3,89,malasya
324,Serenata - Ao Vivo,Marília Mendonça,sertanejo,2019,31/12/1969,132,71,71,-6,97,74,156,10,9,81,brazil
734,"Shaitan Ka Saala (From ""Housefull 4"")",Sohail Sen,desi pop,2019,31/12/1969,100,77,84,-5,37,34,147,28,19,67,india
906,Shape of You,Ed Sheeran,pop,2017,31/12/1969,96,65,83,-3,9,93,234,58,8,87,japan
939,Shukumei,Official HIGE DANdism,anime rock,2019,31/12/1969,164,58,55,-6,11,49,281,2,3,53,japan
597,Si por mi fuera,Beret,spanish hip hop,2019,31/12/1969,150,75,70,-6,10,88,209,3,3,73,spain
526,Si Se Da - Remix,Myke Towers,latin,2019,31/12/1969,94,67,82,-6,13,77,332,44,30,85,chile
539,Si Supieras,Daddy Yankee,latin,2019,31/12/1969,184,89,69,-2,10,62,242,29,12,82,chile
114,Si Te Vas,Sech,panamanian pop,2019,31/12/1969,174,64,73,-4,14,55,205,9,13,90,argentina
265,Si Te Vas,Sech,panamanian pop,2019,31/12/1969,174,64,73,-4,14,55,205,9,13,90,bolivia
465,Si Te Vas,Sech,panamanian pop,2019,31/12/1969,174,64,73,-4,14,55,205,9,13,90,colombia
516,Si Te Vas,Sech,panamanian pop,2019,31/12/1969,174,64,73,-4,14,55,205,9,13,90,chile
566,Si Te Vas,Sech,panamanian pop,2019,31/12/1969,174,64,73,-4,14,55,205,9,13,90,spain
132,Sigues Con El,Dimelo Flow,latin,2019,31/12/1969,88,67,88,-3,7,68,227,11,11,83,argentina
289,Sigues Con El,Dimelo Flow,latin,2019,31/12/1969,88,67,88,-3,7,68,227,11,11,83,bolivia
477,Sigues Con El,Dimelo Flow,latin,2019,31/12/1969,88,67,88,-3,7,68,227,11,11,83,colombia
532,Sigues Con El,Dimelo Flow,latin,2019,31/12/1969,88,67,88,-3,7,68,227,11,11,83,chile
582,Sigues Con El,Dimelo Flow,latin,2019,31/12/1969,88,67,88,-3,7,68,227,11,11,83,spain
450,Skifahren,The Cratez,german hip hop,2019,31/12/1969,134,71,72,-7,15,44,163,22,25,51,germany
48,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,world
86,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,africa
192,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,australia
246,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,belgium
397,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,canada
647,Sleigh Ride,The Ronettes,adult standards,2019,31/12/1969,92,77,53,-7,32,85,181,40,3,77,usa
768,So Am I,Ava Max,dance pop,2019,31/12/1969,130,66,68,-5,35,61,183,7,4,84,indonesia
879,Soldi in Nero - feat. Sfera Ebbasta,Shiva,italian hip hop,2019,31/12/1969,158,66,75,-5,17,35,184,15,28,79,italy
340,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,sertanejo,2018,31/12/1969,158,83,49,-3,96,60,187,48,20,78,brazil
134,Soltera - Remix,Lunay,latin,2019,31/12/1969,92,78,80,-4,44,80,266,36,4,80,argentina
294,Soltera - Remix,Lunay,latin,2019,31/12/1969,92,78,80,-4,44,80,266,36,4,80,bolivia
479,Soltera - Remix,Lunay,latin,2019,31/12/1969,92,78,80,-4,44,80,266,36,4,80,colombia
541,Soltera - Remix,Lunay,latin,2019,31/12/1969,92,78,80,-4,44,80,266,36,4,80,chile
307,Some que ele vem atrás,Anitta,baile pop,2019,31/12/1969,180,80,65,-6,38,60,195,7,17,84,brazil
12,Someone You Loved,Lewis Capaldi,pop,2019,31/12/1969,110,41,50,-6,11,45,182,75,3,96,world
209,Someone You Loved,Lewis Capaldi,pop,2019,31/12/1969,110,41,50,-6,11,45,182,75,3,96,belgium
756,Someone You Loved,Lewis Capaldi,pop,2019,31/12/1969,110,41,50,-6,11,45,182,75,3,96,indonesia
809,Someone You Loved,Lewis Capaldi,pop,2019,31/12/1969,110,41,50,-6,11,45,182,75,3,96,israel
960,Someone You Loved,Lewis Capaldi,pop,2019,31/12/1969,110,41,50,-6,11,45,182,75,3,96,malasya
500,Sorbito De Champagne - Digitally Remastered Original,Pastor Lopez,cumbia,2006,31/12/1969,112,79,79,-4,4,70,211,64,4,45,colombia
144,Soy Sabalero,Los Palmeras,argentine rock,2019,31/12/1969,132,85,78,-5,8,85,180,8,6,68,argentina
799,Speechless (Full),Naomi Scott,hollywood,2019,31/12/1969,125,49,47,-8,12,23,209,47,3,65,indonesia
945,Stand By You,Official HIGE DANdism,anime rock,2019,31/12/1969,154,87,61,-5,28,63,256,1,4,49,japan
445,STAR,Nimo,german hip hop,2019,31/12/1969,108,82,81,-5,17,60,162,38,9,71,germany
33,Step Into Christmas,Elton John,glam rock,1973,31/12/1969,140,93,53,-6,31,82,272,10,4,87,world
172,Step Into Christmas,Elton John,glam rock,1973,31/12/1969,140,93,53,-6,31,82,272,10,4,87,australia
376,Step Into Christmas,Elton John,glam rock,1973,31/12/1969,140,93,53,-6,31,82,272,10,4,87,canada
419,Step Into Christmas,Elton John,glam rock,1973,31/12/1969,140,93,53,-6,31,82,272,10,4,87,germany
683,Street,Maes,french hip hop,2019,31/12/1969,148,30,66,-20,21,49,185,30,8,74,france
96,Sukendleleni,Jobe London,afro house,2019,31/12/1969,112,72,88,-6,5,24,415,5,5,50,africa
713,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,2019,31/12/1969,90,52,76,-4,7,93,158,53,6,88,india
980,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,2019,31/12/1969,90,52,76,-4,7,93,158,53,6,88,malasya
304,Supera - Ao Vivo,Marília Mendonça,sertanejo,2019,31/12/1969,132,74,67,-4,96,66,148,6,6,85,brazil
875,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,italian hip hop,2019,31/12/1969,141,66,66,-6,13,51,223,7,6,81,italy
303,Surtada - Remix Brega Funk,Dadá Boladão,brega funk,2019,31/12/1969,154,55,83,-7,18,88,153,25,6,86,brazil
881,sw1n6o - feat. Salmo,tha Supreme,trap italiana,2019,31/12/1969,170,83,57,-6,79,79,184,12,9,78,italy
488,Tabaco y Ron,Rodolfo Aicardi,classic colombian pop,2012,31/12/1969,103,77,76,-7,11,96,243,18,4,54,colombia
800,Tak Ingin Pisah Lagi,Marion Jola,indonesian pop,2019,31/12/1969,95,40,66,-6,14,34,266,58,3,64,indonesia
769,Takeaway,The Chainsmokers,electropop,2019,31/12/1969,100,51,53,-8,10,35,210,13,3,83,indonesia
991,Takeaway,The Chainsmokers,electropop,2019,31/12/1969,100,51,53,-8,10,35,210,13,3,83,malasya
135,Tal Vez,Paulo Londra,argentine hip hop,2019,31/12/1969,162,65,86,-2,8,74,264,25,15,80,argentina
295,Tal Vez,Paulo Londra,argentine hip hop,2019,31/12/1969,162,65,86,-2,8,74,264,25,15,80,bolivia
780,Tanpa Tergesa,Juicy Luicy,indonesian pop,2018,31/12/1969,96,29,70,-7,11,45,218,31,3,76,indonesia
576,Te Quemaste,Manuel Turizo,colombian pop,2019,31/12/1969,176,77,73,-2,29,72,199,61,13,85,spain
284,Te Vi,Piso 21,colombian pop,2018,31/12/1969,102,78,88,-4,9,71,232,4,12,85,bolivia
949,Teenager Forever,King Gnu,j-pop,2019,31/12/1969,115,92,50,-4,34,70,189,7,11,39,japan
89,Tender Love (feat. DJ Maphorisa & Kabza De Small),Sha Sha,afro house,2019,31/12/1969,113,39,85,-14,5,45,444,1,6,53,africa
747,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,desi pop,2019,31/12/1969,94,53,61,-6,13,40,236,82,2,59,india
